tipo_teste,metrica,estrategia_a,estrategia_b,n_pares,media_a,media_b,media_diff_a_menos_b,mediana_diff_a_menos_b,bootstrap_ci_low,bootstrap_ci_high,wilcoxon_stat,wilcoxon_pvalue,permutation_pvalue,cohen_dz,vencedor_media,significativo_wilcoxon_5pct,significativo_permutation_5pct
pareado_estrategias,sharpe,equal_weight,hrp,17,1.033747445245793,1.0281957290215655,0.005551716224227493,0.008126113330513718,-0.020101727335596613,0.030128571308682472,50.0,0.2246856689453125,0.6846630673865227,0.10047239158491743,equal_weight,False,False
pareado_estrategias,sharpe,markowitz_puro__min_vol,markowitz_restrito__max_sharpe,17,1.1686242174824757,1.1671508235536354,0.0014733939288406116,-0.006307446442409548,-0.06521837291757482,0.06690685049106845,74.0,0.926513671875,0.9672065586882623,0.010136703121903574,markowitz_puro__min_vol,False,False
pareado_estrategias,sortino,markowitz_puro__max_sharpe,hrp,17,2.5745179378808007,1.7104003016887734,0.8641176361920265,0.8428682511918089,0.49304414216757336,1.269233156618982,0.0,1.52587890625e-05,0.0001999600079984003,1.0825118639973288,markowitz_puro__max_sharpe,True,True
pareado_estrategias,sortino,markowitz_puro__max_sharpe,markowitz_restrito__min_vol,17,2.5745179378808007,1.7427129622881603,0.83180497559264,0.7976275022004662,0.4605319622055417,1.240323716114999,0.0,1.52587890625e-05,0.0001999600079984003,1.036661952097426,markowitz_puro__max_sharpe,True,True
pareado_estrategias,sortino,markowitz_puro__max_sharpe,markowitz_restrito__max_sharpe,17,2.5745179378808007,2.11439446463033,0.4601234732504698,0.1778217429960538,0.23612528925101672,0.7229020107909178,0.0,1.52587890625e-05,0.0001999600079984003,0.8940293306937015,markowitz_puro__max_sharpe,True,True
pareado_estrategias,sortino,equal_weight,markowitz_puro__max_sharpe,17,1.7517918134161667,2.5745179378808007,-0.8227261244646331,-0.7840548932947686,-1.249658048208409,-0.4445035015784126,0.0,1.52587890625e-05,0.0001999600079984003,-0.9813824185936728,markowitz_puro__max_sharpe,True,True
pareado_estrategias,sortino,markowitz_puro__min_vol,markowitz_puro__max_sharpe,17,1.9444933189657254,2.5745179378808007,-0.6300246189150743,-0.593769686253435,-0.8919165307045274,-0.3712035488491595,6.0,0.0013462033496218731,0.0003999200159968006,-1.155534146366909,markowitz_puro__max_sharpe,True,True
pareado_estrategias,sortino,markowitz_restrito__max_sharpe,hrp,17,2.11439446463033,1.7104003016887734,0.4039941629415567,0.4448579769344665,0.21895537293934303,0.6006370382490476,2.0,0.001523275741372569,0.0005998800239952009,0.9920915402981068,markowitz_restrito__max_sharpe,True,True
pareado_estrategias,sortino,equal_weight,markowitz_restrito__max_sharpe,17,1.7517918134161667,2.11439446463033,-0.36260265121416335,-0.3758752478055236,-0.5494093242007461,-0.18091518541881058,25.0,0.0128631591796875,0.0015996800639872025,-0.9350747364981284,markowitz_restrito__max_sharpe,True,True
pareado_estrategias,sortino,markowitz_restrito__min_vol,markowitz_restrito__max_sharpe,17,1.7427129622881603,2.11439446463033,-0.3716815023421702,-0.47013679649045104,-0.5653164601747604,-0.19501053603479984,0.0,0.007685794055213263,0.002599480103979204,-0.9315946518516446,markowitz_restrito__max_sharpe,True,True
pareado_estrategias,sortino,markowitz_puro__min_vol,hrp,17,1.9444933189657254,1.7104003016887734,0.23409301727695214,0.07745426782107923,0.08477264974769877,0.4017514245158205,21.0,0.00665283203125,0.005198960207958408,0.6927346406947515,markowitz_puro__min_vol,True,True
