tipo_teste,familia_estrategia,metrica,n_com_alternativos,n_sem_alternativos,media_com_alternativos,media_sem_alternativos,media_diff_com_menos_sem,bootstrap_ci_low,bootstrap_ci_high,mannwhitney_stat,mannwhitney_pvalue,permutation_pvalue,vencedor_media,significativo_mannwhitney_5pct,significativo_permutation_5pct
cenario_alternativos,markowitz_restrito__max_sharpe,sortino,7,10,2.8241889909393287,1.6148185745576047,1.209370416381724,0.8301648650840007,1.592192328087646,69.0,0.00020567667626491157,0.0001999600079984003,com_alternativos,True,True
cenario_alternativos,markowitz_restrito__max_sharpe,calmar,7,10,0.9049695357217846,0.5224356685076396,0.38253386721414506,0.25635742086730506,0.5037918407536736,70.0,0.00010283833813245579,0.0009998000399920016,com_alternativos,True,True
cenario_alternativos,markowitz_restrito__max_sharpe,retorno_total,7,10,7.638262704978103,3.6155995025502614,4.022663202427841,1.9707316635914416,5.979151385797822,62.0,0.006787330316742082,0.0013997200559888023,com_alternativos,True,True
cenario_alternativos,markowitz_restrito__max_sharpe,cagr,7,10,0.2084833584063894,0.14336798363323566,0.06511537477315374,0.03507982830055454,0.09483963653903012,62.0,0.006787330316742082,0.0021995600879824036,com_alternativos,True,True
cenario_alternativos,markowitz_restrito__max_sharpe,vol_anual,7,10,0.14372402090278297,0.17535576581703083,-0.03163174491424786,-0.04862008861478115,-0.015416937725822956,6.0,0.0030851501439736733,0.005198960207958408,com_alternativos,True,True
cenario_alternativos,markowitz_restrito__max_sharpe,max_drawdown,7,10,-0.23018539471122038,-0.29532549020293186,0.06514009549171149,0.02168847555657959,0.11040384524005328,55.0,0.055327025915261216,0.03259348130373925,com_alternativos,False,True
cenario_alternativos,markowitz_restrito__min_vol,sharpe,7,10,1.2623625178578108,0.9205224469057101,0.3418400709521008,0.23549999552336023,0.46104246754478057,70.0,0.00010283833813245579,0.0003999200159968006,com_alternativos,True,True
cenario_alternativos,markowitz_restrito__min_vol,vol_anual,7,10,0.1251844802720988,0.1735229452827521,-0.04833846501065331,-0.06465251160296022,-0.03255342299728333,1.0,0.00020567667626491157,0.0003999200159968006,com_alternativos,True,True
cenario_alternativos,markowitz_restrito__min_vol,max_drawdown,7,10,-0.19461388871380092,-0.2945722216262284,0.0999583329124275,0.06138665686444795,0.14036469956949993,67.0,0.0007198683669271905,0.001799640071985603,com_alternativos,True,True
cenario_alternativos,markowitz_restrito__min_vol,calmar,7,10,0.7668962583091441,0.49290489330114384,0.27399136500800025,0.1561443196541895,0.3891567127650446,65.0,0.00195392842451666,0.001799640071985603,com_alternativos,True,True
cenario_alternativos,markowitz_restrito__min_vol,sortino,7,10,2.0650484487935485,1.5163225869028962,0.5487258618906523,0.2900686404385662,0.8221844013895285,63.0,0.00462772521596051,0.004199160167966407,com_alternativos,True,True
cenario_alternativos,markowitz_restrito__min_vol,cagr,7,10,0.14787001433319355,0.1363096377329987,0.01156037660019485,-0.0043094653554080755,0.02652479942994886,53.0,0.08782394076511724,0.28114377124575085,com_alternativos,False,False
cenario_alternativos,markowitz_restrito__min_vol,retorno_total,7,10,3.6763171361080786,3.2777864128359204,0.3985307232721582,-0.36004454627695126,1.0707426349486793,53.0,0.08782394076511724,0.4365126974605079,com_alternativos,False,False
