data,equal_weight,markowitz_puro__min_vol,markowitz_puro__max_sharpe,markowitz_restrito__min_vol,markowitz_restrito__max_sharpe,hrp
2021-07-31,341.1737607330393,272.72845443959915,467.0623204993608,302.34463586893844,559.0706342459764,286.9720159046148
2021-08-31,355.2587534719133,274.0812163749081,475.8755938185268,308.7982603273793,581.8193267613547,297.8151302445296
2021-09-30,356.3987927178585,273.491023694492,470.57807220300117,309.600238937828,577.3840885455107,297.6745502676599
2021-10-31,382.27751314278447,280.2625186062608,500.56931600662506,322.949622144587,626.3719460577641,313.61881407712195
2021-11-30,363.53485239821873,271.7302856895188,488.4043290443687,307.7340084072697,600.7388759438139,299.86004457046414
2021-12-31,372.7679405723826,280.308438343312,495.7141188762762,316.7674924218764,608.0534671868555,309.48050379797024
2022-01-31,356.93963264898304,279.02692862631625,482.80134888472503,310.5303313778582,580.8772640417001,299.7006579102155
2022-02-28,343.753089427066,278.39647537785993,485.5217282549818,300.8435026952733,568.0685275559372,291.8594540792387
2022-03-31,330.03249595952093,272.76354385510564,479.41229382818665,292.0428147271676,553.3213345868207,281.8111426094633
2022-04-30,315.0899188023393,263.41963699889703,456.10182470094117,280.02813291958756,520.8227542189522,270.8963951164499
2022-05-31,309.8235803491494,259.79905621957266,440.84976448170005,277.2538737479655,504.56949915102973,266.05409379371577
2022-06-30,301.2771973229208,259.41510881022805,428.96913373889873,271.68589292008977,476.43976140192467,262.46812906499264
2022-07-31,315.71928621355283,263.11462492179606,443.86740454401877,280.2592158934913,503.12608128859654,271.9524937858169
2022-08-31,304.2361390217849,259.9761535765024,434.3969670066395,274.5484483833056,488.2340134458076,265.0922126969862
2022-09-30,291.6937515836288,258.7161891688941,434.04977107954255,265.50434401571647,474.07653215770074,257.6989944249535
2022-10-31,300.22193502101595,260.07597375953947,439.1326283864236,269.86982204634785,486.6804809220045,263.5449704375288
2022-11-30,326.90386613211786,272.52319207421533,447.1694600086394,289.2414738184383,508.8822147209282,284.990627797141
2022-12-31,320.3901981565139,273.16842028559336,442.3316197486558,286.57877608459074,496.67458440728086,282.24444618012126
2023-01-31,339.7679440198392,280.2169633300497,465.98432429282167,298.9581735727771,535.4253436633677,296.3914892751889
