data,etfs_com_tudo__max_sharpe,etfs_com_ouro_btc__max_sharpe,etfs_com_btc_petroleo__max_sharpe,etfs_com_btc__max_sharpe,etfs_com_ouro_petroleo__max_sharpe,etfs_com_ouro__max_sharpe,etfs_com_tudo__min_vol,etfs_com_ouro_btc__min_vol,etfs_com_petroleo__max_sharpe,etfs_todos__max_sharpe,etfs_com_ouro_petroleo__min_vol,etfs_com_ouro__min_vol,etfs_com_btc_petroleo__min_vol,etfs_com_btc__min_vol,etfs_exterior__max_sharpe,etfs_com_petroleo__min_vol,etfs_todos__min_vol,etfs_america_norte__max_sharpe,etfs_america_norte__min_vol,etfs_global__max_sharpe,etfs_global__min_vol,etfs_exterior__min_vol,etfs_desenvolvidos_emergentes__max_sharpe,etfs_desenvolvidos_emergentes__min_vol,etfs_latam__max_sharpe,etfs_latam__min_vol,etfs_asia__max_sharpe,etfs_asia__min_vol,etfs_europa__max_sharpe,etfs_europa__min_vol,etfs_oceania__max_sharpe,etfs_oceania__min_vol,etfs_brasil__max_sharpe,etfs_brasil__min_vol
2018-01-31,263.1599190843089,271.8494894650169,274.2077605078796,282.9649138809802,176.36427125399138,180.94160559365048,180.3372461682918,184.77406108947417,183.24208434627133,186.97107779496758,164.8286417608239,168.74033569527631,184.12334670389092,188.6732146877213,179.2171674459332,168.8643600192384,173.03368335171876,174.359547209492,174.359547209492,170.28716056481764,170.28716056481764,169.22029132537685,168.42839580654703,168.42839580654703,185.91775760537965,185.91775760537965,173.49223066169415,173.49223066169415,154.10363139826995,154.10363139826995,165.93104829948368,165.93104829948368,180.5592037632158,180.5592037632158
2018-02-28,260.1971755568695,268.8710342431388,270.57851983627114,279.3901262101403,173.42989271123136,178.01876461561795,177.28998435657968,181.33770812324207,179.8934312993383,183.57004885208164,161.75580241857799,165.38834323596586,180.14062985400682,184.42918417581825,174.38511937205334,165.06441162059332,169.01588895061852,168.78265984221628,168.78265984221628,165.84883222594635,165.84883222594635,164.35242318254205,162.77356663044523,162.77356663044523,181.70008028719275,181.70008028719275,166.86378559139038,166.86378559139038,146.45944855066034,146.45944855066034,163.75260449257095,163.75260449257095,180.5199816634963,180.5199816634963
2018-03-31,255.80854683878488,263.6898785959592,265.82443827816337,273.36360086282576,176.00260700034525,180.08667909679673,179.4115255706481,182.7892232054073,182.17691959769257,185.3954174254662,164.77042439455533,167.85592957212174,182.0775106613868,185.94997960711373,176.93523175774575,167.87941646147792,171.3983915076174,169.5311821841251,169.5311821841251,167.67483118672487,167.67483118672487,167.4536384535094,166.67158733525474,166.67158733525474,184.62132546075094,184.62132546075094,172.23789847567275,172.23789847567275,148.91567829663407,148.91567829663407,165.39491564369285,165.39491564369285,180.55129807585467,180.55129807585467
2018-04-30,274.4443349097549,281.74654371703673,284.69811557233913,292.03303490285776,182.23110608218204,186.07840642829962,188.34883984847932,191.75005827888586,188.59311558223314,191.56843113896065,171.9768868922182,174.96000275860115,191.77809129171484,194.9485201518222,184.76970946856093,175.68581365707456,178.67653997485345,182.81191160920957,182.81191160920957,175.90390369420902,175.90390369420902,175.44126407332624,172.43553312603618,172.43553312603618,192.08425530560345,192.08425530560345,178.3296659497545,178.3296659497545,159.7608843781884,159.7608843781884,170.75174535869314,170.75174535869314,183.3344935142083,183.3344935142083
2018-05-31,278.38780486010955,285.0527978947179,287.9562726731605,295.0819118401017,187.18384496275618,190.99006627945639,192.6164037767638,196.33037549128403,193.21417477941134,196.4355769729248,176.5010017791259,179.5777092000125,196.24985359543098,199.05245857381456,196.2694117872701,180.4295142034582,183.2567604776301,204.04733323327147,204.04733323327147,189.0880538779896,189.0880538779896,182.6599519863725,182.1195938674845,182.1195938674845,182.3780851730554,182.3780851730554,190.40171114720908,190.40171114720908,167.41961777074695,167.41961777074695,187.79656293286743,187.79656293286743,163.04305153210092,163.04305153210092
2018-06-30,277.9360827287591,282.34543656422653,287.4806291881953,292.68395524906293,188.43891660018153,191.28923121099103,193.83065760339352,195.84128786212142,194.74236736014026,197.11066097632997,178.03067968769633,179.78318195916728,197.47444522046547,198.94389536218026,200.09812733080693,182.07697503477516,183.80061946355463,213.19446824652988,213.19446824652988,194.21597968941285,194.21597968941285,185.04578162526676,182.88029515931882,182.88029515931882,183.65189620480484,183.65189620480484,190.11984864245065,190.11984864245065,170.5803865258914,170.5803865258914,197.49801899412162,197.49801899412162,155.94538605780346,155.94538605780346
2018-07-31,283.8028952717668,289.87562911094983,295.9199838681086,302.66781352585025,190.01171691803722,193.60741295242306,194.28944927585107,197.0877502016993,197.83208929723122,200.81523578160073,177.79179022843135,180.4471317918101,198.66690967361336,201.42876286138676,200.86897762650878,182.6590554712085,185.47224776613115,211.4654351745864,211.4654351745864,192.7475086934041,192.7475086934041,185.5116340104973,181.3462652481975,181.3462652481975,192.1028253576027,192.1028253576027,187.7789947098346,187.7789947098346,170.12358625731,170.12358625731,191.9240401772407,191.9240401772407,166.75410914296347,166.75410914296347
2018-08-31,302.6004429458582,307.7483587334287,315.2341668097914,321.61748915529205,203.38768064832058,206.83169836826858,207.05151013428127,208.92566985426737,211.71692037205125,214.7191563640168,189.58308596203761,191.60757624767297,210.95789290763577,213.3038771589862,220.45525273874654,194.4101859683639,196.9708229207451,239.6292652695591,239.6292652695591,214.3627017100649,214.3627017100649,199.2679284079468,196.71459628246055,196.71459628246055,195.84572708214276,195.84572708214276,206.4354643664104,206.4354643664104,181.65414144803074,181.65414144803074,213.29366750943927,213.29366750943927,160.7479793560412,160.7479793560412
2018-09-30,293.7835556292681,298.10968421754825,306.3924007964237,311.97339405381774,198.71202656893954,201.76040995274226,202.79063921412316,204.04170040291856,207.1543443475762,209.7179503215572,185.97125865728754,187.4073804788281,206.93466045734544,208.40031595270946,213.9494849622936,190.97987788921697,192.80980649123794,233.8702018050824,233.8702018050824,208.27168898801864,208.27168898801864,194.35661823665453,189.94979762665628,189.94979762665628,194.6161485394058,194.6161485394058,197.27873889732876,197.27873889732876,175.7383366092927,175.7383366092927,203.62768391929347,203.62768391929347,162.0322692907658,162.0322692907658
2018-10-31,264.14631632641635,268.7346801212801,273.0087233025775,278.9393657980626,178.517851107919,181.73286050937517,182.59117074312488,184.30788903252468,185.1393302082254,187.69423673901565,167.4003671657956,168.99825922267914,184.50602974560098,185.6854892349826,179.4628715734477,170.2478807914989,171.83833996665447,196.10387803205847,196.10387803205847,176.5466623293607,176.5466623293607,162.00389452480638,159.76848515815107,159.76848515815107,160.63519004168268,160.63519004168268,162.14539498192525,162.14539498192525,149.2543824070626,149.2543824070626,174.74762547783968,174.74762547783968,179.9890741767153,179.9890741767153
