data,etfs_com_tudo__max_sharpe,etfs_com_ouro_btc__max_sharpe,etfs_com_btc_petroleo__max_sharpe,etfs_com_btc__max_sharpe,etfs_com_ouro_petroleo__max_sharpe,etfs_com_ouro__max_sharpe,etfs_com_tudo__min_vol,etfs_com_ouro_btc__min_vol,etfs_com_petroleo__max_sharpe,etfs_todos__max_sharpe,etfs_com_ouro_petroleo__min_vol,etfs_com_ouro__min_vol,etfs_com_btc_petroleo__min_vol,etfs_com_btc__min_vol,etfs_exterior__max_sharpe,etfs_com_petroleo__min_vol,etfs_todos__min_vol,etfs_america_norte__max_sharpe,etfs_america_norte__min_vol,etfs_global__max_sharpe,etfs_global__min_vol,etfs_exterior__min_vol,etfs_desenvolvidos_emergentes__max_sharpe,etfs_desenvolvidos_emergentes__min_vol,etfs_latam__max_sharpe,etfs_latam__min_vol,etfs_asia__max_sharpe,etfs_asia__min_vol,etfs_europa__max_sharpe,etfs_europa__min_vol,etfs_oceania__max_sharpe,etfs_oceania__min_vol,etfs_brasil__max_sharpe,etfs_brasil__min_vol
2017-11-30,0.0,0.0,0.0,0.0,-0.01053108980310058,-0.011490815169829971,0.0,0.0,-0.00985310424558028,-0.010901224349766592,-0.006913687414837999,-0.00926724459285766,0.0,0.0,-0.004179620310557852,-0.00809857511919998,-0.009017556222513878,0.0,0.0,0.0,0.0,-0.014462026743944478,-0.00806410459323681,-0.00806410459323681,-0.051085810430309464,-0.051085810430309464,-0.00610086810197108,-0.00610086810197108,-0.013666500537265036,-0.013666500537265036,-0.011948032363831462,-0.011948032363831462,-0.035425336071756686,-0.035425336071756686
2017-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-31,-0.0032560186873297203,-0.0035496024024719297,0.0,-0.00045442288573260825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005566426147550763,-0.005566426147550763,0.0,0.0
2018-02-28,-0.014462490457692878,-0.014453137983638453,-0.013227308722683961,-0.01307935743121691,-0.016610296969630456,-0.01613059919881321,-0.016898740428650916,-0.018594324546105323,-0.018273502087784887,-0.01819011696476225,-0.01864085173788177,-0.01986453822354417,-0.021633094821805088,-0.022498076931494526,-0.026942198406032736,-0.022502406232784544,-0.023223083904440167,-0.03198487273976747,-0.03198487273976747,-0.026063797664342192,-0.026063797664342192,-0.028761980960650524,-0.033574256252519086,-0.033574256252519086,-0.022686001893045593,-0.022686001893045593,-0.038205904538557434,-0.038205904538557434,-0.04960407892163665,-0.04960407892163665,-0.018621750372775803,-0.018621750372775803,-0.00021722570160942478,-0.00021722570160942478
2018-03-31,-0.03113377562875075,-0.033480563619128545,-0.030593913161998554,-0.03436150539650573,-0.0021436935320323647,-0.00478829962051297,-0.005135775679155463,-0.010741296482147056,-0.005842549939456321,-0.008427227508553958,-0.00035422588206601713,-0.005241785437858026,-0.011114855103185772,-0.01444694930983581,-0.012655956889273678,-0.005838799766512026,-0.009461524810995381,-0.02769199018162327,-0.02769199018162327,-0.015340775469718126,-0.015340775469718126,-0.010437552120647786,-0.010430620831895165,-0.010430620831895165,-0.0069730681546184,-0.0069730681546184,-0.0072297695787857386,-0.0072297695787857386,-0.03366521358497043,-0.03366521358497043,-0.0087793376064762,-0.0087793376064762,-4.378446069963626e-05,-4.378446069963626e-05
2018-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05053084813048769,-0.05053084813048769,0.0,0.0,0.0,0.0,0.0,0.0,-0.1106798922186174,-0.1106798922186174
2018-06-30,-0.0017013994594533566,-0.009526792154812447,-0.0017188223758706211,-0.008137712149744902,0.0,0.0,0.0,-0.0024986004120767236,0.0,0.0,0.0,0.0,0.0,-0.0005115258582493176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043899149121078285,-0.043899149121078285,-0.0014803282065048995,-0.0014803282065048995,0.0,0.0,0.0,0.0,-0.14939418617523936,-0.14939418617523936
2018-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013389272092517723,0.0,0.0,0.0,0.0,0.0,0.0,-0.008110215001368326,-0.008110215001368326,-0.007561123840663542,-0.007561123840663542,0.0,-0.008387930372167562,-0.008387930372167562,0.0,0.0,-0.013774678667901608,-0.013774678667901608,-0.002677951295904757,-0.002677951295904757,-0.028222940766081006,-0.028222940766081006,-0.09043788789238327,-0.09043788789238327
2018-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1231983885041068,-0.1231983885041068
2018-09-30,-0.029141117647060955,-0.03130839157079435,-0.028064890480634097,-0.029984963473231208,-0.02299438106629237,-0.024503260298029295,-0.020580453705297153,-0.023377909800442298,-0.021570110245730745,-0.023291801177098836,-0.019054839483019448,-0.02192271340587526,-0.01907185021054625,-0.022979549505327324,-0.02952827842524941,-0.01764356738219064,-0.02111747996045099,-0.024032989943722938,-0.024032989943722938,-0.028414515999991674,-0.028414515999991674,-0.02464759896276525,-0.03438899769703352,-0.03438899769703352,-0.006278288028775059,-0.006278288028775059,-0.04435626159214223,-0.04435626159214223,-0.03256624992764956,-0.03256624992764956,-0.04531795899084512,-0.04531795899084512,-0.1161932150088908,-0.1161932150088908
2018-10-31,-0.12686953787831856,-0.12656844925934807,-0.1338056984373185,-0.13257431665821462,-0.12203099517906824,-0.12111341465449732,-0.11813646492364305,-0.11782738907287071,-0.12553724003656486,-0.12586162323184613,-0.11701262727704131,-0.11799881511183663,-0.12539269159223954,-0.1294927424411466,-0.18596609427805777,-0.1242844189934359,-0.1276065660057275,-0.1816361852093139,-0.1816361852093139,-0.17641128142819817,-0.17641128142819817,-0.18700219109551142,-0.18781582158376897,-0.18781582158376897,-0.17978698119182313,-0.17978698119182313,-0.21454668896340678,-0.21454668896340678,-0.1783593273515467,-0.1783593273515467,-0.18071838376500737,-0.18071838376500737,-0.01824762636515942,-0.01824762636515942
2018-11-30,-0.12212337608797852,-0.11215328533184177,-0.1280428753134849,-0.11719679638673997,-0.08036498183705854,-0.0717040476847125,-0.0850333432477014,-0.07124781493012566,-0.08327548513027316,-0.07573957943087428,-0.0769277020437823,-0.0649061232034095,-0.09015671090139488,-0.08122962672653655,-0.1381018597801228,-0.08200640636968082,-0.0729994427532139,-0.14691787973010184,-0.14691787973010184,-0.13060944337872138,-0.13060944337872138,-0.13410626797886238,-0.13150011624983327,-0.13150011624983327,-0.14220753667643027,-0.14220753667643027,-0.1378095674578893,-0.1378095674578893,-0.15177056822391577,-0.15177056822391577,-0.11390917201997552,-0.11390917201997552,0.0,0.0
2018-12-31,-0.15061983161945947,-0.1384568948030327,-0.165141787675542,-0.15381421939756523,-0.10939854074832767,-0.10029185608132307,-0.11058298416443824,-0.09377022281957614,-0.12228849209736892,-0.1141396118667688,-0.10220535818214804,-0.08647292912109272,-0.12418470181360353,-0.11041832136659713,-0.18492850237671044,-0.11613511620078454,-0.10338019117982933,-0.22732824934483375,-0.22732824934483375,-0.1840433181853237,-0.1840433181853237,-0.16417128398408964,-0.16392340357342383,-0.16392340357342383,-0.1600542171309337,-0.1600542171309337,-0.16022626166676823,-0.16022626166676823,-0.1891498887621671,-0.1891498887621671,-0.13906566557618116,-0.13906566557618116,-0.004083100111136662,-0.004083100111136662
2019-01-31,-0.12609326662970777,-0.11575977211145216,-0.1353042053785588,-0.12568929279723073,-0.06693339083815553,-0.05914228846747971,-0.07165663839196146,-0.06053091752991502,-0.0741092646191287,-0.06840592744711138,-0.06045790588377309,-0.050105324615740465,-0.08157780888551058,-0.07188417551227466,-0.1537205609483423,-0.07073070047028573,-0.062223829986042256,-0.19669221221018052,-0.19669221221018052,-0.16391806081106497,-0.16391806081106497,-0.13121949185025306,-0.13770713949198954,-0.13770713949198954,-0.0922752706116492,-0.0922752706116492,-0.1448503631271404,-0.1448503631271404,-0.18090128355036383,-0.18090128355036383,-0.13050428965811078,-0.13050428965811078,0.0,0.0
2019-02-28,-0.10080252275870782,-0.09237704061477292,-0.10905305728816828,-0.10040788030609593,-0.05009673995468311,-0.04320751536933931,-0.051373279209763645,-0.04103563274640365,-0.0555205696370733,-0.05066958720159087,-0.04178796989717226,-0.03271533530809767,-0.05889736109466859,-0.0525890536830268,-0.13121915474906298,-0.04990166748199831,-0.04392995713697978,-0.16353056450992098,-0.16353056450992098,-0.132007976778306,-0.132007976778306,-0.11561988328043626,-0.1215039958666485,-0.1215039958666485,-0.09873133004927603,-0.09873133004927603,-0.12875169669612074,-0.12875169669612074,-0.14669158757809864,-0.14669158757809864,-0.09730489467784698,-0.09730489467784698,-0.007409320244935458,-0.007409320244935458
2019-03-31,-0.0539107850410675,-0.04669546933184521,-0.059864712372160955,-0.05258075503314974,-0.007143936573972165,-0.0014929175187121668,-0.0098100902016518,-0.0010337389510529649,-0.01059310505469846,-0.0066034301046666855,-0.0011410149884746312,0.0,-0.01530423267465908,-0.010306101014751823,-0.07882106145933976,-0.0072998633492455944,-0.002534755836769542,-0.10236454218308777,-0.10236454218308777,-0.08251366582297559,-0.08251366582297559,-0.07059018258076699,-0.07327685709971288,-0.07327685709971288,-0.07717394780718945,-0.07717394780718945,-0.06822625197362875,-0.06822625197362875,-0.10582847355256286,-0.10582847355256286,-0.02350579181678436,-0.02350579181678436,-0.020045154178031765,-0.020045154178031765
2019-04-30,0.0,0.0,-0.0007737859284759896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04599807681630441,0.0,0.0,-0.06265746401738226,-0.06265746401738226,-0.04142204579160946,-0.04142204579160946,-0.04142495729925755,-0.038641848412736546,-0.038641848412736546,-0.06869163156704339,-0.06869163156704339,-0.04246133621720061,-0.04246133621720061,-0.05097737792312296,-0.05097737792312296,-0.005713181475540008,-0.005713181475540008,-0.007222217735605385,-0.007222217735605385
2019-05-31,0.0,0.0,0.0,0.0,-0.028374622517317483,-0.023176034635436382,-0.02386488612641191,-0.016399908362253912,-0.033544986764975304,-0.029726813769084814,-0.0371207109405749,-0.02984131785123212,-0.032545801968052124,-0.02609620496173415,-0.08979741919722872,-0.04539165526258737,-0.03897376732895763,-0.13521521291017202,-0.13521521291017202,-0.08836780566531677,-0.08836780566531677,-0.08953064131198207,-0.08935988951134022,-0.08935988951134022,-0.08791701091089232,-0.08791701091089232,-0.099220828230426,-0.099220828230426,-0.10150994237692657,-0.10150994237692657,-0.007813610425973061,-0.007813610425973061,0.0,0.0
2019-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009208319584794622,-0.00435581259070128,-0.0030046363512727936,0.0,-0.06289632435500736,-0.01992924501216231,-0.015450264335092223,-0.10467274970915508,-0.10467274970915508,-0.0713911993742754,-0.0713911993742754,-0.07124143082093304,-0.07611059919480867,-0.07611059919480867,-0.048229087070158494,-0.048229087070158494,-0.09040771273351567,-0.09040771273351567,-0.08267954447716941,-0.08267954447716941,0.0,0.0,0.0,0.0
2019-07-31,-0.013143545817999813,-0.012500581598326233,-0.011811022704948937,-0.011033597385675553,-0.0051686153170203974,-0.004576356510494928,-0.012531124999139331,-0.014017359593978429,-0.0031636108790817907,-0.0031391163619206575,-0.020922013834564268,-0.01759084130154276,-0.018282215523610645,-0.01673859402217881,-0.07640559994527096,-0.033650750054345036,-0.030169985435076763,-0.10423518194344172,-0.10423518194344172,-0.08394380842899007,-0.08394380842899007,-0.10095023663654434,-0.10315872810541848,-0.10315872810541848,-0.08707332012849556,-0.08707332012849556,-0.12559222046892227,-0.12559222046892227,-0.1188570921542148,-0.1188570921542148,-0.0006522195544845788,-0.0006522195544845788,0.0,0.0
2019-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04176372138686524,0.0,0.0,-0.053770981220657044,-0.053770981220657044,-0.013182488488293065,-0.013182488488293065,-0.06274644856194156,-0.041575160621885376,-0.041575160621885376,-0.12080117612192931,-0.12080117612192931,-0.06989330728542742,-0.06989330728542742,-0.05419256787766946,-0.05419256787766946,0.0,0.0,0.0,0.0
2019-09-30,-0.0017856897929424687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0204192539634499,0.0,0.0,-0.034883313705368124,-0.034883313705368124,0.0,0.0,-0.04016379680705906,-0.02161174122557108,-0.02161174122557108,-0.09518459490665787,-0.09518459490665787,-0.04405420969351226,-0.04405420969351226,-0.027771248102688606,-0.027771248102688606,0.0,0.0,0.0,0.0
