carteira,tipo,carteira_tipo,ativo,peso_%
etfs_com_tudo,max_sharpe,etfs_com_tudo__max_sharpe,SMAL11.SA,7.9833
etfs_com_tudo,max_sharpe,etfs_com_tudo__max_sharpe,EWT,5.9427
etfs_com_tudo,max_sharpe,etfs_com_tudo__max_sharpe,USO,4.6158
etfs_com_tudo,max_sharpe,etfs_com_tudo__max_sharpe,ARGT,3.4582
etfs_com_tudo,max_sharpe,etfs_com_tudo__max_sharpe,ACWI,2.0
etfs_com_tudo,max_sharpe,etfs_com_tudo__max_sharpe,ECH,2.0
etfs_com_tudo,min_vol,etfs_com_tudo__min_vol,BOVA11.SA,10.0
etfs_com_tudo,min_vol,etfs_com_tudo__min_vol,EWH,10.0
etfs_com_tudo,min_vol,etfs_com_tudo__min_vol,EWJ,10.0
etfs_com_tudo,min_vol,etfs_com_tudo__min_vol,GLD,10.0
etfs_com_tudo,min_vol,etfs_com_tudo__min_vol,SMAL11.SA,10.0
etfs_com_tudo,min_vol,etfs_com_tudo__min_vol,USO,7.123
etfs_com_tudo,min_vol,etfs_com_tudo__min_vol,ECH,2.4915
etfs_com_tudo,min_vol,etfs_com_tudo__min_vol,EWU,2.3855
etfs_com_tudo,min_vol,etfs_com_tudo__min_vol,ACWI,2.0
etfs_com_tudo,min_vol,etfs_com_tudo__min_vol,ARGT,2.0
etfs_desenvolvidos_emergentes,max_sharpe,etfs_desenvolvidos_emergentes__max_sharpe,IEMG,50.0
etfs_desenvolvidos_emergentes,max_sharpe,etfs_desenvolvidos_emergentes__max_sharpe,VEA,50.0
etfs_desenvolvidos_emergentes,min_vol,etfs_desenvolvidos_emergentes__min_vol,IEMG,50.0
etfs_desenvolvidos_emergentes,min_vol,etfs_desenvolvidos_emergentes__min_vol,VEA,50.0
etfs_europa,max_sharpe,etfs_europa__max_sharpe,EWG,33.3333
etfs_europa,max_sharpe,etfs_europa__max_sharpe,EWU,33.3333
etfs_europa,max_sharpe,etfs_europa__max_sharpe,FEZ,33.3333
etfs_europa,min_vol,etfs_europa__min_vol,EWG,33.3333
etfs_europa,min_vol,etfs_europa__min_vol,EWU,33.3333
etfs_europa,min_vol,etfs_europa__min_vol,FEZ,33.3333
etfs_exterior,max_sharpe,etfs_exterior__max_sharpe,ACWI,10.0
etfs_exterior,max_sharpe,etfs_exterior__max_sharpe,ARGT,10.0
etfs_exterior,max_sharpe,etfs_exterior__max_sharpe,EWT,10.0
etfs_exterior,max_sharpe,etfs_exterior__max_sharpe,QQQ,10.0
etfs_exterior,max_sharpe,etfs_exterior__max_sharpe,SPY,10.0
etfs_exterior,max_sharpe,etfs_exterior__max_sharpe,VT,10.0
etfs_exterior,max_sharpe,etfs_exterior__max_sharpe,XLE,7.1883
etfs_exterior,max_sharpe,etfs_exterior__max_sharpe,EWW,3.633
etfs_exterior,max_sharpe,etfs_exterior__max_sharpe,EWY,3.1787
etfs_exterior,max_sharpe,etfs_exterior__max_sharpe,ECH,2.0
