carteira,tipo,coluna_retorno,data_inicio,data_fim,n_meses,retorno_total,retorno_anualizado_media,cagr,vol_anual,sharpe,sortino,max_drawdown,calmar,pct_meses_positivos,melhor_mes,pior_mes,n_ativos_total,n_ativos_com_peso,peso_max,peso_min,peso_medio,peso_mediano,top1_peso,top3_peso,top5_peso,hhi,n_efetivo_ativos,gini_pesos,classificacao_concentracao,n_ativos_universo,n_ativos_validos,n_ativos_com_peso_manifesto,periodo_inicio,periodo_fim
etfs_asia,max_sharpe,etfs_asia__max_sharpe,2015-02-28,2026-04-30,135,5.601661169915558,0.20120592428248635,0.18413653748693215,0.1882720511261956,1.068697786415581,1.8390229763381958,-0.38162677085545893,0.4825042464242474,0.6222222222222222,0.1933494683973904,-0.184561401337111,6,2,0.788452137281095,0.0,0.16666666666666666,1.477648282834073e-17,0.788452137281095,1.0,1.0,0.6664092710040633,1.5005793639295013,0.7628173790936987,alta,6,6,2,2015-02-28,2026-04-30
etfs_global,max_sharpe,etfs_global__max_sharpe,2015-02-28,2026-04-30,135,4.204756474449557,0.17565477503417426,0.15919169495187457,0.16502214715566213,1.0644315206278498,1.8657652989544367,-0.2805816737761425,0.5673631239326167,0.6148148148148148,0.1787630285525892,-0.1475653099068781,3,1,1.0,0.0,0.3333333333333333,3.7527615210896584e-17,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,alta,3,3,1,2015-02-28,2026-04-30
etfs_latam,max_sharpe,etfs_latam__max_sharpe,2015-02-28,2026-04-30,135,4.7943235085865314,0.1948030009980739,0.17038461298956697,0.20382703204422997,0.9557270154225771,1.554846758003884,-0.2189096000853682,0.7783332157343582,0.6370370370370371,0.21294135651260412,-0.17341293376788167,3,3,0.4916553413491064,0.13060386899610876,0.3333333333333333,0.3777407896547848,0.4916553413491064,0.9999999999999999,0.9999999999999999,0.40147044944287946,2.4908433519520554,0.24070098156866515,alta,3,3,3,2015-02-28,2026-04-30
etfs_desenvolvidos_emergentes,max_sharpe,etfs_desenvolvidos_emergentes__max_sharpe,2015-02-28,2026-04-30,135,2.9527085251110337,0.14974081689856547,0.13097567651877262,0.15696620375076892,0.9539685188304871,1.4914278226568691,-0.3125909857423481,0.4190001711269077,0.6370370370370371,0.1791081746748687,-0.1586700536230902,2,2,0.6815772555963729,0.31842274440362717,0.5,0.5,0.6815772555963729,1.0,1.0,0.5659405994998212,1.7669698920413217,0.18157725559637306,alta,2,2,2,2015-02-28,2026-04-30
etfs_europa,max_sharpe,etfs_europa__max_sharpe,2015-02-28,2026-04-30,135,2.6830648523000034,0.14586152479165704,0.12384214992479037,0.169123969190869,0.8624532967709706,1.375630266981013,-0.29472502083372043,0.42019557611520303,0.6148148148148148,0.18604011240220822,-0.14817086029563126,3,2,0.5174883972072294,3.879897000378536e-16,0.3333333333333333,0.4825116027927703,0.5174883972072294,1.0,1.0,0.5006116880737553,1.99755623734592,0.34499226480481937,alta,3,3,2,2015-02-28,2026-04-30
etfs_oceania,max_sharpe,etfs_oceania__max_sharpe,2015-02-28,2026-04-30,135,2.4881974255519035,0.14541598918319068,0.1183845000435193,0.18625926403026505,0.7807181561694682,1.4811712057011843,-0.24253317754023507,0.48811672384030796,0.5925925925925926,0.2069257771332833,-0.1423923437905995,2,1,1.0,3.144186300207963e-17,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,alta,2,2,1,2015-02-28,2026-04-30
etfs_brasil,max_sharpe,etfs_brasil__max_sharpe,2015-02-28,2026-04-30,135,2.8764248573645657,0.1538568752370351,0.12900365149258874,0.21860480937115256,0.7038128560832033,0.968175538935241,-0.3765171592094706,0.3426235653202174,0.6,0.1734619660884924,-0.3106361876142466,2,1,1.0,5.551115123125783e-17,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,alta,2,2,1,2015-02-28,2026-04-30
etfs_com_tudo,min_vol,etfs_com_tudo__min_vol,2015-02-28,2026-04-30,135,4.547163246927932,0.16662213903310436,0.16582461079001032,0.09743559689707872,1.710074596341904,2.864529470189996,-0.08986717682621659,1.8452188735235195,0.6518518518518519,0.10158438908918584,-0.06908012493525068,27,8,0.36349229468751937,0.0,0.037037037037037035,3.736574156310252e-18,0.36349229468751937,0.791090691836934,0.9293878076185804,0.2615953353283714,3.8226981331480365,0.8608946540167146,alta,27,27,8,2015-02-28,2026-04-30
etfs_com_ouro_petroleo,min_vol,etfs_com_ouro_petroleo__min_vol,2015-02-28,2026-04-30,135,4.482128099240307,0.1655452785900454,0.1645940136397337,0.09744423224171167,1.6988720089600398,2.8495464990270403,-0.08923470807254474,1.8445066633257143,0.6518518518518519,0.10139767314406069,-0.06883194661362062,26,7,0.3632151047536003,0.0,0.038461538461538464,8.044213429434897e-18,0.3632151047536003,0.7900094773251505,0.9318809975733539,0.26172977131680264,3.8207346262859074,0.8561131723765414,alta,26,26,7,2015-02-28,2026-04-30
etfs_com_ouro_btc,min_vol,etfs_com_ouro_btc__min_vol,2015-02-28,2026-04-30,135,4.388584094925775,0.164731729046757,0.16280045723640746,0.10071111470438669,1.6356856890154325,3.0608538950144006,-0.12334707983573623,1.3198565985770565,0.674074074074074,0.10671713040559702,-0.05966225485872074,26,8,0.3440789723104754,0.0,0.038461538461538464,4.2789389444845215e-18,0.3440789723104754,0.8051693009130495,0.9482583572632558,0.2602243628451515,3.842837730743365,0.8577106875338649,alta,26,26,8,2015-02-28,2026-04-30
