carteira,tipo,coluna_retorno,cagr,vol_anual,sharpe,sortino,max_drawdown,calmar,pct_meses_positivos,n_ativos_com_peso,peso_max,top3_peso,hhi,n_efetivo_ativos,classificacao_concentracao
etfs_asia,max_sharpe,etfs_asia__max_sharpe,0.18408484597550823,0.18822780535242262,1.0686805418096392,1.838823880267788,-0.3815403226141446,0.48247808964001687,0.6222222222222222,2,0.7877178021579947,1.0,0.6655630673572539,1.5024872157806055,alta
etfs_global,max_sharpe,etfs_global__max_sharpe,0.1590356916031268,0.16501963728088456,1.0636236083157242,1.8643215585024542,-0.28058143185375894,0.5668076128644798,0.6148148148148148,1,0.9999999999999996,1.0,0.9999999999999991,1.0000000000000009,alta
etfs_global,min_vol,etfs_global__min_vol,0.1454846338178888,0.1624888942998651,1.0071459886568992,1.6744517234260519,-0.29672964682661873,0.4902935563526502,0.6,2,0.5534861353725006,1.0,0.5057215333541709,1.9773727912425514,alta
etfs_exterior,min_vol,etfs_exterior__min_vol,0.1254363128691962,0.14614767465618314,0.9817095226624996,1.5222436854746477,-0.23300326679912364,0.5383457261881961,0.6370370370370371,8,0.3371273920822371,0.7281382438637695,0.2252789417713939,4.43894130599552,media
etfs_latam,max_sharpe,etfs_latam__max_sharpe,0.1703488999631344,0.2037550687802227,0.9558425986336668,1.5541930317965569,-0.21894696235466415,0.7780372841491743,0.6370370370370371,3,0.4911166784624028,1.0,0.4013517920708964,2.491579755605915,alta
etfs_desenvolvidos_emergentes,max_sharpe,etfs_desenvolvidos_emergentes__max_sharpe,0.13091735295768392,0.1569731825591167,0.9536103319504526,1.490898711039809,-0.3125858003630424,0.41882053761122323,0.6370370370370371,2,0.6822897921231563,1.0,0.566459136624607,1.7653524064573451,alta
etfs_desenvolvidos_emergentes,min_vol,etfs_desenvolvidos_emergentes__min_vol,0.12760159475343102,0.15502834325564896,0.9417954580166409,1.490770521598888,-0.32110933747554715,0.39737740346198447,0.6592592592592592,2,0.5848598806431536,1.0,0.5144023986855406,1.944003376646986,alta
etfs_asia,min_vol,etfs_asia__min_vol,0.12524815717633486,0.1639583217980653,0.8850996410825878,1.346932795552909,-0.29890400781096216,0.41902468318707314,0.6444444444444445,4,0.47898257915048364,0.9112273718305852,0.3349882603736715,2.9851792384739797,alta
etfs_europa,max_sharpe,etfs_europa__max_sharpe,0.12372301445620137,0.1689584056034928,0.8624868044079637,1.3759447766427235,-0.2938441759311987,0.4210497419733449,0.6148148148148148,2,0.5109960391213241,1.0,0.5002418257527155,1.9990331646005346,alta
etfs_europa,min_vol,etfs_europa__min_vol,0.11287909754881587,0.16165628437874838,0.8323327077166156,1.3765336019816872,-0.2521339470712054,0.44769496079374654,0.5777777777777777,1,1.0,1.0,1.0,1.0,alta
etfs_latam,min_vol,etfs_latam__min_vol,0.12148541818373793,0.17682262054130823,0.8294994109119455,1.169462957591873,-0.27962963084759496,0.43445116247337345,0.6222222222222222,3,0.4922782318921021,1.0,0.4062678753478522,2.461430156503972,alta
etfs_oceania,max_sharpe,etfs_oceania__max_sharpe,0.11844906120750087,0.18626588294010626,0.7810082209068475,1.4817734054322076,-0.2425331775402354,0.4883829190249676,0.5925925925925926,1,1.0,1.0,1.0,1.0,alta
etfs_oceania,min_vol,etfs_oceania__min_vol,0.11151683731825424,0.18311483193967346,0.7548228298129255,1.3819943127086365,-0.2812168049560164,0.3965511141330831,0.5851851851851851,2,0.6989319222574816,1.0,0.5791478193861134,1.7266748946063246,alta
etfs_brasil,min_vol,etfs_brasil__min_vol,0.12886274541288123,0.2185817372381942,0.7032913111643637,0.9673559858090012,-0.3765171592094706,0.3422493298404763,0.6,1,1.0,1.0,1.0,1.0,alta
etfs_brasil,max_sharpe,etfs_brasil__max_sharpe,0.12886274541288123,0.21858173723819427,0.7032913111643635,0.9673559858090008,-0.3765171592094706,0.3422493298404763,0.6,1,1.0,1.0,1.0,1.0,alta
