data,ticker_1,ticker_2,janela,correlacao
2020-01-17,^BVSP,BZ=F,12m,0.2194632168470387
2020-01-20,^BVSP,BZ=F,12m,0.21988376097110413
2020-01-21,^BVSP,BZ=F,12m,0.22095246755559128
2020-01-22,^BVSP,BZ=F,12m,0.21587496104398862
2020-01-23,^BVSP,BZ=F,12m,0.21070251480336233
2020-01-24,^BVSP,BZ=F,12m,0.22709803250046903
2020-01-27,^BVSP,BZ=F,12m,0.23629959240083226
2020-01-28,^BVSP,BZ=F,12m,0.23748596969241415
2020-01-29,^BVSP,BZ=F,12m,0.23615117327847615
2020-01-30,^BVSP,BZ=F,12m,0.23088975157187544
2020-01-31,^BVSP,BZ=F,12m,0.23028411525271347
2020-02-03,^BVSP,BZ=F,12m,0.2130505165313025
2020-02-04,^BVSP,BZ=F,12m,0.2125004591972612
2020-02-05,^BVSP,BZ=F,12m,0.2137522803977134
2020-02-06,^BVSP,BZ=F,12m,0.21431621822918726
2020-02-07,^BVSP,BZ=F,12m,0.21508431146736576
2020-02-10,^BVSP,BZ=F,12m,0.2169416639414831
2020-02-11,^BVSP,BZ=F,12m,0.218940001545067
2020-02-12,^BVSP,BZ=F,12m,0.22026606784950065
2020-02-13,^BVSP,BZ=F,12m,0.21689388155790856
2020-02-14,^BVSP,BZ=F,12m,0.214539225590442
2020-02-17,^BVSP,BZ=F,12m,0.2122394396961935
2020-02-18,^BVSP,BZ=F,12m,0.21077243483038333
2020-02-19,^BVSP,BZ=F,12m,0.215746963690088
2020-02-20,^BVSP,BZ=F,12m,0.2137212561752519
2020-02-21,^BVSP,BZ=F,12m,0.21473383750899924
2020-02-24,^BVSP,BZ=F,12m,0.21413366559064884
2020-02-25,^BVSP,BZ=F,12m,0.21427260389451658
2020-02-26,^BVSP,BZ=F,12m,0.23109084342885516
2020-02-27,^BVSP,BZ=F,12m,0.23289537564389426
2020-02-28,^BVSP,BZ=F,12m,0.22716692314924647
2020-03-02,^BVSP,BZ=F,12m,0.2312014361903977
2020-03-03,^BVSP,BZ=F,12m,0.229423649535618
2020-03-04,^BVSP,BZ=F,12m,0.22786261753856663
2020-03-05,^BVSP,BZ=F,12m,0.22574781315991738
2020-03-06,^BVSP,BZ=F,12m,0.2693311199364885
2020-03-09,^BVSP,BZ=F,12m,0.4810217643931327
2020-03-10,^BVSP,BZ=F,12m,0.5224005141999922
2020-03-11,^BVSP,BZ=F,12m,0.5322206945564923
2020-03-12,^BVSP,BZ=F,12m,0.5001604848282403
2020-03-13,^BVSP,BZ=F,12m,0.4700382148939481
2020-03-16,^BVSP,BZ=F,12m,0.5037803228834149
2020-03-17,^BVSP,BZ=F,12m,0.49607004547876243
2020-03-18,^BVSP,BZ=F,12m,0.533800772793065
2020-03-19,^BVSP,BZ=F,12m,0.5228592450291685
2020-03-20,^BVSP,BZ=F,12m,0.5245966646885377
2020-03-23,^BVSP,BZ=F,12m,0.5211675896584225
2020-03-24,^BVSP,BZ=F,12m,0.5158540811686517
2020-03-25,^BVSP,BZ=F,12m,0.5070281644562741
2020-03-26,^BVSP,BZ=F,12m,0.4932714630973102
2020-03-27,^BVSP,BZ=F,12m,0.5007374231752653
2020-03-30,^BVSP,BZ=F,12m,0.48954252728064024
2020-03-31,^BVSP,BZ=F,12m,0.48953983293269393
2020-04-01,^BVSP,BZ=F,12m,0.46861231141678095
2020-04-02,^BVSP,BZ=F,12m,0.44951147926413815
2020-04-03,^BVSP,BZ=F,12m,0.41282588520817
2020-04-06,^BVSP,BZ=F,12m,0.40321944232055595
2020-04-07,^BVSP,BZ=F,12m,0.3948171980228909
2020-04-08,^BVSP,BZ=F,12m,0.3963777662200916
2020-04-09,^BVSP,BZ=F,12m,0.3969103283117498
2020-04-10,^BVSP,BZ=F,12m,0.3969472438106393
2020-04-13,^BVSP,BZ=F,12m,0.39638920462212623
2020-04-14,^BVSP,BZ=F,12m,0.3923133686879505
2020-04-15,^BVSP,BZ=F,12m,0.3932279769906967
2020-04-16,^BVSP,BZ=F,12m,0.39171913777659995
2020-04-17,^BVSP,BZ=F,12m,0.39214784383656803
2020-04-20,^BVSP,BZ=F,12m,0.38765613079092076
2020-04-21,^BVSP,BZ=F,12m,0.36187871299426333
2020-04-22,^BVSP,BZ=F,12m,0.36483575350414954
2020-04-23,^BVSP,BZ=F,12m,0.3583874681797895
2020-04-24,^BVSP,BZ=F,12m,0.35049341727963707
2020-04-27,^BVSP,BZ=F,12m,0.3390133447247083
2020-04-28,^BVSP,BZ=F,12m,0.3430293513271426
2020-04-29,^BVSP,BZ=F,12m,0.3472953718664467
2020-04-30,^BVSP,BZ=F,12m,0.3326493683606557
2020-05-01,^BVSP,BZ=F,12m,0.3305853763658936
2020-05-04,^BVSP,BZ=F,12m,0.32949152005514254
2020-05-05,^BVSP,BZ=F,12m,0.3253188752448631
2020-05-06,^BVSP,BZ=F,12m,0.3251768664574307
2020-05-07,^BVSP,BZ=F,12m,0.324654656668636
2020-05-08,^BVSP,BZ=F,12m,0.3291900551799234
2020-05-11,^BVSP,BZ=F,12m,0.3308914851177519
2020-05-12,^BVSP,BZ=F,12m,0.32518624812886654
2020-05-13,^BVSP,BZ=F,12m,0.32529491865571053
2020-05-14,^BVSP,BZ=F,12m,0.32647105873518295
2020-05-15,^BVSP,BZ=F,12m,0.3241369243051793
2020-05-18,^BVSP,BZ=F,12m,0.3351522459901916
2020-05-19,^BVSP,BZ=F,12m,0.33529653465524795
2020-05-20,^BVSP,BZ=F,12m,0.33711491247860104
2020-05-21,^BVSP,BZ=F,12m,0.3364679157581284
2020-05-22,^BVSP,BZ=F,12m,0.3363094254631381
2020-05-25,^BVSP,BZ=F,12m,0.3338828361594233
2020-05-26,^BVSP,BZ=F,12m,0.33348577228013027
2020-05-27,^BVSP,BZ=F,12m,0.32599205219709054
2020-05-28,^BVSP,BZ=F,12m,0.3258995608931195
2020-05-29,^BVSP,BZ=F,12m,0.3258582061296252
2020-06-01,^BVSP,BZ=F,12m,0.32718808982055725
2020-06-02,^BVSP,BZ=F,12m,0.32971726279109076
2020-06-03,^BVSP,BZ=F,12m,0.3271643313819479
2020-06-04,^BVSP,BZ=F,12m,0.3256627764932729
2020-06-05,^BVSP,BZ=F,12m,0.3265032289754559
2020-06-08,^BVSP,BZ=F,12m,0.31788488640900964
2020-06-09,^BVSP,BZ=F,12m,0.3179091375836953
2020-06-10,^BVSP,BZ=F,12m,0.31523688486999835
2020-06-11,^BVSP,BZ=F,12m,0.3146695302903598
2020-06-12,^BVSP,BZ=F,12m,0.31370168072089005
2020-06-15,^BVSP,BZ=F,12m,0.3125892014968849
2020-06-16,^BVSP,BZ=F,12m,0.3138290027261582
2020-06-17,^BVSP,BZ=F,12m,0.314392812987664
2020-06-18,^BVSP,BZ=F,12m,0.31416287707240365
2020-06-19,^BVSP,BZ=F,12m,0.31346760583584765
2020-06-22,^BVSP,BZ=F,12m,0.3132373442473336
2020-06-23,^BVSP,BZ=F,12m,0.31268367943539
2020-06-24,^BVSP,BZ=F,12m,0.31477161169883794
2020-06-25,^BVSP,BZ=F,12m,0.3166697292724546
2020-06-26,^BVSP,BZ=F,12m,0.3151232420039822
2020-06-29,^BVSP,BZ=F,12m,0.3166098634814669
2020-06-30,^BVSP,BZ=F,12m,0.31722981885624935
2020-07-01,^BVSP,BZ=F,12m,0.3180267579652821
2020-07-02,^BVSP,BZ=F,12m,0.3182251929140668
2020-07-03,^BVSP,BZ=F,12m,0.31822173669639053
2020-07-06,^BVSP,BZ=F,12m,0.31867769766217335
2020-07-07,^BVSP,BZ=F,12m,0.3182560028272273
2020-07-08,^BVSP,BZ=F,12m,0.3182581771404136
2020-07-09,^BVSP,BZ=F,12m,0.3186283465930744
2020-07-10,^BVSP,BZ=F,12m,0.31902481041606423
2020-07-13,^BVSP,BZ=F,12m,0.3197205969467504
2020-07-14,^BVSP,BZ=F,12m,0.32032768228425007
2020-07-15,^BVSP,BZ=F,12m,0.3206644877325006
2020-07-16,^BVSP,BZ=F,12m,0.3213225354290898
2020-07-17,^BVSP,BZ=F,12m,0.3203204366549841
2020-07-20,^BVSP,BZ=F,12m,0.32260392494765777
2020-07-21,^BVSP,BZ=F,12m,0.3223195785159671
2020-07-22,^BVSP,BZ=F,12m,0.3209449739978907
2020-07-23,^BVSP,BZ=F,12m,0.3222507894536005
2020-07-24,^BVSP,BZ=F,12m,0.32390305260747315
2020-07-27,^BVSP,BZ=F,12m,0.32321720125995607
2020-07-28,^BVSP,BZ=F,12m,0.3233752983539795
2020-07-29,^BVSP,BZ=F,12m,0.3244859124686672
2020-07-30,^BVSP,BZ=F,12m,0.32344134731867275
2020-07-31,^BVSP,BZ=F,12m,0.32049931664987547
2020-08-03,^BVSP,BZ=F,12m,0.32017833866248674
2020-08-04,^BVSP,BZ=F,12m,0.3187930054980571
2020-08-05,^BVSP,BZ=F,12m,0.3194724244967289
2020-08-06,^BVSP,BZ=F,12m,0.3195801367572269
2020-08-07,^BVSP,BZ=F,12m,0.3202170248220081
2020-08-10,^BVSP,BZ=F,12m,0.32012891190704273
2020-08-11,^BVSP,BZ=F,12m,0.3206544294055711
2020-08-12,^BVSP,BZ=F,12m,0.32090022837959714
2020-08-13,^BVSP,BZ=F,12m,0.3203940080451552
2020-08-14,^BVSP,BZ=F,12m,0.319634199451687
2020-08-17,^BVSP,BZ=F,12m,0.3170612129660898
2020-08-18,^BVSP,BZ=F,12m,0.3180861190366146
2020-08-19,^BVSP,BZ=F,12m,0.31835359277871983
2020-08-20,^BVSP,BZ=F,12m,0.3177797023877049
2020-08-21,^BVSP,BZ=F,12m,0.31658224628254633
2020-08-24,^BVSP,BZ=F,12m,0.31755772963849915
2020-08-25,^BVSP,BZ=F,12m,0.3172402697513029
2020-08-26,^BVSP,BZ=F,12m,0.31801004528703414
2020-08-27,^BVSP,BZ=F,12m,0.31802380038165634
2020-08-28,^BVSP,BZ=F,12m,0.3180213493502244
2020-08-31,^BVSP,BZ=F,12m,0.3200557305760528
2020-09-01,^BVSP,BZ=F,12m,0.3213138694145385
2020-09-02,^BVSP,BZ=F,12m,0.3277954114407467
2020-09-03,^BVSP,BZ=F,12m,0.3317465112733245
2020-09-04,^BVSP,BZ=F,12m,0.3305201427460247
2020-09-07,^BVSP,BZ=F,12m,0.3307925110483548
2020-09-08,^BVSP,BZ=F,12m,0.3317117027672349
2020-09-09,^BVSP,BZ=F,12m,0.33263135881725464
2020-09-10,^BVSP,BZ=F,12m,0.33371072329391777
2020-09-11,^BVSP,BZ=F,12m,0.3340257976104841
2020-09-14,^BVSP,BZ=F,12m,0.33327815933695865
2020-09-15,^BVSP,BZ=F,12m,0.3331791094435923
2020-09-16,^BVSP,BZ=F,12m,0.331596958443644
2020-09-17,^BVSP,BZ=F,12m,0.33137892286074316
2020-09-18,^BVSP,BZ=F,12m,0.33019735797546196
2020-09-21,^BVSP,BZ=F,12m,0.3306871833069365
2020-09-22,^BVSP,BZ=F,12m,0.3308172413678033
2020-09-23,^BVSP,BZ=F,12m,0.32981147429932484
2020-09-24,^BVSP,BZ=F,12m,0.33079332677350165
2020-09-25,^BVSP,BZ=F,12m,0.3309879632580754
2020-09-28,^BVSP,BZ=F,12m,0.3285008428207315
2020-09-29,^BVSP,BZ=F,12m,0.32795158524066215
2020-09-30,^BVSP,BZ=F,12m,0.32798280867903323
2020-10-01,^BVSP,BZ=F,12m,0.32780563328320134
2020-10-02,^BVSP,BZ=F,12m,0.3285104030167307
2020-10-05,^BVSP,BZ=F,12m,0.3311601690458536
2020-10-06,^BVSP,BZ=F,12m,0.3308544276079568
2020-10-07,^BVSP,BZ=F,12m,0.331931960388298
2020-10-08,^BVSP,BZ=F,12m,0.33337497203085276
2020-10-09,^BVSP,BZ=F,12m,0.33348835401557264
2020-10-12,^BVSP,BZ=F,12m,0.3329520629728538
2020-10-13,^BVSP,BZ=F,12m,0.3332814495109539
2020-10-14,^BVSP,BZ=F,12m,0.334275130457209
2020-10-15,^BVSP,BZ=F,12m,0.33423193801417017
2020-10-16,^BVSP,BZ=F,12m,0.3347517352723668
2020-10-19,^BVSP,BZ=F,12m,0.33450158866485896
2020-10-20,^BVSP,BZ=F,12m,0.33394093265377645
2020-10-21,^BVSP,BZ=F,12m,0.3335729555333741
2020-10-22,^BVSP,BZ=F,12m,0.3342583025457507
2020-10-23,^BVSP,BZ=F,12m,0.3346192866842487
2020-10-26,^BVSP,BZ=F,12m,0.3338756551645915
2020-10-27,^BVSP,BZ=F,12m,0.3334456833429255
2020-10-28,^BVSP,BZ=F,12m,0.3364417266926686
2020-10-29,^BVSP,BZ=F,12m,0.3349366684333267
2020-10-30,^BVSP,BZ=F,12m,0.3345648134072319
2020-11-02,^BVSP,BZ=F,12m,0.33428309870267386
2020-11-03,^BVSP,BZ=F,12m,0.33508672631786723
2020-11-04,^BVSP,BZ=F,12m,0.33704003727651316
2020-11-05,^BVSP,BZ=F,12m,0.3335124192806061
2020-11-06,^BVSP,BZ=F,12m,0.3324526765584451
2020-11-09,^BVSP,BZ=F,12m,0.33427441185204454
2020-11-10,^BVSP,BZ=F,12m,0.3356502769543993
2020-11-11,^BVSP,BZ=F,12m,0.335383327851981
2020-11-12,^BVSP,BZ=F,12m,0.33658206720985323
2020-11-13,^BVSP,BZ=F,12m,0.3358041678045926
2020-11-16,^BVSP,BZ=F,12m,0.3367204522374155
2020-11-17,^BVSP,BZ=F,12m,0.33674293610155037
2020-11-18,^BVSP,BZ=F,12m,0.3371962505340086
2020-11-19,^BVSP,BZ=F,12m,0.33718353983257976
2020-11-20,^BVSP,BZ=F,12m,0.33643547152326286
2020-11-23,^BVSP,BZ=F,12m,0.33682014876594196
2020-11-24,^BVSP,BZ=F,12m,0.33898083589144545
2020-11-25,^BVSP,BZ=F,12m,0.3390068966815535
2020-11-26,^BVSP,BZ=F,12m,0.33908071032773474
2020-11-27,^BVSP,BZ=F,12m,0.33894333684080913
2020-11-30,^BVSP,BZ=F,12m,0.3393148551250514
2020-12-01,^BVSP,BZ=F,12m,0.3383814149482956
2020-12-02,^BVSP,BZ=F,12m,0.33830662275066553
2020-12-03,^BVSP,BZ=F,12m,0.33846059445755095
2020-12-04,^BVSP,BZ=F,12m,0.3384610884999887
2020-12-07,^BVSP,BZ=F,12m,0.3384523276730985
2020-12-08,^BVSP,BZ=F,12m,0.3384432466501724
2020-12-09,^BVSP,BZ=F,12m,0.33822510098245795
2020-12-10,^BVSP,BZ=F,12m,0.3398140182520428
2020-12-11,^BVSP,BZ=F,12m,0.3391612523520616
2020-12-14,^BVSP,BZ=F,12m,0.3387337678436272
2020-12-15,^BVSP,BZ=F,12m,0.3390781470819436
2020-12-16,^BVSP,BZ=F,12m,0.3387307255600046
2020-12-17,^BVSP,BZ=F,12m,0.3391522965218794
2020-12-18,^BVSP,BZ=F,12m,0.3389918979736224
2020-12-21,^BVSP,BZ=F,12m,0.3397601748267759
2020-12-22,^BVSP,BZ=F,12m,0.3409314544038118
2020-12-23,^BVSP,BZ=F,12m,0.3420357949397727
2020-12-24,^BVSP,BZ=F,12m,0.3419369060283795
2020-12-25,^BVSP,BZ=F,12m,0.34198630433150307
2020-12-28,^BVSP,BZ=F,12m,0.34157317715968594
2020-12-29,^BVSP,BZ=F,12m,0.34164369186160687
2020-12-30,^BVSP,BZ=F,12m,0.342846209879483
2020-12-31,^BVSP,BZ=F,12m,0.34284652101871044
2021-01-01,^BVSP,BZ=F,12m,0.3425870442040686
2021-01-04,^BVSP,BZ=F,12m,0.342787034512728
2021-01-05,^BVSP,BZ=F,12m,0.34231915729022244
2021-01-06,^BVSP,BZ=F,12m,0.3424325878942407
2021-01-07,^BVSP,BZ=F,12m,0.34248696791212335
2021-01-08,^BVSP,BZ=F,12m,0.34567304918884423
2021-01-11,^BVSP,BZ=F,12m,0.3468168917439247
2021-01-12,^BVSP,BZ=F,12m,0.3467769310157856
2021-01-13,^BVSP,BZ=F,12m,0.3465351091854078
2021-01-14,^BVSP,BZ=F,12m,0.3460710183534856
2021-01-15,^BVSP,BZ=F,12m,0.3483623532662181
2021-01-18,^BVSP,BZ=F,12m,0.3484596394967165
2021-01-19,^BVSP,BZ=F,12m,0.3477571414190732
2021-01-20,^BVSP,BZ=F,12m,0.3496267769285913
2021-01-21,^BVSP,BZ=F,12m,0.35056717051700165
2021-01-22,^BVSP,BZ=F,12m,0.3504991957231579
2021-01-25,^BVSP,BZ=F,12m,0.3499937837627217
2021-01-26,^BVSP,BZ=F,12m,0.35015583767730535
2021-01-27,^BVSP,BZ=F,12m,0.3500156190751221
2021-01-28,^BVSP,BZ=F,12m,0.34927214501198167
2021-01-29,^BVSP,BZ=F,12m,0.3471091633763051
2021-02-01,^BVSP,BZ=F,12m,0.34787036667992915
2021-02-02,^BVSP,BZ=F,12m,0.3487072899220079
2021-02-03,^BVSP,BZ=F,12m,0.34880359874866174
2021-02-04,^BVSP,BZ=F,12m,0.3487810206307092
2021-02-05,^BVSP,BZ=F,12m,0.3482177462070457
2021-02-08,^BVSP,BZ=F,12m,0.3485292796276762
2021-02-09,^BVSP,BZ=F,12m,0.34834125811348515
2021-02-10,^BVSP,BZ=F,12m,0.3485396469165701
2021-02-11,^BVSP,BZ=F,12m,0.348565725448903
2021-02-12,^BVSP,BZ=F,12m,0.34656593809062913
2021-02-15,^BVSP,BZ=F,12m,0.34625441770634985
2021-02-16,^BVSP,BZ=F,12m,0.3473932554037734
2021-02-17,^BVSP,BZ=F,12m,0.3471477051228238
2021-02-18,^BVSP,BZ=F,12m,0.3473277851543852
2021-02-19,^BVSP,BZ=F,12m,0.34803803081918744
2021-02-22,^BVSP,BZ=F,12m,0.34173145009621464
2021-02-23,^BVSP,BZ=F,12m,0.33411424213248997
2021-02-24,^BVSP,BZ=F,12m,0.2628862632947656
2021-02-25,^BVSP,BZ=F,12m,0.24274659506516538
2021-02-26,^BVSP,BZ=F,12m,0.2302445597349893
2021-03-01,^BVSP,BZ=F,12m,0.22310422197675453
2021-03-02,^BVSP,BZ=F,12m,0.2333040068754269
2021-03-03,^BVSP,BZ=F,12m,0.18708459473124217
2021-03-04,^BVSP,BZ=F,12m,0.1947870421681409
2021-03-05,^BVSP,BZ=F,12m,0.13974029614942352
2021-03-08,^BVSP,BZ=F,12m,0.13057861199467666
2021-03-09,^BVSP,BZ=F,12m,0.12529743619344164
2021-03-10,^BVSP,BZ=F,12m,0.12287676590072491
2021-03-11,^BVSP,BZ=F,12m,0.11914581572464114
2021-03-12,^BVSP,BZ=F,12m,0.12697079338430034
2021-03-15,^BVSP,BZ=F,12m,0.13964570721486122
2021-03-16,^BVSP,BZ=F,12m,0.1216987397371906
2021-03-17,^BVSP,BZ=F,12m,0.1282900873536673
2021-03-18,^BVSP,BZ=F,12m,0.13738391193120722
2021-03-19,^BVSP,BZ=F,12m,0.1561993348648594
2021-03-22,^BVSP,BZ=F,12m,0.14504508560669127
2021-03-23,^BVSP,BZ=F,12m,0.19458541178024252
2021-03-24,^BVSP,BZ=F,12m,0.20186782964628197
2021-03-25,^BVSP,BZ=F,12m,0.2117699692159836
2021-03-26,^BVSP,BZ=F,12m,0.2118681397974816
2021-03-29,^BVSP,BZ=F,12m,0.20773311472905617
2021-03-30,^BVSP,BZ=F,12m,0.20653027961645473
2021-03-31,^BVSP,BZ=F,12m,0.2070309902976175
2021-04-01,^BVSP,BZ=F,12m,0.21348357510296975
2021-04-02,^BVSP,BZ=F,12m,0.20752717592941752
2021-04-05,^BVSP,BZ=F,12m,0.20439785457515092
2021-04-06,^BVSP,BZ=F,12m,0.2043423465981534
2021-04-07,^BVSP,BZ=F,12m,0.20601625634661067
2021-04-08,^BVSP,BZ=F,12m,0.22542549623113156
2021-04-09,^BVSP,BZ=F,12m,0.22000867287618925
2021-04-12,^BVSP,BZ=F,12m,0.2321075771325273
2021-04-13,^BVSP,BZ=F,12m,0.24557245762755225
2021-04-14,^BVSP,BZ=F,12m,0.2734278949532831
2021-04-15,^BVSP,BZ=F,12m,0.26631794971859835
2021-04-16,^BVSP,BZ=F,12m,0.2569471987457216
2021-04-19,^BVSP,BZ=F,12m,0.28987139103618204
2021-04-20,^BVSP,BZ=F,12m,0.2955874828874247
2021-04-21,^BVSP,BZ=F,12m,0.30210728886087324
2021-04-22,^BVSP,BZ=F,12m,0.31051798968747213
2021-04-23,^BVSP,BZ=F,12m,0.3076599602584154
2021-04-26,^BVSP,BZ=F,12m,0.31003733362620534
2021-04-27,^BVSP,BZ=F,12m,0.2974873453470676
2021-04-28,^BVSP,BZ=F,12m,0.29023140643658507
2021-04-29,^BVSP,BZ=F,12m,0.3083475539932408
2021-04-30,^BVSP,BZ=F,12m,0.3100537133961924
2021-05-03,^BVSP,BZ=F,12m,0.30450426672169517
2021-05-04,^BVSP,BZ=F,12m,0.3089778368884223
2021-05-05,^BVSP,BZ=F,12m,0.2814564011287664
2021-05-06,^BVSP,BZ=F,12m,0.2785971211635448
2021-05-07,^BVSP,BZ=F,12m,0.2740792634211185
2021-05-10,^BVSP,BZ=F,12m,0.27645126638858114
2021-05-11,^BVSP,BZ=F,12m,0.27188948016859654
2021-05-12,^BVSP,BZ=F,12m,0.2729297585870238
2021-05-13,^BVSP,BZ=F,12m,0.27120527088061186
2021-05-14,^BVSP,BZ=F,12m,0.2972615969287325
2021-05-17,^BVSP,BZ=F,12m,0.2975534051026343
2021-05-18,^BVSP,BZ=F,12m,0.2970988400169558
2021-05-19,^BVSP,BZ=F,12m,0.2925798459906483
2021-05-20,^BVSP,BZ=F,12m,0.2845500964870891
2021-05-21,^BVSP,BZ=F,12m,0.292882450699396
2021-05-24,^BVSP,BZ=F,12m,0.29914630997886815
2021-05-25,^BVSP,BZ=F,12m,0.29840430206873525
2021-05-26,^BVSP,BZ=F,12m,0.33227826369149727
2021-05-27,^BVSP,BZ=F,12m,0.33049045240293917
2021-05-28,^BVSP,BZ=F,12m,0.33879053394745406
2021-05-31,^BVSP,BZ=F,12m,0.34281318907917335
2021-06-01,^BVSP,BZ=F,12m,0.34470864926221106
2021-06-02,^BVSP,BZ=F,12m,0.3492294013577157
2021-06-03,^BVSP,BZ=F,12m,0.34570935309608997
2021-06-04,^BVSP,BZ=F,12m,0.3451769784154449
2021-06-07,^BVSP,BZ=F,12m,0.3436591417333507
2021-06-08,^BVSP,BZ=F,12m,0.34292089221555816
2021-06-09,^BVSP,BZ=F,12m,0.34488372146270213
2021-06-10,^BVSP,BZ=F,12m,0.3473217037687324
2021-06-11,^BVSP,BZ=F,12m,0.33816027022758777
2021-06-14,^BVSP,BZ=F,12m,0.33199286138550893
2021-06-15,^BVSP,BZ=F,12m,0.33385088841086324
2021-06-16,^BVSP,BZ=F,12m,0.3270529293104801
2021-06-17,^BVSP,BZ=F,12m,0.32682265489663503
2021-06-18,^BVSP,BZ=F,12m,0.3237602361242817
2021-06-21,^BVSP,BZ=F,12m,0.3246274729431517
2021-06-22,^BVSP,BZ=F,12m,0.32560735130961743
2021-06-23,^BVSP,BZ=F,12m,0.32884179954719456
2021-06-24,^BVSP,BZ=F,12m,0.3307510822588499
2021-06-25,^BVSP,BZ=F,12m,0.33017345522407227
2021-06-28,^BVSP,BZ=F,12m,0.3278716431434725
2021-06-29,^BVSP,BZ=F,12m,0.3265536915787335
2021-06-30,^BVSP,BZ=F,12m,0.3235504664116315
2021-07-01,^BVSP,BZ=F,12m,0.3192182610471518
2021-07-02,^BVSP,BZ=F,12m,0.320277558871475
2021-07-05,^BVSP,BZ=F,12m,0.31896590820438225
2021-07-06,^BVSP,BZ=F,12m,0.3277786660596934
2021-07-07,^BVSP,BZ=F,12m,0.3263892638916588
2021-07-08,^BVSP,BZ=F,12m,0.3232078055330052
2021-07-09,^BVSP,BZ=F,12m,0.3232638013923782
2021-07-12,^BVSP,BZ=F,12m,0.31367596585074825
2021-07-13,^BVSP,BZ=F,12m,0.3139402913443991
2021-07-14,^BVSP,BZ=F,12m,0.31327934748748343
2021-07-15,^BVSP,BZ=F,12m,0.314874776338009
2021-07-16,^BVSP,BZ=F,12m,0.3114222405440379
2021-07-19,^BVSP,BZ=F,12m,0.31640651989162205
2021-07-20,^BVSP,BZ=F,12m,0.3208455078780188
2021-07-21,^BVSP,BZ=F,12m,0.32288069873985753
2021-07-22,^BVSP,BZ=F,12m,0.3299475892750082
2021-07-23,^BVSP,BZ=F,12m,0.3280597575082232
2021-07-26,^BVSP,BZ=F,12m,0.32938922551921895
2021-07-27,^BVSP,BZ=F,12m,0.3288553622979549
2021-07-28,^BVSP,BZ=F,12m,0.32718183885530594
2021-07-29,^BVSP,BZ=F,12m,0.3264151868359851
2021-07-30,^BVSP,BZ=F,12m,0.3247170102056905
2021-08-02,^BVSP,BZ=F,12m,0.3228810202447902
2021-08-03,^BVSP,BZ=F,12m,0.32339842152713344
2021-08-04,^BVSP,BZ=F,12m,0.3343666472086615
2021-08-05,^BVSP,BZ=F,12m,0.3313071127254339
2021-08-06,^BVSP,BZ=F,12m,0.3303052433789539
2021-08-09,^BVSP,BZ=F,12m,0.3287586320739207
2021-08-10,^BVSP,BZ=F,12m,0.3259050315647733
2021-08-11,^BVSP,BZ=F,12m,0.32437817259667234
2021-08-12,^BVSP,BZ=F,12m,0.3241519537305173
2021-08-13,^BVSP,BZ=F,12m,0.32014989663884796
2021-08-16,^BVSP,BZ=F,12m,0.3230230855319386
2021-08-17,^BVSP,BZ=F,12m,0.3263382748215142
2021-08-18,^BVSP,BZ=F,12m,0.319616056187127
2021-08-19,^BVSP,BZ=F,12m,0.3130371675565273
2021-08-20,^BVSP,BZ=F,12m,0.3116321065550923
2021-08-23,^BVSP,BZ=F,12m,0.30248676114738
2021-08-24,^BVSP,BZ=F,12m,0.3147170726887062
2021-08-25,^BVSP,BZ=F,12m,0.31381102717929305
2021-08-26,^BVSP,BZ=F,12m,0.31263794864014705
2021-08-27,^BVSP,BZ=F,12m,0.31333211142741957
2021-08-30,^BVSP,BZ=F,12m,0.30588864717662145
2021-08-31,^BVSP,BZ=F,12m,0.30664183729636546
2021-09-01,^BVSP,BZ=F,12m,0.3076024924236262
2021-09-02,^BVSP,BZ=F,12m,0.2964182025181881
2021-09-03,^BVSP,BZ=F,12m,0.30253316479953146
2021-09-06,^BVSP,BZ=F,12m,0.3016315074271969
2021-09-07,^BVSP,BZ=F,12m,0.3013324476699802
2021-09-08,^BVSP,BZ=F,12m,0.2878294779869013
2021-09-09,^BVSP,BZ=F,12m,0.2890906083804243
2021-09-10,^BVSP,BZ=F,12m,0.29295515590412785
2021-09-13,^BVSP,BZ=F,12m,0.2924331829143573
2021-09-14,^BVSP,BZ=F,12m,0.2927934639420056
2021-09-15,^BVSP,BZ=F,12m,0.2969672729745279
2021-09-16,^BVSP,BZ=F,12m,0.29463533137160003
2021-09-17,^BVSP,BZ=F,12m,0.2948759636204137
2021-09-20,^BVSP,BZ=F,12m,0.29894822791313685
2021-09-21,^BVSP,BZ=F,12m,0.2940840707950138
2021-09-22,^BVSP,BZ=F,12m,0.283815326808333
2021-09-23,^BVSP,BZ=F,12m,0.2873162812782549
2021-09-24,^BVSP,BZ=F,12m,0.28560538392325285
2021-09-27,^BVSP,BZ=F,12m,0.2770632188322273
2021-09-28,^BVSP,BZ=F,12m,0.27212606015680546
2021-09-29,^BVSP,BZ=F,12m,0.2734815932661302
2021-09-30,^BVSP,BZ=F,12m,0.2719762253764215
2021-10-01,^BVSP,BZ=F,12m,0.27198407720838874
2021-10-04,^BVSP,BZ=F,12m,0.26726571390490095
2021-10-05,^BVSP,BZ=F,12m,0.26592876621547423
