data,moeda_original,fator_brl,metodo_conversao,ticker_fx_1,ticker_fx_2
2019-02-26,INR,0.0527556648888976,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-02-27,INR,0.05282069447864024,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-02-28,INR,0.05235706828476272,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-03-01,INR,0.05291882957089644,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-03-04,INR,0.05242146951837445,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-03-05,INR,0.05323131087170241,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-03-06,INR,0.05335406617551097,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-03-07,INR,0.054527110064996,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-03-08,INR,0.054893417858052906,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-03-11,INR,0.05448733996446187,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-03-12,INR,0.05498344465955296,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-03-13,INR,0.054572264627657185,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-03-14,INR,0.054689547165103214,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-03-15,INR,0.05538865630397849,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-03-18,INR,0.05529853338531554,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-03-19,INR,0.05523332275736337,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-03-20,INR,0.05464276838034965,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-03-21,INR,0.054837632627757316,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-03-22,INR,0.054997823169216975,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-03-25,INR,0.056477321686734694,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-03-26,INR,0.05591134397706643,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-03-27,INR,0.05581361893564463,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-03-28,INR,0.0574917096734906,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-03-29,INR,0.05608201669453572,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-04-01,INR,0.056495749582673005,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-04-02,INR,0.05561794212524007,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-04-03,INR,0.05590318685646922,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-04-04,INR,0.056184459457998326,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-04-05,INR,0.055906595318208074,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-04-08,INR,0.056015036442572885,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-04-09,INR,0.05532799100329133,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-04-10,INR,0.05555731915756423,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-04-11,INR,0.05530790990916978,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-04-12,INR,0.055535070025381605,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-04-15,INR,0.056105316051789256,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-04-16,INR,0.055441916257062296,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-04-17,INR,0.05586034052270428,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-04-18,INR,0.05672396703021154,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-04-19,INR,0.05659619101350888,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-04-22,INR,0.05672577895848252,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-04-23,INR,0.05615129061017021,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-04-24,INR,0.05616989830296282,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-04-25,INR,0.056916387572631955,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-04-26,INR,0.05633836464908337,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-04-29,INR,0.05625840747748767,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-04-30,INR,0.056499045342651266,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-05-01,INR,0.05631289731438027,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-05-02,INR,0.05628518037275754,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-05-03,INR,0.057129769825826404,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-05-06,INR,0.05691360149865665,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-05-07,INR,0.05717842921403671,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-05-08,INR,0.056768697609757,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-05-09,INR,0.056081985630072495,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-05-10,INR,0.05603465278947972,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-05-13,INR,0.0566298402854537,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-05-14,INR,0.056509057709461796,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-05-15,INR,0.056539180769159536,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-05-16,INR,0.05697117021581555,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-05-17,INR,0.05760944947580171,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-05-20,INR,0.05829983743003364,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-05-21,INR,0.058392214105680296,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-05-23,INR,0.05769123307708446,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-05-24,INR,0.05774108528396127,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-05-27,INR,0.05797578187264385,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-05-28,INR,0.05797618978909114,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-05-29,INR,0.05758282684876059,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-05-30,INR,0.05691327033988003,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-05-31,INR,0.056873389755054404,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-06-03,INR,0.05640682083751969,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-06-04,INR,0.05615952837912097,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-06-05,INR,0.05539965736478303,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-06-06,INR,0.05571849349684532,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-06-07,INR,0.05591695698084442,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-06-10,INR,0.055901648033495066,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-06-11,INR,0.05587319624322218,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-06-12,INR,0.055559799924219666,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-06-13,INR,0.05546485294026127,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-06-14,INR,0.05513180387895389,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-06-17,INR,0.055818720559291934,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-06-18,INR,0.05543947262433235,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-06-19,INR,0.05532143470290585,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-06-20,INR,0.05489337152752505,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-06-21,INR,0.05499713326848621,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-06-24,INR,0.054915990131299,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-06-25,INR,0.05496354189805852,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-06-26,INR,0.05522168576844244,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-06-27,INR,0.05521209804201477,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-06-28,INR,0.055045079003706476,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-07-01,INR,0.05583800708464337,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-07-02,INR,0.05551161749506317,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-07-03,INR,0.05564217070410771,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-07-04,INR,0.055428756905671506,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-07-05,INR,0.05529240760652976,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-07-08,INR,0.05580216055303788,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-07-09,INR,0.055179375359108995,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-07-10,INR,0.05524612826404507,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-07-11,INR,0.054854929247230455,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-07-12,INR,0.054678900920686946,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-07-15,INR,0.05447678522224586,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-07-16,INR,0.054601259031079374,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-07-17,INR,0.05468031294884623,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-07-18,INR,0.054688451318419595,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-07-19,INR,0.05399273992398568,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-07-22,INR,0.05442248802059568,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-07-23,INR,0.054074607135732755,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-07-24,INR,0.05465662180591835,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-07-25,INR,0.0545103736932695,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-07-26,INR,0.05459396542579498,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-07-29,INR,0.05479163319452729,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-07-30,INR,0.054823789303555026,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-07-31,INR,0.054855777949634366,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-08-01,INR,0.05491967729641223,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-08-02,INR,0.055374528820585356,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-08-05,INR,0.055757576168116385,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-08-06,INR,0.05555229350723079,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-08-07,INR,0.05557629736316483,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-08-08,INR,0.05574923664815001,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-08-09,INR,0.0555917371078396,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-08-12,INR,0.055468429048529444,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-08-13,INR,0.05565660786861315,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-08-14,INR,0.05574563696642665,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-08-15,INR,0.05654063986221258,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-08-16,INR,0.055634407994050505,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-08-19,INR,0.05629814602150285,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-08-20,INR,0.0565761520147845,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-08-21,INR,0.05642250551738792,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-08-22,INR,0.05632872616761375,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-08-23,INR,0.05656252937020945,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-08-26,INR,0.05770707556685606,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-08-27,INR,0.057531872129535255,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-08-28,INR,0.05763332224917761,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-08-29,INR,0.057816464366666764,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-08-30,INR,0.05814855513658301,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-09-02,INR,0.057770889225297495,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-09-03,INR,0.058147279374733074,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-09-04,INR,0.05748137143245913,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-09-05,INR,0.05688499827913551,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-09-06,INR,0.05685405649056818,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-09-09,INR,0.056666666799342735,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-09-10,INR,0.056779834136857055,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-09-11,INR,0.056770901412262376,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-09-12,INR,0.05679421890701697,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-09-13,INR,0.056939043958839086,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-09-16,INR,0.05752548084385101,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-09-17,INR,0.0568550692146772,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-09-18,INR,0.05684005554268268,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-09-19,INR,0.057410623249097625,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-09-20,INR,0.058097401120638104,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-09-23,INR,0.058269521274382896,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-09-24,INR,0.05878688730656201,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-09-25,INR,0.05838114102149605,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-09-26,INR,0.05815593928103224,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-09-27,INR,0.05854384855773631,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-09-30,INR,0.058967046345750784,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-10-01,INR,0.0585822545777992,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-10-02,INR,0.058433194453360926,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-10-03,INR,0.0579745193542367,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-10-04,INR,0.057489442365762145,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-10-07,INR,0.0572562255877358,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-10-08,INR,0.05752662584502577,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-10-09,INR,0.057448391964293855,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-10-10,INR,0.05753115730683156,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-10-11,INR,0.057881089427842536,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-10-14,INR,0.057936371212601756,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-10-15,INR,0.05771247071668739,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-10-16,INR,0.05823020790048394,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-10-17,INR,0.05792516035295403,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-10-18,INR,0.05826034934011881,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-10-21,INR,0.05787836430245452,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-10-22,INR,0.05800947413682733,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-10-23,INR,0.057381644782494856,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-10-24,INR,0.057033165198472346,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-10-25,INR,0.056739706525548605,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-10-28,INR,0.056514188828455936,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-10-29,INR,0.0563907541278752,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-10-30,INR,0.056383193633852136,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-10-31,INR,0.0561515734588236,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-11-01,INR,0.05658728736957119,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-11-04,INR,0.05657752258599924,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-11-05,INR,0.05649013817027004,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-11-06,INR,0.0563086284100458,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-11-07,INR,0.05749718464955578,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-11-08,INR,0.05743487199874053,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-11-11,INR,0.05790981520516425,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-11-12,INR,0.05800011194909427,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-11-13,INR,0.05806492450769696,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-11-14,INR,0.05778366230837051,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-11-15,INR,0.05828995074463217,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-11-18,INR,0.05850014622788491,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-11-19,INR,0.058613949061282256,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-11-20,INR,0.05833878542135196,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-11-21,INR,0.058452071373600756,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-11-22,INR,0.05842863975721002,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-11-25,INR,0.05844034677162124,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-11-26,INR,0.058948514909028304,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-11-27,INR,0.05924534482169719,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-11-28,INR,0.059845759598737835,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-11-29,INR,0.05853462387452302,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-12-02,INR,0.05906194779128171,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-12-03,INR,0.05895008859893025,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-12-04,INR,0.05842134694296819,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-12-05,INR,0.05884294663366951,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-12-06,INR,0.05862015310388102,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-12-09,INR,0.057779281076281386,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-12-10,INR,0.058358066422497856,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-12-11,INR,0.05836642388284474,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-12-12,INR,0.0583025704595137,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-12-13,INR,0.05792593011592295,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-12-16,INR,0.057799659052946595,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-12-17,INR,0.05727399221488749,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-12-18,INR,0.057153692233804065,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-12-19,INR,0.05718648489837719,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-12-20,INR,0.05712785308391766,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-12-23,INR,0.05744395974288885,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-12-24,INR,0.05732284074451055,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-12-25,INR,0.05713405903187052,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-12-26,INR,0.05707296667734596,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-12-27,INR,0.0568679210047387,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-12-30,INR,0.05640345620267073,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2019-12-31,INR,0.056312643595521905,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2020-01-01,INR,0.05635553593104303,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2020-01-02,INR,0.05654769688962702,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2020-01-03,INR,0.05633830102604964,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2020-01-06,INR,0.05655853053582227,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2020-01-07,INR,0.056561770670617406,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2020-01-08,INR,0.05634977070587999,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2020-01-09,INR,0.05689247427442634,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2020-01-10,INR,0.05747791811854519,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2020-01-13,INR,0.05736895732752467,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2020-01-14,INR,0.058623650745115885,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2020-01-15,INR,0.05831454631939792,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2020-01-16,INR,0.059025990205245904,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2020-01-17,INR,0.05896912311982305,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2020-01-20,INR,0.058585454529145764,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2020-01-21,INR,0.05896721005287553,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2020-01-22,INR,0.05916678341484216,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2020-01-23,INR,0.05882684158675833,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2020-01-24,INR,0.058455433307591065,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2020-01-27,INR,0.05831756548040801,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2020-01-28,INR,0.05887597676651701,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2020-01-29,INR,0.05887092856616993,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2020-01-30,INR,0.059311357375616325,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2020-01-31,INR,0.05921552065193314,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2020-02-03,INR,0.059899437314815174,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2020-02-04,INR,0.0595506346657948,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2020-02-05,INR,0.05982700086198722,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2020-02-06,INR,0.05947738355744603,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2020-02-07,INR,0.05989645894641171,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2020-02-10,INR,0.06041208038024237,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2020-02-11,INR,0.060619736347539366,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2020-02-12,INR,0.06071571827920508,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2020-02-13,INR,0.06107618270430493,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2020-02-14,INR,0.060991419961106796,ccyusd_x_usdbrl,INRUSD=X,BRL=X
2020-02-17,INR,0.060085462582346594,ccyusd_x_usdbrl,INRUSD=X,BRL=X
