data,carteira,base100
2015-08-03,etfs_com_tudo,125.68685097653012
2015-08-04,etfs_com_tudo,127.02510706862608
2015-08-05,etfs_com_tudo,127.79348044429778
2015-08-06,etfs_com_tudo,127.75709228933098
2015-08-07,etfs_com_tudo,129.1133378113334
2015-08-10,etfs_com_tudo,130.6532624989024
2015-08-11,etfs_com_tudo,125.42690760864588
2015-08-12,etfs_com_tudo,125.73317140994425
2015-08-13,etfs_com_tudo,125.28890968842425
2015-08-14,etfs_com_tudo,126.86445803060997
2015-08-17,etfs_com_tudo,124.99736254913839
2015-08-18,etfs_com_tudo,123.31198464149679
2015-08-19,etfs_com_tudo,121.95243363059328
2015-08-20,etfs_com_tudo,120.90520695178364
2015-08-21,etfs_com_tudo,117.05210523491654
2015-08-24,etfs_com_tudo,113.26879799488871
2015-08-25,etfs_com_tudo,116.03749427515058
2015-08-26,etfs_com_tudo,120.92500869353968
2015-08-27,etfs_com_tudo,123.81094421510561
2015-08-28,etfs_com_tudo,122.50737100450235
2015-08-31,etfs_com_tudo,123.09921116230005
2015-09-01,etfs_com_tudo,120.5675767092823
2015-09-02,etfs_com_tudo,124.51397382684372
2015-09-03,etfs_com_tudo,126.83224066714848
2015-09-04,etfs_com_tudo,123.77156214904215
2015-09-07,etfs_com_tudo,124.09546828840901
2015-09-08,etfs_com_tudo,130.06239052595163
2015-09-09,etfs_com_tudo,128.58632399312495
2015-09-10,etfs_com_tudo,128.21162237228486
2015-09-11,etfs_com_tudo,130.42368153830307
2015-09-14,etfs_com_tudo,130.6886839017409
2015-09-15,etfs_com_tudo,129.77080208574304
2015-09-16,etfs_com_tudo,133.81131028289076
2015-09-17,etfs_com_tudo,132.85179998245295
2015-09-18,etfs_com_tudo,132.4682985720617
2015-09-21,etfs_com_tudo,133.61818587553205
2015-09-22,etfs_com_tudo,132.675866447507
2015-09-23,etfs_com_tudo,133.4008485544966
2015-09-24,etfs_com_tudo,137.44001800872763
2015-09-25,etfs_com_tudo,130.22241777071878
2015-09-28,etfs_com_tudo,128.48534098233287
2015-09-29,etfs_com_tudo,132.73620543986243
2015-09-30,etfs_com_tudo,133.68630911063133
2015-10-01,etfs_com_tudo,130.7533475103458
2015-10-02,etfs_com_tudo,135.0076773104898
2015-10-05,etfs_com_tudo,135.42963160322915
2015-10-06,etfs_com_tudo,135.4050340448879
2015-10-07,etfs_com_tudo,135.2687736644802
2015-10-08,etfs_com_tudo,137.47233821233164
2015-10-09,etfs_com_tudo,134.56339032064767
2015-10-12,etfs_com_tudo,133.50306669840896
2015-10-13,etfs_com_tudo,131.91056061707434
2015-10-14,etfs_com_tudo,136.63843163621556
2015-10-15,etfs_com_tudo,136.11713727256696
2015-10-16,etfs_com_tudo,136.10469033995042
2015-10-19,etfs_com_tudo,139.4310559478801
2015-10-20,etfs_com_tudo,138.24458371817124
2015-10-21,etfs_com_tudo,137.72163029074514
2015-10-22,etfs_com_tudo,141.15912165843224
2015-10-23,etfs_com_tudo,141.0323289026152
2015-10-26,etfs_com_tudo,139.83159657824
2015-10-27,etfs_com_tudo,140.0254559783291
2015-10-28,etfs_com_tudo,140.00726863675575
2015-10-29,etfs_com_tudo,139.63893184929555
2015-10-30,etfs_com_tudo,138.23407940267563
2015-11-02,etfs_com_tudo,139.99035846486808
2015-11-03,etfs_com_tudo,142.49604198385234
2015-11-04,etfs_com_tudo,138.2304887994856
2015-11-05,etfs_com_tudo,138.56800269418633
2015-11-06,etfs_com_tudo,136.67609839233813
2015-11-09,etfs_com_tudo,134.43438833409536
2015-11-10,etfs_com_tudo,134.70339689715436
2015-11-11,etfs_com_tudo,132.749828126963
2015-11-12,etfs_com_tudo,132.54423663369934
2015-11-13,etfs_com_tudo,131.27471226721096
2015-11-16,etfs_com_tudo,135.2090599894898
2015-11-17,etfs_com_tudo,134.5113442923656
2015-11-18,etfs_com_tudo,135.0683265417455
2015-11-19,etfs_com_tudo,134.3854902973579
2015-11-20,etfs_com_tudo,134.61753554924775
2015-11-23,etfs_com_tudo,131.88905892236514
2015-11-24,etfs_com_tudo,133.24570480804638
2015-11-25,etfs_com_tudo,131.73451791507637
2015-11-26,etfs_com_tudo,132.1897335074803
2015-11-27,etfs_com_tudo,132.44846098854845
2015-11-30,etfs_com_tudo,135.89780068401342
2015-12-01,etfs_com_tudo,137.54646445099033
2015-12-02,etfs_com_tudo,135.2294253204868
2015-12-03,etfs_com_tudo,134.1670564949826
2015-12-04,etfs_com_tudo,132.34574396762238
2015-12-07,etfs_com_tudo,130.83903878777195
2015-12-08,etfs_com_tudo,129.88482843327077
2015-12-09,etfs_com_tudo,131.4791601235359
2015-12-10,etfs_com_tudo,128.7442341232754
2015-12-11,etfs_com_tudo,128.62139946660693
2015-12-14,etfs_com_tudo,129.4007151052586
2015-12-15,etfs_com_tudo,133.40701762567463
2015-12-16,etfs_com_tudo,135.59139312936767
2015-12-17,etfs_com_tudo,133.89198220134043
2015-12-18,etfs_com_tudo,132.3795319543851
2015-12-21,etfs_com_tudo,136.10590490655773
2015-12-22,etfs_com_tudo,138.02750362733212
2015-12-23,etfs_com_tudo,139.29781550582996
2015-12-24,etfs_com_tudo,137.77838537781184
2015-12-25,etfs_com_tudo,137.7495695359932
2015-12-28,etfs_com_tudo,135.62697224398553
