data,carteira,drawdown
2016-06-10,etfs_com_tudo,-0.11807576376186724
2016-06-13,etfs_com_tudo,-0.11569285685361463
2016-06-14,etfs_com_tudo,-0.10852237829277167
2016-06-15,etfs_com_tudo,-0.10385120356299626
2016-06-16,etfs_com_tudo,-0.1029518128009077
2016-06-17,etfs_com_tudo,-0.10033011827698934
2016-06-20,etfs_com_tudo,-0.09856920346786047
2016-06-21,etfs_com_tudo,-0.1026734260824761
2016-06-22,etfs_com_tudo,-0.10126516983658906
2016-06-23,etfs_com_tudo,-0.0904927887909106
2016-06-24,etfs_com_tudo,-0.14459375543972686
2016-06-27,etfs_com_tudo,-0.15273021144135945
2016-06-28,etfs_com_tudo,-0.12838593990823421
2016-06-29,etfs_com_tudo,-0.1324020094548456
2016-06-30,etfs_com_tudo,-0.137604278067873
2016-07-01,etfs_com_tudo,-0.13995486456459405
2016-07-04,etfs_com_tudo,-0.138810091940211
2016-07-05,etfs_com_tudo,-0.1331630169609751
2016-07-06,etfs_com_tudo,-0.13066112665233098
2016-07-07,etfs_com_tudo,-0.12800594303197455
2016-07-08,etfs_com_tudo,-0.1042093334590718
2016-07-11,etfs_com_tudo,-0.11411848992846874
2016-07-12,etfs_com_tudo,-0.09929643563606616
2016-07-13,etfs_com_tudo,-0.10534934266652196
2016-07-14,etfs_com_tudo,-0.10575209766841653
2016-07-15,etfs_com_tudo,-0.10996815845186592
2016-07-18,etfs_com_tudo,-0.0976169241843372
2016-07-19,etfs_com_tudo,-0.10932943872728118
2016-07-20,etfs_com_tudo,-0.10666415695433318
2016-07-21,etfs_com_tudo,-0.10715121475283174
2016-07-22,etfs_com_tudo,-0.10075443563869846
2016-07-25,etfs_com_tudo,-0.1099471491121714
2016-07-26,etfs_com_tudo,-0.09853133255092439
2016-07-27,etfs_com_tudo,-0.10035946582906563
2016-07-28,etfs_com_tudo,-0.10383740671045227
2016-07-29,etfs_com_tudo,-0.09048124563708271
2016-08-01,etfs_com_tudo,-0.10703454166710202
2016-08-02,etfs_com_tudo,-0.1114945739438088
2016-08-03,etfs_com_tudo,-0.10915492293516926
2016-08-04,etfs_com_tudo,-0.1091160899828153
2016-08-05,etfs_com_tudo,-0.11573521874090476
2016-08-08,etfs_com_tudo,-0.11809372781978067
2016-08-09,etfs_com_tudo,-0.11121918116734886
2016-08-10,etfs_com_tudo,-0.11910741942726866
2016-08-11,etfs_com_tudo,-0.11496501315459151
2016-08-12,etfs_com_tudo,-0.11245984863094893
2016-08-15,etfs_com_tudo,-0.09426944506128732
2016-08-16,etfs_com_tudo,-0.09774604621989713
2016-08-17,etfs_com_tudo,-0.09463874866242983
2016-08-18,etfs_com_tudo,-0.0876738420191272
2016-08-19,etfs_com_tudo,-0.08396126036007245
2016-08-22,etfs_com_tudo,-0.09804399744062164
2016-08-23,etfs_com_tudo,-0.09939013086317816
2016-08-24,etfs_com_tudo,-0.09217061108457048
2016-08-25,etfs_com_tudo,-0.0958077149397415
2016-08-26,etfs_com_tudo,-0.10029783254845492
2016-08-29,etfs_com_tudo,-0.08745621364410094
2016-08-30,etfs_com_tudo,-0.09912279282535352
2016-08-31,etfs_com_tudo,-0.10369361083537543
2016-09-01,etfs_com_tudo,-0.1032656546971451
2016-09-02,etfs_com_tudo,-0.0843308101665281
2016-09-05,etfs_com_tudo,-0.08189778317581942
2016-09-06,etfs_com_tudo,-0.06603833101820444
2016-09-07,etfs_com_tudo,-0.08467529914518157
2016-09-08,etfs_com_tudo,-0.0868896631583006
2016-09-09,etfs_com_tudo,-0.10322842380804287
2016-09-12,etfs_com_tudo,-0.08288329306428754
2016-09-13,etfs_com_tudo,-0.10841520953005146
2016-09-14,etfs_com_tudo,-0.09092760896331509
2016-09-15,etfs_com_tudo,-0.07384330779098924
2016-09-16,etfs_com_tudo,-0.09318818703473819
2016-09-19,etfs_com_tudo,-0.09742387042628864
2016-09-20,etfs_com_tudo,-0.09420552079120759
2016-09-21,etfs_com_tudo,-0.08211559569212101
2016-09-22,etfs_com_tudo,-0.08658908477354843
2016-09-23,etfs_com_tudo,-0.09339588220761252
2016-09-26,etfs_com_tudo,-0.09396228178825605
2016-09-27,etfs_com_tudo,-0.089432009003512
2016-09-28,etfs_com_tudo,-0.0813100529972638
2016-09-29,etfs_com_tudo,-0.09530353173849215
2016-09-30,etfs_com_tudo,-0.07823055881415131
2016-10-03,etfs_com_tudo,-0.07530114859425519
2016-10-04,etfs_com_tudo,-0.09430286046511727
2016-10-05,etfs_com_tudo,-0.07475404415745446
2016-10-06,etfs_com_tudo,-0.08562091380263193
2016-10-07,etfs_com_tudo,-0.08659130015644834
2016-10-10,etfs_com_tudo,-0.08153921532970021
2016-10-11,etfs_com_tudo,-0.09864445567248947
2016-10-12,etfs_com_tudo,-0.10069919591416765
2016-10-13,etfs_com_tudo,-0.1044109310847644
2016-10-14,etfs_com_tudo,-0.1092429059253438
2016-10-17,etfs_com_tudo,-0.1035496856201592
2016-10-18,etfs_com_tudo,-0.09242167743041041
2016-10-19,etfs_com_tudo,-0.09355669638217334
2016-10-20,etfs_com_tudo,-0.10003436424396961
2016-10-21,etfs_com_tudo,-0.10770994136403467
2016-10-24,etfs_com_tudo,-0.10114464381891419
2016-10-25,etfs_com_tudo,-0.10776862086239514
2016-10-26,etfs_com_tudo,-0.1160009011274904
2016-10-27,etfs_com_tudo,-0.1109663610373034
2016-10-28,etfs_com_tudo,-0.10566017448306975
2016-10-31,etfs_com_tudo,-0.09475489767611023
2016-11-01,etfs_com_tudo,-0.10031782779358256
2016-11-02,etfs_com_tudo,-0.096983703193818
2016-11-03,etfs_com_tudo,-0.09795700488481263
2016-11-04,etfs_com_tudo,-0.10287425601578182
2016-11-07,etfs_com_tudo,-0.08805386636358159
2016-11-08,etfs_com_tudo,-0.09317380114345641
2016-11-09,etfs_com_tudo,-0.10941004689856715
2016-11-10,etfs_com_tudo,-0.1100763604042293
2016-11-11,etfs_com_tudo,-0.08214151058117669
2016-11-14,etfs_com_tudo,-0.08664575749414938
2016-11-15,etfs_com_tudo,-0.0622992495450847
2016-11-16,etfs_com_tudo,-0.06625077978269422
2016-11-17,etfs_com_tudo,-0.062740713308999
2016-11-18,etfs_com_tudo,-0.07095843272518287
2016-11-21,etfs_com_tudo,-0.07391818625559265
2016-11-22,etfs_com_tudo,-0.0670416147644397
2016-11-23,etfs_com_tudo,-0.0776397308379323
2016-11-24,etfs_com_tudo,-0.0774867211567195
2016-11-25,etfs_com_tudo,-0.06813177085360478
2016-11-28,etfs_com_tudo,-0.0604390905527864
2016-11-29,etfs_com_tudo,-0.06527336866552835
2016-11-30,etfs_com_tudo,-0.04902594666581761
2016-12-01,etfs_com_tudo,-0.06674484733826558
2016-12-02,etfs_com_tudo,-0.021567905545961663
2016-12-05,etfs_com_tudo,-0.041837399354607285
2016-12-06,etfs_com_tudo,-0.05104170397167285
2016-12-07,etfs_com_tudo,-0.043205656272662374
2016-12-08,etfs_com_tudo,-0.0466010937076039
2016-12-09,etfs_com_tudo,-0.04953086635818371
2016-12-12,etfs_com_tudo,-0.051804087528030784
2016-12-13,etfs_com_tudo,-0.054061754597858
2016-12-14,etfs_com_tudo,-0.07307841780415802
2016-12-15,etfs_com_tudo,-0.06508176424388834
2016-12-16,etfs_com_tudo,-0.06821485865075894
2016-12-19,etfs_com_tudo,-0.06489942423237538
2016-12-20,etfs_com_tudo,-0.06875013455068157
2016-12-21,etfs_com_tudo,-0.07177598924211348
2016-12-22,etfs_com_tudo,-0.08119265951338961
2016-12-23,etfs_com_tudo,-0.08731889582386487
2016-12-26,etfs_com_tudo,-0.08743079287811417
2016-12-27,etfs_com_tudo,-0.08812766290823204
2016-12-28,etfs_com_tudo,-0.08571863462890639
2016-12-29,etfs_com_tudo,-0.07506705716310158
2016-12-30,etfs_com_tudo,-0.08584962644416527
2017-01-02,etfs_com_tudo,-0.08412547033068085
2017-01-03,etfs_com_tudo,-0.06734144799586561
2017-01-04,etfs_com_tudo,-0.06200734052305312
2017-01-05,etfs_com_tudo,-0.07159772553793742
2017-01-06,etfs_com_tudo,-0.08235287994609497
2017-01-09,etfs_com_tudo,-0.07749365242574757
