data,000001.SS,ACWI,ARGT,BOVA11.SA,BRL=X,BTC-USD,BZ=F,ECH,ENZL,EWA,EWG,EWH,EWJ,EWT,EWU,EWW,EWY,EZA,FEZ,GC=F,GLD,IBIT,IEMG,INDA,MCHI,QQQ,SMAL11.SA,SMLL.SA,SPY,USO,VEA,VT,XLE,^AXJO,^BVSP,^FTSE,^GDAXI,^GSPC,^HSI,^IPSA,^JN0U.JO,^KS11,^MXX,^N225,^NDX,^NSEI,^NZ50,^STOXX50E,^TWII
2020-06-01,2915.430908203125,65.92842102050781,20.609344482421875,85.33000183105469,5.334799766540527,10167.2685546875,38.31999969482422,19.50851821899414,45.958866119384766,15.07132625579834,22.897010803222656,16.480485916137695,49.264434814453125,25.210737228393555,21.131982803344727,27.660913467407227,49.10200500488281,25.908140182495117,28.739595413208008,1737.800048828125,163.66000366210938,,39.05030059814453,26.143016815185547,55.0393180847168,226.04879760742188,96.83000183105469,,280.8742370605469,26.219999313354492,32.089290618896484,65.48322296142578,15.545998573303223,5819.2001953125,88620.0,6166.39990234375,,3055.72998046875,23732.51953125,,2908.590087890625,2065.080078125,36980.8515625,22062.390625,9598.8896484375,9826.150390625,,,11079.01953125
2020-06-02,2921.39794921875,66.64952850341797,21.43999481201172,87.77999877929688,5.366499900817871,9529.8037109375,39.56999969482422,20.187759399414062,47.124053955078125,15.30992603302002,23.182144165039062,17.019643783569336,49.48339080810547,25.52404022216797,21.379745483398438,28.427867889404297,50.299617767333984,27.038536071777344,29.288545608520508,1725.199951171875,162.60000610351562,,39.99943923950195,26.755090713500977,56.24527359008789,227.56509399414062,101.05000305175781,,283.19989013671875,27.06999969482422,32.439449310302734,66.210205078125,15.979586601257324,5835.10009765625,91046.0,6220.10009765625,12021.2802734375,3080.820068359375,23995.939453125,,3036.530029296875,2087.18994140625,37460.44140625,22325.609375,9657.3095703125,9979.099609375,11034.169921875,3159.02001953125,11127.9296875
2020-06-03,2923.37109375,67.74022674560547,22.12297248840332,89.37000274658203,5.1992998123168945,9656.7177734375,39.790000915527344,20.716938018798828,48.17534637451172,15.755304336547852,24.123947143554688,17.357620239257812,49.824954986572266,26.090648651123047,21.93921661376953,29.026264190673828,52.39990997314453,28.419294357299805,30.454004287719727,1697.800048828125,159.60000610351562,,40.889251708984375,26.884925842285156,57.0433235168457,228.5887908935547,105.19999694824219,,286.9687805175781,27.1200008392334,33.189788818359375,67.3893814086914,16.448646545410156,5941.60009765625,93002.0,6382.39990234375,12487.3603515625,3122.8701171875,24325.619140625,,3132.760009765625,2147.0,38290.76953125,22613.759765625,9704.6904296875,10061.5498046875,11118.26953125,3269.590087890625,11320.16015625
2020-06-04,2919.2509765625,67.37064361572266,21.846088409423828,90.30999755859375,5.061600208282471,9800.63671875,39.9900016784668,20.961782455444336,48.105255126953125,15.73144245147705,24.11530113220215,17.2127742767334,49.264434814453125,25.82400894165039,21.79535675048828,28.402584075927734,51.3631706237793,27.903409957885742,30.504676818847656,1718.9000244140625,161.27999877929688,,40.338409423828125,26.467601776123047,56.404876708984375,226.98561096191406,105.02999877929688,,286.2149353027344,27.5,33.00636672973633,67.06134033203125,16.452590942382812,5991.7998046875,93829.0,6341.39990234375,12430.5595703125,3112.35009765625,24366.30078125,,3112.52001953125,2151.179931640625,37872.890625,22695.740234375,9629.66015625,10029.099609375,11222.7998046875,3261.669921875,11393.23046875
2020-06-05,2930.799072265625,68.91206359863281,22.30756187438965,91.05000305175781,5.117199897766113,9665.533203125,42.29999923706055,22.193897247314453,49.11273956298828,16.160917282104492,24.573244094848633,17.776071548461914,49.973854064941406,26.517271041870117,22.282894134521484,29.700504302978516,53.59751892089844,29.147602081298828,31.40833282470703,1676.199951171875,158.00999450683594,,41.389251708984375,27.10749626159668,57.37140655517578,231.48614501953125,107.79000091552734,,293.55047607421875,28.8700008392334,33.65665054321289,68.67493438720703,17.67451286315918,5998.7001953125,94637.0,6484.2998046875,12847.6796875,3193.929931640625,24770.41015625,,3199.81005859375,2181.8701171875,38948.078125,22863.73046875,9824.3896484375,10142.150390625,11171.66015625,3384.2900390625,11479.400390625
2020-06-06,,,,,,9653.6796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-07,,,,,,9758.8525390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-08,2937.77099609375,69.71427917480469,23.4243221282959,93.94999694824219,4.959499835968018,9771.4892578125,40.79999923706055,22.620399475097656,50.768524169921875,16.43132972717285,24.91022300720215,17.88068389892578,50.709529876708984,26.69058609008789,22.62656593322754,30.5685977935791,53.829891204833984,29.473827362060547,31.763044357299805,1698.300048828125,159.72000122070312,,41.745174407958984,27.16314125061035,57.21179962158203,233.28248596191406,112.9800033569336,,297.0988464355469,28.3700008392334,34.05683135986328,69.53492736816406,18.470727920532227,,97645.0,6472.60009765625,12819.58984375,3232.389892578125,24776.76953125,,3207.699951171875,2184.2900390625,39954.01171875,23178.099609375,9901.51953125,10167.4501953125,11524.16015625,3366.2900390625,11610.3203125
2020-06-09,2956.112060546875,69.10134887695312,22.796722412109375,92.94999694824219,4.821599960327148,9795.7001953125,41.18000030517578,22.391355514526367,48.744789123535156,16.145008087158203,24.400436401367188,17.961156845092773,50.44678497314453,26.657255172729492,21.987171173095703,29.371810913085938,53.052330017089844,29.367616653442383,31.146528244018555,1714.699951171875,161.25999450683594,,41.431617736816406,26.708721160888672,57.14086151123047,234.97256469726562,110.80999755859375,,294.8834533691406,28.420000076293945,33.61497116088867,68.80789947509766,17.77699851989746,6144.89990234375,96747.0,6335.7001953125,12617.990234375,3207.179931640625,25057.220703125,,3222.2099609375,2188.919921875,39185.66015625,23091.029296875,9967.169921875,10046.650390625,11298.6904296875,3320.7099609375,11637.1103515625
2020-06-10,2943.7529296875,68.91206359863281,22.889015197753906,91.16999816894531,4.898399829864502,9870.0947265625,41.72999954223633,22.067529678344727,48.744789123535156,16.152965545654297,24.288114547729492,17.953105926513672,50.42050552368164,26.99721908569336,21.97118377685547,28.89141082763672,53.6422004699707,29.048980712890625,30.960729598999023,1713.300048828125,163.57000732421875,,41.71974563598633,26.912744522094727,57.885719299316406,237.7926025390625,107.0999984741211,,293.2380065917969,28.43000030517578,33.556610107421875,68.60398864746094,16.901941299438477,6148.39990234375,94686.0,6329.10009765625,12530.16015625,3190.139892578125,25049.73046875,,3183.780029296875,2195.68994140625,38266.19140625,23124.94921875,10094.259765625,10116.150390625,11260.51953125,3293.7099609375,11720.16015625
2020-06-11,2920.89697265625,65.03602600097656,21.36615753173828,,4.9721999168396,9321.78125,38.54999923706055,20.63006019592285,46.081520080566406,14.991796493530273,22.836524963378906,17.100114822387695,48.301048278808594,25.84400749206543,20.532550811767578,26.497840881347656,50.6928596496582,26.795772552490234,28.99295997619629,1732.0,162.38999938964844,,39.50791931152344,24.826129913330078,55.69549560546875,226.01016235351562,,,276.3331604003906,26.360000610351562,31.714128494262695,64.69415283203125,15.309501647949219,5960.60009765625,,6076.7001953125,11970.2900390625,3002.10009765625,24480.150390625,,3080.2900390625,2176.780029296875,36827.359375,22472.91015625,9588.48046875,9902.0,11154.9296875,3144.570068359375,11535.76953125
2020-06-12,2919.740966796875,65.9734878540039,22.316789627075195,89.25,4.974999904632568,9480.84375,38.72999954223633,21.07236099243164,46.93131637573242,15.270158767700195,23.17350196838379,17.47832679748535,49.168094635009766,26.2372989654541,20.972129821777344,27.85475730895996,51.37210464477539,27.713741302490234,29.499677658081055,1729.300048828125,162.6199951171875,,40.406211853027344,26.18938446044922,56.546756744384766,227.8065185546875,104.25,,279.64239501953125,26.43000030517578,32.25603485107422,65.66939544677734,15.695784568786621,5847.7998046875,92795.0,6105.2001953125,11949.2802734375,3041.31005859375,24301.380859375,,3092.27001953125,2132.300048828125,37679.23828125,22305.48046875,9663.7802734375,9972.900390625,10905.9404296875,3153.739990234375,11429.9404296875
