ticker_yahoo,000001.SS,ACWI,ARGT,BOVA11.SA,ECH,ENZL,EWA,EWG,EWH,EWJ,EWT,EWU,EWW,EWY,EZA,FEZ,GLD,IEMG,INDA,MCHI,QQQ,SMAL11.SA,SPY,USO,VEA,VT,XLE,^AXJO,^BVSP,^FTSE,^GDAXI,^GSPC,^HSI,^KS11,^MXX,^N225,^NDX,^NSEI,^NZ50,^STOXX50E,^TWII,BRL=X,BTC-USD,BZ=F,GC=F
EWT,0.46528996651166576,0.8691481686469525,0.6576676004093612,0.37674424508540993,0.6852614828786366,0.7282576659832544,0.807931304261482,0.8008542388312689,0.7709882277447184,0.8116932602128689,1.0,0.7966966735468297,0.7252601135961845,0.8617689557951367,0.7691943823971827,0.8135386924760336,0.5403426397391025,0.9111748870018148,0.7581128577408274,0.7436048277093698,0.818633022429253,0.31887546331759176,0.8313188184466996,0.3874077656893474,0.8627390663493434,0.869974584153501,0.6116035210701347,0.41634903768013837,0.38097723076275836,0.6006620418469015,0.5949905168936941,0.8303187272390189,0.5006736013009836,0.43087327950118914,0.4907641676513608,0.4669773344098868,0.8176998304391087,0.500990707737939,0.4492582368749094,0.6110673569029906,0.5630723304455145,0.5969500453165614,0.28925362392023035,0.35945364304417315,0.5056214913697861
EWU,0.45343617495565997,0.9189304048221897,0.6834790882400293,0.4077011487589062,0.7215633867947805,0.8032082286191915,0.8908519569943933,0.9110801981821629,0.7782575935681786,0.8444297748126101,0.7966966735468297,1.0,0.7860190815765712,0.7828061980736482,0.7870207470153154,0.9276329777605974,0.5627751546683238,0.868562494984858,0.7940381369075887,0.7039551058740784,0.7865014733606721,0.33492837631992145,0.871804884190786,0.4843170905436638,0.9587338974422094,0.9216883322660611,0.7498244738342333,0.4519913414958854,0.4166352324775697,0.7501583379199801,0.691715574384725,0.8718025543420485,0.4637102343226403,0.3802819697910629,0.5304408686792271,0.468397995698427,0.786020783495231,0.5288112919015736,0.4878865540960526,0.7085511363238773,0.41981637012408546,0.6398850288243126,0.30560781077704763,0.4521250589608522,0.5384862429745534
EWW,0.38854316511055337,0.7998371564034463,0.6651146052171617,0.4533928999383418,0.7034840139829573,0.7113147499909634,0.773476972465845,0.7573911336102008,0.6931548037107754,0.729070254294928,0.7252601135961845,0.7860190815765712,1.0,0.7267714070529299,0.7652059345628347,0.777460343448775,0.5056929468516638,0.8129780578590481,0.7244042219103819,0.6355112143486416,0.6950993822135803,0.4001345013220978,0.7582581501932566,0.4211646900809246,0.8109110957625868,0.8011869428956209,0.6432206637589384,0.39425279697494725,0.46305239976853296,0.5863822216036686,0.5734302963402785,0.7586971821976557,0.400841053116126,0.33856043467165947,0.702868080222477,0.40704023608256595,0.6937773389189777,0.4558824204894599,0.4290680671774924,0.5915245204231707,0.3668805119029425,0.5485390711006546,0.2538936674428696,0.3857056618753706,0.47722535033329344
EWY,0.42464428844217206,0.8360289665771147,0.6445660508615105,0.4118777016677292,0.6889118540367591,0.7185200338158744,0.8003894671776796,0.7870410840507867,0.7515671377741425,0.7807180218035513,0.8617689557951367,0.7828061980736482,0.7267714070529299,1.0,0.7744989849623419,0.7995680354064119,0.5227683555500549,0.8975862754636538,0.7408404669210449,0.7212072766630802,0.7628606643189337,0.3508155327218333,0.7889474751087421,0.35091028328434215,0.8512673915399074,0.8372777199023282,0.6005202189337812,0.41372509895408355,0.4183761799346918,0.5836009315826634,0.5761899023995818,0.7893327958620368,0.4990613257625661,0.520548644817208,0.4834449691538044,0.4552079975489589,0.7621914653997841,0.4746603187140119,0.4250932616034513,0.5898605061832601,0.4503435333379663,0.537769040952601,0.2790613515087152,0.3235332663005025,0.48859000680035625
EZA,0.38635379693544364,0.790824240575842,0.6414390982556786,0.4674979221368651,0.6958124194404379,0.6897304600235308,0.7832159170567828,0.7708578725880153,0.7243322327175125,0.7169686421142816,0.7691943823971827,0.7870207470153154,0.7652059345628347,0.7744989849623419,1.0,0.7839013418231934,0.5329540626395775,0.8674357309145538,0.7230439412640098,0.7266555516703622,0.6944267474796892,0.3962273925340316,0.7327085745357929,0.39263043562465644,0.8140375991414461,0.7927496936979143,0.6028731865775733,0.3557613144617924,0.4777197878104197,0.5722812277980386,0.5582510513961809,0.7326644049761687,0.44856369650945765,0.33297458541829783,0.5071349118186862,0.3642029127286314,0.6942990959736123,0.42793004842394317,0.3651020325379152,0.5736678237495786,0.35917075221802897,0.4692920083430025,0.25376392283721166,0.36169861275789644,0.5076970905507836
FEZ,0.4165088028526619,0.9280639622776053,0.6877479395683715,0.4018857321534306,0.7116806137404071,0.7737226281657628,0.86437771621825,0.9788860939729166,0.7660998479382554,0.8522842019811633,0.8135386924760336,0.9276329777605974,0.777460343448775,0.7995680354064119,0.7839013418231934,1.0,0.516877542842589,0.8725213845543004,0.7790928936814857,0.7147443718856965,0.8240533629976303,0.34631916552479675,0.8812000418780066,0.41457545483982267,0.9657967217625546,0.9295383609847709,0.6804170247882613,0.40946476206927435,0.40877613328010265,0.6899525609305229,0.7333409961281663,0.8808067816589271,0.44410176610352264,0.35353868959126133,0.524129626598773,0.44473553313263925,0.8242342884500328,0.4968280253772768,0.44285510993510924,0.7523114559101124,0.3889945978238997,0.5958418352766839,0.3208144435177312,0.3816383122128228,0.48755605295484256
GLD,0.4190857330299588,0.5685090132883948,0.43038387984371845,0.08042778241246488,0.48861373836248256,0.6133500166793767,0.5429543652181317,0.5243261999548762,0.5326096831454856,0.5675962287958193,0.5403426397391025,0.5627751546683238,0.5056929468516638,0.5227683555500549,0.5329540626395775,0.516877542842589,1.0,0.5750590215833652,0.5118802105825041,0.4638994404857516,0.48970694470007264,0.046171051953262224,0.5327288362934425,0.3280392818305499,0.5944674653037052,0.5684407557446334,0.39910235240258685,0.3196645840729935,0.07217629780883356,0.4181796079413224,0.3498873022765203,0.5312716143003451,0.3523624948434272,0.3223349568299903,0.34313728308556357,0.3605976022103324,0.48713799507018085,0.39997513917547856,0.4596224553513569,0.34645817629920617,0.3536712555222375,0.7085135535829138,0.2514082308267202,0.307437439783293,0.9540173574655549
IEMG,0.5234323519204603,0.921281898904441,0.7223235837504055,0.4746086365881927,0.7582759418487608,0.7904126259338536,0.8688484173296003,0.8567948378338606,0.8692183651629257,0.8433906355846115,0.9111748870018148,0.868562494984858,0.8129780578590481,0.8975862754636538,0.8674357309145538,0.8725213845543004,0.5750590215833652,1.0,0.8461482997760258,0.8883037516507772,0.8383905913141287,0.3990882237484273,0.8679432579143653,0.4471435774445516,0.9221756704302198,0.9215788795151388,0.677375672887075,0.4365460633733026,0.48222550662723396,0.6541034525956422,0.6371010902857509,0.8683812028668602,0.578411901708571,0.43398946872954053,0.5421916138400816,0.47498645371916787,0.8380275264609184,0.545598770990616,0.4735253648462411,0.655436470170279,0.4778666847954204,0.6286860407387304,0.30484615362946227,0.4109100996510892,0.5425894502896336
INDA,0.4091651397231302,0.8291785344836018,0.6123860321828086,0.3866530311554313,0.6535313016948117,0.7226419363779429,0.7787155235428134,0.7691508605678192,0.7125911822456618,0.7578175267364484,0.7581128577408274,0.7940381369075887,0.7244042219103819,0.7408404669210449,0.7230439412640098,0.7790928936814857,0.5118802105825041,0.8461482997760258,1.0,0.6484475842795852,0.7359546327512001,0.3410080586345082,0.7951575861811413,0.3651959525788273,0.825482841027727,0.8308335428964901,0.6167352970736381,0.3959965025828826,0.394123734768671,0.6052441935513498,0.5850239593070891,0.7973744663315342,0.40617408284931067,0.36138035781745553,0.4694460183036639,0.42913216851292435,0.7359830263966126,0.7000056097531878,0.44579351048955995,0.5939615506744813,0.4036058043693712,0.6163152303434225,0.27910996681163514,0.3400831574839049,0.4869548733652606
MCHI,0.5603866584393925,0.7589025338986466,0.5903677690773314,0.34353550721821335,0.6151124439370786,0.6391428139888102,0.7005178614639199,0.6995994025645341,0.8613840688678093,0.6884806059030131,0.7436048277093698,0.7039551058740784,0.6355112143486416,0.7212072766630802,0.7266555516703622,0.7147443718856965,0.4638994404857516,0.8883037516507772,0.6484475842795852,1.0,0.7038734051642216,0.27037683893527487,0.7004252207143521,0.3623494114071213,0.7546764845128254,0.7570507027047269,0.5226284597292646,0.34803579622750985,0.34731308560996227,0.5402899877738037,0.53364846168309,0.7000969954456608,0.6738953121459682,0.3498316421231616,0.434906834030227,0.3907056739643244,0.7031598443360844,0.42375127328064016,0.39084625967234954,0.5543997299935477,0.39104816909883494,0.5125601228668705,0.24627356809868867,0.32742635524393704,0.43583643430273505
