data,etfs_com_tudo__max_sharpe,etfs_com_ouro_btc__max_sharpe,etfs_com_ouro_petroleo__max_sharpe,etfs_com_ouro__max_sharpe,etfs_com_tudo__min_vol,etfs_com_btc_petroleo__max_sharpe,etfs_com_ouro_petroleo__min_vol,etfs_com_btc__max_sharpe,etfs_com_ouro__min_vol,etfs_com_ouro_btc__min_vol,etfs_com_petroleo__max_sharpe,etfs_todos__max_sharpe,etfs_exterior__max_sharpe,etfs_com_petroleo__min_vol,etfs_com_btc_petroleo__min_vol,etfs_todos__min_vol,etfs_com_btc__min_vol,etfs_america_norte__max_sharpe,etfs_america_norte__min_vol,etfs_asia__max_sharpe,etfs_global__max_sharpe,etfs_global__min_vol,etfs_exterior__min_vol,etfs_latam__max_sharpe,etfs_desenvolvidos_emergentes__max_sharpe,etfs_desenvolvidos_emergentes__min_vol,etfs_asia__min_vol,etfs_europa__max_sharpe,etfs_europa__min_vol,etfs_latam__min_vol,etfs_oceania__max_sharpe,etfs_oceania__min_vol,etfs_brasil__min_vol,etfs_brasil__max_sharpe
2016-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06973716592126122,0.0,0.0,0.0,0.0,-0.13260903446644945,-0.13197047238935788,-0.04805330958030085,-0.14819225589233653,-0.16392749623792058,-0.14170207460218354,-0.08044590664345264,-0.14979560913422074,-0.12684045092519813,-0.1212509923609022,-0.24124479042561076,-0.2521339470712054,-0.11162796109442896,-0.1218168761137588,-0.10318669221618071,0.0,0.0
2016-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00289831063601953,0.0,0.0,0.0,0.0,-0.04912030251457966,-0.023736935894339894,0.0,-0.07201657979334442,-0.10184017691240765,-0.1087321089737614,-0.08020511068528335,-0.10474035039699447,-0.08719940645533386,-0.07652298372395527,-0.1963332517868679,-0.1919870244598897,-0.13086061789238346,-0.04561271617979423,-0.03207487460253522,-0.04610495159822481,-0.04610495159822481
2016-12-31,-0.03196327688176248,-0.034729271477890844,-0.05018156769731741,-0.05316766981525756,-0.053702808090232756,-0.01654486455613635,-0.054106610172137026,-0.019131834789812063,-0.053035197201966255,-0.0530351863372468,-0.044216703540514435,-0.04642070985811808,-0.060650522917342964,-0.05329583027915219,-0.053295857041671946,-0.051792851389910965,-0.051792866735735466,-0.09363573351270238,-0.06241159955465403,-0.07651142330882543,-0.10900909112129353,-0.13536773965796012,-0.15592095501865588,-0.13295805429401497,-0.14429920321494838,-0.13436613094191374,-0.1521494314065438,-0.20329351923838623,-0.21242544207522696,-0.1812591348409356,-0.08673665965056221,-0.08560786949076105,-0.07408584633332405,-0.07408584633332405
2017-01-31,-0.010811813875398979,-0.009389018408518135,-0.024788539969832435,-0.024490015819628952,-0.03191261668769607,0.0,-0.03234130502060806,0.0,-0.02817447479059587,-0.028174464579974634,-0.01155722160872752,-0.00961891584417196,-0.037588953949478365,-0.03096045365114586,-0.030960471036785897,-0.027468562735539992,-0.02746856938372877,-0.09536294636547038,-0.08869688416200161,-0.05474672998723251,-0.11885677171049114,-0.14142729287145617,-0.1514027062550447,-0.11000087396812197,-0.1399138458357354,-0.12347324689324013,-0.14124036557195463,-0.2185355766650432,-0.2243883690073677,-0.18306225426722866,-0.07852496651339869,-0.0656900186249848,-0.008108141873742869,-0.008108141873742869
2017-02-28,0.0,0.0,0.0,0.0,-0.007582382077796046,0.0,-0.008310811282962183,0.0,-0.004299977391263199,-0.004299966356057339,0.0,0.0,-0.014589327572901323,-0.010494299952985897,-0.010494322424484448,-0.006642278712605143,-0.006642287693508275,-0.07079388413085252,-0.0660841093735467,-0.03783484104619106,-0.10255397030088376,-0.13241991749241744,-0.13894986307865154,-0.09193831688952836,-0.13379480132521504,-0.11496283170946253,-0.12649633664423499,-0.21605053806895325,-0.21813017007428614,-0.16334515904945257,-0.05387681492463381,-0.05216219897483054,0.0,0.0
2017-03-31,-0.007832590104105086,-0.0031541222130542224,0.0,0.0,-0.011071687241528627,-0.0014045961593028844,-0.011624980744834756,0.0,-0.0015262587230004954,-0.001526244648458519,0.0,0.0,0.0,-0.007220348373227603,-0.00722037748217208,0.0,0.0,-0.04409122940855015,-0.05413011804652057,-0.0036821299210055836,-0.07805800860660883,-0.10040256228970246,-0.08952390708215874,0.0,-0.09379461330631278,-0.07295992922650119,-0.0941873648954279,-0.17104796929736132,-0.19155866835550617,-0.07149706331153527,-0.01212170657601197,-0.025197588934247173,-0.026666685592296457,-0.026666685592296457
2017-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016012552277615666,-0.03949643549363413,0.0,-0.05325249805549337,-0.07317206791844266,-0.06773088767165092,0.0,-0.0648057523028609,-0.044079525362408445,-0.0702851244162761,-0.13790050274231558,-0.16917525592447957,-0.059741658765493755,-0.008262704601610715,-0.016893072393526776,-0.02031009881071355,-0.02031009881071355
2017-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009264882628815752,0.0,-0.009493147846708072,-0.024024817323073933,-0.02051134349721251,0.0,-0.01333276729726629,0.0,-0.02367061332779785,-0.07747907458365833,-0.11076459716617659,-0.032438930387717835,-0.028691840444700856,-0.012888716780697473,-0.061085250026495896,-0.061085250026495896
2017-06-30,0.0,0.0,-0.005625423184790979,-0.0035992280991803405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005797309786808924,0.0,0.0,0.0,-0.0031168344458292196,-0.0027471315604811197,0.0,0.0,0.0,0.0,-0.07647396557624953,-0.11226464912621437,-0.0004056859152810066,0.0,0.0,-0.055348832477894905,-0.055348832477894905
2017-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009972536393458187,0.0,0.0,0.0,0.0,-0.006693374421339993,-0.017367663588060522,-0.015818894695993513,-0.011549850539428919,-0.013851896370547623,0.0,-0.0038802679785695515,-0.0021427802176577915,0.0,-0.005638924559155489,-0.08637482904222049,-0.1256185335109048,0.0,0.0,0.0,-0.01209300433018412,-0.01209300433018412
