carteira,tipo,coluna_retorno,data_inicio,data_fim,n_meses,retorno_total,retorno_anualizado_media,cagr,vol_anual,sharpe,sortino,max_drawdown,calmar,pct_meses_positivos,melhor_mes,pior_mes,n_ativos_total,n_ativos_com_peso,peso_max,peso_min,peso_medio,peso_mediano,top1_peso,top3_peso,top5_peso,hhi,n_efetivo_ativos,gini_pesos,classificacao_concentracao,n_ativos_no_limite_min,n_ativos_no_limite_max,pct_ativos_no_limite_min,pct_ativos_no_limite_max,n_ativos_universo,n_ativos_validos,n_ativos_com_peso_manifesto,peso_min_base,peso_max_base,peso_min_efetivo,peso_max_efetivo,ajuste_limites,periodo_inicio,periodo_fim
etfs_asia,max_sharpe,etfs_asia__max_sharpe,2015-02-28,2026-04-30,135,3.121192668677643,0.15486380267827396,0.13521123150547587,0.17353655822104683,0.8923987214325875,1.4241226171644925,-0.3707826181660434,0.3646644283765366,0.6444444444444445,0.18213372517861415,-0.17808982629322614,6,6,0.16666666666666669,0.16666666666666669,0.1666666666666667,0.16666666666666669,0.16666666666666669,0.5,0.8333333333333335,0.1666666666666667,5.999999999999998,-4.440892098500626e-16,media,0,6,0.0,1.0,6,6,6,0.02,0.1,0.02,0.16666666666666666,ajuste_max_para_viabilidade,2015-02-28,2026-04-30
etfs_asia,min_vol,etfs_asia__min_vol,2015-02-28,2026-04-30,135,3.121192668677643,0.15486380267827396,0.13521123150547587,0.17353655822104683,0.8923987214325875,1.4241226171644925,-0.3707826181660434,0.3646644283765366,0.6444444444444445,0.18213372517861415,-0.17808982629322614,6,6,0.16666666666666669,0.16666666666666669,0.1666666666666667,0.16666666666666669,0.16666666666666669,0.5,0.8333333333333335,0.1666666666666667,5.999999999999998,-4.440892098500626e-16,media,0,6,0.0,1.0,6,6,6,0.02,0.1,0.02,0.16666666666666666,ajuste_max_para_viabilidade,2015-02-28,2026-04-30
etfs_exterior,min_vol,etfs_exterior__min_vol,2015-02-28,2026-04-30,135,3.1195117592236716,0.15256644344106637,0.1351697594865564,0.1503173906674449,1.0149620264404215,1.6211258198246572,-0.22527709227691062,0.6000155547125303,0.6518518518518519,0.18073501809207326,-0.16645736654781462,22,22,0.09999999999999998,0.019999999999999997,0.04545454545454544,0.020000000000000063,0.09999999999999998,0.29999999999999993,0.4999999999999999,0.07205886200141869,13.877543611225946,0.37671266363421885,baixa,12,6,0.5454545454545454,0.2727272727272727,22,22,22,0.02,0.1,0.02,0.1,nenhum,2015-02-28,2026-04-30
etfs_desenvolvidos_emergentes,max_sharpe,etfs_desenvolvidos_emergentes__max_sharpe,2015-02-28,2026-04-30,135,2.868644269192397,0.1472427970067578,0.12880053275133352,0.15523117739634315,0.9485388146661474,1.4792538809166107,-0.314045689380536,0.4101331019871542,0.6444444444444445,0.1751545947898494,-0.15889092348866662,2,2,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,2.0,0.0,alta,0,2,0.0,1.0,2,2,2,0.02,0.1,0.02,0.5,ajuste_max_para_viabilidade,2015-02-28,2026-04-30
etfs_desenvolvidos_emergentes,min_vol,etfs_desenvolvidos_emergentes__min_vol,2015-02-28,2026-04-30,135,2.868644269192397,0.1472427970067578,0.12880053275133352,0.15523117739634315,0.9485388146661474,1.4792538809166107,-0.314045689380536,0.4101331019871542,0.6444444444444445,0.1751545947898494,-0.15889092348866662,2,2,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,2.0,0.0,alta,0,2,0.0,1.0,2,2,2,0.02,0.1,0.02,0.5,ajuste_max_para_viabilidade,2015-02-28,2026-04-30
etfs_europa,max_sharpe,etfs_europa__max_sharpe,2015-02-28,2026-04-30,135,2.5154264427266675,0.14249423615953682,0.11916354072761881,0.17433331812840042,0.8173666266971791,1.2816753288387708,-0.33705643001506136,0.3535418111510111,0.6074074074074074,0.18493559992309994,-0.15070083859798547,3,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,3.0,0.0,alta,0,3,0.0,1.0,3,3,3,0.02,0.1,0.02,0.3333333333333333,ajuste_max_para_viabilidade,2015-02-28,2026-04-30
etfs_europa,min_vol,etfs_europa__min_vol,2015-02-28,2026-04-30,135,2.5154264427266675,0.14249423615953682,0.11916354072761881,0.17433331812840042,0.8173666266971791,1.2816753288387708,-0.33705643001506136,0.3535418111510111,0.6074074074074074,0.18493559992309994,-0.15070083859798547,3,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,3.0,0.0,alta,0,3,0.0,1.0,3,3,3,0.02,0.1,0.02,0.3333333333333333,ajuste_max_para_viabilidade,2015-02-28,2026-04-30
etfs_brasil,max_sharpe,etfs_brasil__max_sharpe,2015-02-28,2026-04-30,135,2.1760243603298433,0.13717804934914263,0.10903389652758522,0.22882591122595267,0.5994865206226014,0.7941913119378834,-0.39950601292064114,0.2729217909149317,0.5703703703703704,0.1667489810309566,-0.34272874459931685,2,2,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,2.0,0.0,alta,0,2,0.0,1.0,2,2,2,0.02,0.1,0.02,0.5,ajuste_max_para_viabilidade,2015-02-28,2026-04-30
etfs_brasil,min_vol,etfs_brasil__min_vol,2015-02-28,2026-04-30,135,2.1760243603298433,0.13717804934914263,0.10903389652758522,0.22882591122595267,0.5994865206226014,0.7941913119378834,-0.39950601292064114,0.2729217909149317,0.5703703703703704,0.1667489810309566,-0.34272874459931685,2,2,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,2.0,0.0,alta,0,2,0.0,1.0,2,2,2,0.02,0.1,0.02,0.5,ajuste_max_para_viabilidade,2015-02-28,2026-04-30
etfs_oceania,max_sharpe,etfs_oceania__max_sharpe,2015-02-28,2026-04-30,135,2.082984363678859,0.13326337534809335,0.10608493341222269,0.1844917873849193,0.7223268701389715,1.3033494627051305,-0.3108083787756095,0.34131941304198726,0.5555555555555556,0.19685112971945862,-0.1418277698311326,2,2,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,2.0,0.0,alta,0,2,0.0,1.0,2,2,2,0.02,0.1,0.02,0.5,ajuste_max_para_viabilidade,2015-02-28,2026-04-30
