data,equal_weight,markowitz_puro__min_vol,markowitz_puro__max_sharpe,markowitz_restrito__min_vol,markowitz_restrito__max_sharpe,hrp
2020-07-31,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-31,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-30,0.0,0.0,-0.017704231947670124,0.0,-0.002864279550173321,0.0
2020-10-31,0.0,0.0,-0.014555878724667237,0.0,0.0,0.0
2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-31,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-28,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-31,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-30,-0.046120958481300045,-0.03132892018175193,-0.005020090002355704,-0.037181666459558005,-0.025551287151061586,-0.04919980709722627
2021-05-31,-0.04007323983881195,-0.008051191981256145,-0.004317298021714544,-0.0228328272284819,-0.020056082077853477,-0.04250163616187097
2021-06-30,-0.086044720917275,-0.04552635427147633,-0.007487737728147592,-0.06692762458054602,-0.05158425290448698,-0.09101780827016548
2021-07-31,-0.08075501014976372,-0.049337826424677655,0.0,-0.06730605173724691,-0.04253111706832258,-0.0881487879662074
2021-08-31,-0.043528431417984015,-0.039269261766238905,0.0,-0.0435547510915012,-0.0002579880429470771,-0.0529722585850243
2021-09-30,-0.04550291614536517,-0.04500645974907058,-0.033445645545550406,-0.049916976299770655,-0.017526186906799412,-0.05773465885762685
2021-10-31,0.0,-0.03286100565598116,0.0,-0.017758450838476825,0.0,-0.009825159865652577
2021-11-30,-0.04420592215985819,-0.06414750258972035,-0.004352191806068939,-0.05852745908448487,-0.0340840039138004,-0.054097770648847576
2021-12-31,-0.014712953306813992,-0.041125089127272196,0.0,-0.030267882082461228,0.0,-0.02723145334539956
2022-01-31,-0.055147402222072706,-0.048217655034739626,-0.04046991506340103,-0.05606759675875306,-0.039420623404748945,-0.05725751828872361
2022-02-28,-0.1005061508827404,-0.08214790429708319,-0.07886548720034203,-0.10172150357052978,-0.08241004034489574,-0.09899830967468226
2022-03-31,-0.13991595660987943,-0.10909775243962294,-0.08594402603183005,-0.13452108789226036,-0.10534103269939532,-0.13287114764638364
2022-04-30,-0.18257354204488707,-0.16264832096403536,-0.17453197302536505,-0.17836842842090872,-0.16343362890468616,-0.17826738911840923
2022-05-31,-0.1908917045963182,-0.1604648390395853,-0.18863494747706566,-0.18431326013209426,-0.17832076363317706,-0.18038965665064255
2022-06-30,-0.20766210422403197,-0.17929451595218315,-0.2334128223759604,-0.2005787758141221,-0.21435586489049385,-0.19689246693034523
2022-07-31,-0.17010238073130501,-0.14757013180224643,-0.17080972370866254,-0.170411479661583,-0.16586734038771922,-0.16102685642736658
2022-08-31,-0.19438944834671468,-0.15751845511635487,-0.17521747492552187,-0.18604278842948463,-0.17291462949353187,-0.18365138168281359
2022-09-30,-0.23156453502164187,-0.180902927714221,-0.20486268431425947,-0.21793280771527013,-0.20511983241600729,-0.21955132949812006
2022-10-31,-0.20865033329794447,-0.16989320100596372,-0.18648730032411298,-0.2024444656025619,-0.17904089944969426,-0.1953024760114016
2022-11-30,-0.12542097335587388,-0.10871792876347575,-0.14905868335491645,-0.1299658494819318,-0.11948651423163081,-0.11062674351461677
2022-12-31,-0.1453146354514645,-0.11984124243461736,-0.1944522377754525,-0.14434642682526255,-0.14605483522064877,-0.12846772509525706
2023-01-31,-0.09790271485582025,-0.08826688008850425,-0.14156074400097096,-0.10458118064704902,-0.0944884715730202,-0.08192789225032693
2023-02-28,-0.12940559489148762,-0.1302608634137543,-0.16193802477838393,-0.14221874095596,-0.12496856355689578,-0.1162081173222278
2023-03-31,-0.12338707044026664,-0.1344002712598733,-0.1425988116453778,-0.14121397233919097,-0.11923538278535839,-0.11301752482626992
2023-04-30,-0.1317860081339708,-0.13088604840581408,-0.1498273131637322,-0.14469400946852928,-0.12815627310474098,-0.12081565423620788
2023-05-31,-0.13819514294137658,-0.1278316762643279,-0.09457851827070929,-0.1442372817773715,-0.10534344079799218,-0.13222542936120962
2023-06-30,-0.11753459925249432,-0.09428283167924412,-0.05201287249292197,-0.12004190337187837,-0.07087438896018772,-0.11021414850047484
2023-07-31,-0.10182727367083466,-0.08056611530428281,-0.03827405650381466,-0.10538168587467567,-0.057995751334659285,-0.09207061581199938
2023-08-31,-0.11910279122512102,-0.10227842345752647,-0.04514982660847744,-0.12868871927139247,-0.07045441372406469,-0.11491179856536549
2023-09-30,-0.12940689129085758,-0.1002069522686827,-0.057688198069834606,-0.1364722359733791,-0.08797931158621386,-0.12500704837760968
2023-10-31,-0.16022477559188109,-0.12367552683916627,-0.08225123136790347,-0.1670966227299766,-0.12121227798199286,-0.1572319229101211
2023-11-30,-0.10148768973687494,-0.0688645499874948,0.0,-0.11306852780561993,-0.036124205902569706,-0.09949089930418642
2023-12-31,-0.06544053972848274,-0.032231010098423774,0.0,-0.0761833739252964,0.0,-0.061804597177909426
2024-01-31,-0.07475396337967366,-0.04323156978499554,0.0,-0.09100837357325153,-0.00388937669799283,-0.07651502276390243
2024-02-29,-0.047465232316447836,-0.014382497937203254,0.0,-0.06562954197957238,0.0,-0.05261989901270636
2024-03-31,-0.012717311612922888,-0.000938338216409984,0.0,-0.040587397398062164,0.0,-0.020471518670496125
2024-04-30,-0.008478052482997489,-0.0027428335347506883,-0.009112274880134996,-0.0402560568968755,-0.001617603711957849,-0.015056419697050627
2024-05-31,0.0,0.0,0.0,-0.00475963101808452,0.0,0.0
2024-06-30,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-31,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-31,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-30,-0.006650107401084626,-0.011795430690652253,-0.021081811741650247,-0.005363004626325774,-0.01587825113146968,-0.003868124829015218
2024-10-31,0.0,-0.007467627079293271,0.0,0.0,0.0,0.0
2024-11-30,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-31,-0.009444991366468591,-0.01356255186731048,0.0,-0.013896424527552909,-0.006655515789614097,-0.01202666619283188
2025-01-31,-0.020319775510326266,-0.01283400680936031,-0.003706294754893591,-0.019705622634869635,-0.01280810754938011,-0.01985436470040114
2025-02-28,-0.019101950430931658,-0.01049190410665124,-0.032377136788073746,-0.015864119888941985,-0.027169568508664144,-0.015517920436122656
2025-03-31,-0.027301232596023794,-7.0208252657133485e-06,-0.06289990561078451,-0.015105521850567905,-0.044445530799123834,-0.016497790176237426
2025-04-30,-0.026302794084199332,0.0,-0.057148090533098106,-0.0068757773179700665,-0.038172349563377894,-0.012399024240698608
2025-05-31,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-30,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-31,0.0,-0.0015933531226888231,0.0,0.0,0.0,0.0
2025-08-31,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-30,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-31,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-30,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-31,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-31,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-28,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-31,-0.0461993335482509,-0.0295984177817592,-0.014214657738712999,-0.04234860760569836,-0.03003734433047267,-0.049208629037114204
2026-04-30,-0.033703747320406596,-0.014280095897512113,0.0,-0.030065766227714286,-0.008386550382308289,-0.03609375564822381
