carteira,metodo,tipo,estrategia,cenario_alternativos,detalhe_alternativos,grupo_familia,retorno_total,cagr,vol_anual,sharpe,sortino,max_drawdown,calmar,pct_meses_positivos,peso_max,top3_peso,hhi,n_efetivo_ativos,n_clusters_finais,rank_sharpe,rank_cagr,rank_mdd,rank_calmar,rank_vol,score_final,retorno_total_equal_weight,cagr_equal_weight,vol_anual_equal_weight,sharpe_equal_weight,sortino_equal_weight,max_drawdown_equal_weight,calmar_equal_weight,pct_meses_positivos_equal_weight,delta_retorno_total_vs_equal,delta_cagr_vs_equal,delta_vol_vs_equal,delta_sharpe_vs_equal,delta_sortino_vs_equal,delta_mdd_vs_equal,delta_calmar_vs_equal,delta_pct_meses_positivos_vs_equal
etfs_com_ouro_petroleo,markowitz_restrito,min_vol,etfs_com_ouro_petroleo__min_vol,com_alternativos,ouro+petroleo,alternativos,3.4276865663126816,0.14252729812083742,0.11945069383817614,1.2711119327357083,1.9810555677402375,-0.16458496833690284,0.8659800439921481,0.6296296296296297,0.09999999999999998,0.29999999999999993,0.06426899727832472,15.55960171074987,,30.0,60.0,11.0,24.0,13.0,138.0,3.56892863754803,0.14573036241569093,0.1404869640000258,1.133638078394074,1.87204337742319,-0.2135409461844412,0.6824469265478462,0.6444444444444445,-0.14124207123534838,-0.003203064294853508,-0.02103627016184967,0.13747385434163428,0.10901219031704756,0.04895597784753836,0.1835331174443019,-0.014814814814814836
etfs_exterior,markowitz_restrito,max_sharpe,etfs_exterior__max_sharpe,sem_alternativos,nenhum,amplo_base,4.912305832290627,0.1724992063539117,0.16038289050708318,1.164601040661555,2.107268781805924,-0.23638642079094663,0.7297339913888922,0.6296296296296297,0.09999999999999996,0.2999999999999999,0.07269742600909257,13.755645211907858,,41.0,23.0,47.0,43.0,59.0,213.0,3.5309360033943413,0.1448740079223214,0.15618512329775366,1.0365453555587105,1.7332458953285144,-0.252485560818966,0.5737912593987786,0.6222222222222222,1.3813698288962852,0.02762519843159028,0.004197767209329517,0.12805568510284449,0.37402288647740956,0.016099140028019376,0.15594273199011355,0.007407407407407418
etfs_com_ouro,markowitz_restrito,min_vol,etfs_com_ouro__min_vol,com_alternativos,ouro,alternativos,3.445231640255627,0.14293200373215242,0.12243398853586372,1.247523696936421,2.238713953035245,-0.1990727724371627,0.7179887132845798,0.6666666666666666,0.1,0.30000000000000004,0.06857211262068476,14.583187855559087,,33.0,59.0,25.0,45.0,15.0,177.0,3.641418935704052,0.14734646113620675,0.14268914886529752,1.1284166890742209,1.975204076419303,-0.22647846324657206,0.6505981143813548,0.6592592592592592,-0.19618729544842495,-0.004414457404054328,-0.020255160329433794,0.11910700786220008,0.26350987661594205,0.027405690809409355,0.06739059890322496,0.007407407407407418
etfs_com_tudo,markowitz_restrito,min_vol,etfs_com_tudo__min_vol,com_alternativos,ouro+btc+petroleo,alternativos,4.139434381007902,0.15788135051542396,0.12062816505426435,1.3723922488314115,2.1566361445313014,-0.17786273160799604,0.8876584154986981,0.674074074074074,0.10000000000000003,0.3000000000000001,0.06386351891253389,15.658391786546849,,19.0,37.0,12.0,19.0,14.0,101.0,4.90211612211021,0.17230096501373748,0.14400374673359692,1.2712133691977752,2.198507474869181,-0.23695810809595463,0.7271368192388055,0.6296296296296297,-0.7626817411023081,-0.014419614498313527,-0.02337558167933257,0.10117887963363636,-0.04187133033787971,0.059095376487958595,0.1605215962598926,0.0444444444444444
etfs_brasil,markowitz_puro,min_vol,etfs_brasil__min_vol,sem_alternativos,nenhum,amplo_base,2.8710258515352716,0.12886274541288123,0.2185817372381942,0.7032913111643637,0.9673559858090012,-0.3765171592094706,0.3422493298404763,0.6,1.0,1.0,1.0,1.0,,97.0,78.0,96.0,94.0,97.0,462.0,2.201921125120719,0.1098300824291798,0.22874064973912597,0.6027923765598707,0.7988258415172521,-0.3988778474947454,0.2753476612426481,0.5703703703703704,0.6691047264145524,0.01903266298370143,-0.01015891250093176,0.100498934604493,0.16853014429174906,0.02236068828527482,0.0669016685978282,0.02962962962962956
etfs_brasil,markowitz_puro,max_sharpe,etfs_brasil__max_sharpe,sem_alternativos,nenhum,amplo_base,2.8710258515352716,0.12886274541288123,0.21858173723819427,0.7032913111643635,0.9673559858090008,-0.3765171592094706,0.3422493298404763,0.6,1.0,1.0,1.0,1.0,,98.0,78.0,96.0,94.0,98.0,464.0,2.201921125120719,0.1098300824291798,0.22874064973912597,0.6027923765598707,0.7988258415172521,-0.3988778474947454,0.2753476612426481,0.5703703703703704,0.6691047264145524,0.01903266298370143,-0.010158912500931705,0.10049893460449277,0.16853014429174873,0.02236068828527482,0.0669016685978282,0.02962962962962956
etfs_america_norte,markowitz_puro,max_sharpe,etfs_america_norte__max_sharpe,sem_alternativos,nenhum,regional,8.855338380453418,0.22739828201503687,0.19908848367086973,1.2069996371981742,2.159589012477888,-0.270202863140942,0.8415835397585051,0.6148148148148148,0.846594985775639,1.0,0.7402561683296307,1.3508837113191163,,40.0,10.0,64.0,30.0,95.0,239.0,6.173432976788034,0.19295820228411364,0.187773260292696,1.1106321083997859,2.1139149874666194,-0.22658749639910725,0.851583628181497,0.6074074074074074,2.681905403665384,0.03444007973092322,0.011315223378173728,0.09636752879838828,0.045674025011268604,-0.04361536674183475,-0.010000088422991937,0.007407407407407418
etfs_com_tudo,hrp,hrp,etfs_com_tudo__hrp,com_alternativos,ouro+btc+petroleo,alternativos,4.428578994069727,0.1635707372881965,0.1252736942289271,1.367549927968646,2.343587855347907,-0.1782814515811153,0.9174860078687116,0.6444444444444445,0.18794654799246732,0.30383546885105894,0.06385370764722709,15.660797733542823,27.0,20.0,33.0,13.0,16.0,17.0,99.0,4.90211612211021,0.17230096501373748,0.14400374673359692,1.2712133691977752,2.198507474869181,-0.23695810809595463,0.7271368192388055,0.6296296296296297,-0.4735371280404834,-0.008730227725540995,-0.01873005250466983,0.09633655877087088,0.14508038047872596,0.05867665651483933,0.19034918862990613,0.014814814814814836
etfs_com_ouro_petroleo,hrp,hrp,etfs_com_ouro_petroleo__hrp,com_alternativos,ouro+petroleo,alternativos,3.61588956832432,0.14679438830478642,0.12900382486566847,1.2219426990274598,2.0744261194610147,-0.17930266482105894,0.8186960771123215,0.6592592592592592,0.14650597544991978,0.30283844515381786,0.056491350651503264,17.701824942530198,26.0,37.0,52.0,14.0,32.0,20.0,155.0,3.56892863754803,0.14573036241569093,0.1404869640000258,1.133638078394074,1.87204337742319,-0.2135409461844412,0.6824469265478462,0.6444444444444445,0.046960930776290155,0.001064025889095488,-0.011483139134357334,0.08830462063338573,0.2023827420378248,0.03423828136338225,0.13624915056447529,0.014814814814814725
etfs_com_ouro,hrp,hrp,etfs_com_ouro__hrp,com_alternativos,ouro,alternativos,3.661301296553294,0.14780024798790858,0.1308364180632788,1.2126275515061589,2.084107408122304,-0.18844488463538323,0.7843155216119725,0.6444444444444445,0.1467642458635856,0.2759871316213194,0.05553662224818592,18.006136482898267,25.0,39.0,49.0,19.0,35.0,24.0,166.0,3.641418935704052,0.14734646113620675,0.14268914886529752,1.1284166890742209,1.975204076419303,-0.22647846324657206,0.6505981143813548,0.6592592592592592,0.019882360849241998,0.00045378685170183175,-0.011852730802018707,0.08421086243193798,0.10890333170300082,0.038033578611188834,0.13371740723061765,-0.014814814814814725
