data,equal_weight,markowitz_puro__min_vol,markowitz_puro__max_sharpe,markowitz_restrito__min_vol,markowitz_restrito__max_sharpe,hrp
2023-12-31,287.4565799018427,279.95918366115063,497.7853515730849,273.19811636933173,359.27955807869114,268.7758012155146
2024-01-31,284.59190662806463,276.77758684346514,498.3028081929982,268.8152292264597,357.8821845666941,264.5623711125569
2024-02-29,292.98551461975126,285.1246445806657,514.1040481866986,276.3203894121455,367.06096389008707,271.4097414554358
2024-03-31,303.67345454340574,289.0137922612111,523.6137327195888,283.72428649446925,380.1918685233505,280.62133675095225
2024-04-30,304.97739214796087,288.489632784002,518.8506629592118,283.82272999576423,379.5768846596075,282.1717229454806
2024-05-31,319.89668937430474,295.23954942302566,541.4385775562602,294.3165745963846,397.80710502477814,295.0555806086319
2024-06-30,336.0862798626276,304.8718184329281,583.8035199701267,305.16946940719214,419.268552393342,307.89306793168873
2024-07-31,347.44349505695726,317.2679568470105,591.8501136646676,315.6714473733444,430.4107788567412,318.4995604311847
2024-08-31,357.99177189367066,331.4972233879747,616.4587417466633,326.3619590365561,447.805629253805,327.7369036121336
2024-09-30,355.6110802009377,327.58807359518596,603.4346458411562,324.5994786646119,440.6952474095964,326.46708391407725
2024-10-31,364.97439538817747,329.0250501868999,625.7564007965157,329.9841484724028,457.7914142781825,332.9534859365641
2024-11-30,382.70693431108094,337.3963274787994,656.0664909931634,341.2685043455586,482.9577582823943,346.8653736080452
2024-12-31,379.09227296205523,332.8204388618109,660.1082833979706,336.5250657372468,479.74342604927915,342.6916377608092
2025-01-31,374.93041743080073,333.06697407927095,657.6258687819784,334.5374750181956,476.7719855598214,339.9763137033944
2025-02-28,375.39648325602474,333.85413089498036,638.7202170692815,335.83718402582264,469.8359963042247,341.4810729412572
2025-03-31,372.2585574019361,337.3888825802756,618.5804579691365,336.09948674739894,461.49243636296023,341.14114286881454
2025-04-30,372.6406679519712,340.1843307474809,622.3580875750508,338.9071573819074,464.52211750902813,342.55845575428646
2025-05-31,394.74138633904306,354.99537063330166,666.4014843232184,358.1145106882505,494.5601697334968,361.1850795988891
