carteira,tipo,carteira_tipo,ativo,peso_%
etfs_com_ouro_petroleo,hrp,etfs_com_ouro_petroleo__hrp,GLD,14.6506
etfs_com_ouro_petroleo,hrp,etfs_com_ouro_petroleo__hrp,ECH,9.9523
etfs_com_ouro_petroleo,hrp,etfs_com_ouro_petroleo__hrp,BOVA11.SA,5.681
etfs_com_ouro_petroleo,hrp,etfs_com_ouro_petroleo__hrp,EWG,4.1001
etfs_com_ouro_petroleo,hrp,etfs_com_ouro_petroleo__hrp,ENZL,4.0366
etfs_com_ouro_petroleo,hrp,etfs_com_ouro_petroleo__hrp,EWW,3.9453
etfs_com_ouro_petroleo,hrp,etfs_com_ouro_petroleo__hrp,EZA,3.6611
etfs_com_ouro_petroleo,hrp,etfs_com_ouro_petroleo__hrp,XLE,3.4119
etfs_com_ouro_petroleo,hrp,etfs_com_ouro_petroleo__hrp,EWH,3.3948
etfs_com_ouro_petroleo,hrp,etfs_com_ouro_petroleo__hrp,QQQ,3.3811
etfs_com_ouro_petroleo,hrp,etfs_com_ouro_petroleo__hrp,SMAL11.SA,3.3494
etfs_com_ouro_petroleo,hrp,etfs_com_ouro_petroleo__hrp,IEMG,3.1815
etfs_com_ouro_petroleo,hrp,etfs_com_ouro_petroleo__hrp,INDA,3.1626
etfs_com_ouro_petroleo,hrp,etfs_com_ouro_petroleo__hrp,EWU,3.1059
etfs_com_ouro_petroleo,hrp,etfs_com_ouro_petroleo__hrp,USO,3.0549
etfs_com_ouro_petroleo,hrp,etfs_com_ouro_petroleo__hrp,VEA,3.0515
etfs_com_ouro_petroleo,hrp,etfs_com_ouro_petroleo__hrp,EWJ,2.9837
etfs_com_ouro_petroleo,hrp,etfs_com_ouro_petroleo__hrp,ACWI,2.7411
etfs_com_ouro_petroleo,hrp,etfs_com_ouro_petroleo__hrp,VT,2.6863
etfs_com_ouro_petroleo,hrp,etfs_com_ouro_petroleo__hrp,EWA,2.6592
etfs_com_ouro_petroleo,hrp,etfs_com_ouro_petroleo__hrp,SPY,2.5217
etfs_com_ouro_petroleo,hrp,etfs_com_ouro_petroleo__hrp,FEZ,2.3504
etfs_com_ouro_petroleo,hrp,etfs_com_ouro_petroleo__hrp,EWY,2.3495
etfs_com_ouro_petroleo,hrp,etfs_com_ouro_petroleo__hrp,ARGT,2.3415
etfs_com_ouro_petroleo,hrp,etfs_com_ouro_petroleo__hrp,MCHI,2.2703
etfs_com_ouro_petroleo,hrp,etfs_com_ouro_petroleo__hrp,EWT,1.9759
etfs_com_petroleo,hrp,etfs_com_petroleo__hrp,EWW,7.1426
etfs_com_petroleo,hrp,etfs_com_petroleo__hrp,ECH,7.1349
etfs_com_petroleo,hrp,etfs_com_petroleo__hrp,EWH,6.6713
etfs_com_petroleo,hrp,etfs_com_petroleo__hrp,BOVA11.SA,6.6647
etfs_com_petroleo,hrp,etfs_com_petroleo__hrp,INDA,4.729
etfs_com_petroleo,hrp,etfs_com_petroleo__hrp,EWG,4.5402
etfs_com_petroleo,hrp,etfs_com_petroleo__hrp,XLE,4.5294
etfs_com_petroleo,hrp,etfs_com_petroleo__hrp,ENZL,4.4698
etfs_com_petroleo,hrp,etfs_com_petroleo__hrp,EZA,4.3747
etfs_com_petroleo,hrp,etfs_com_petroleo__hrp,SMAL11.SA,3.9294
etfs_com_petroleo,hrp,etfs_com_petroleo__hrp,QQQ,3.744
etfs_com_petroleo,hrp,etfs_com_petroleo__hrp,IEMG,3.523
etfs_com_petroleo,hrp,etfs_com_petroleo__hrp,EWU,3.4393
etfs_com_petroleo,hrp,etfs_com_petroleo__hrp,VEA,3.3791
etfs_com_petroleo,hrp,etfs_com_petroleo__hrp,EWJ,3.304
etfs_com_petroleo,hrp,etfs_com_petroleo__hrp,EWY,3.0952
etfs_com_petroleo,hrp,etfs_com_petroleo__hrp,USO,3.0541
etfs_com_petroleo,hrp,etfs_com_petroleo__hrp,ACWI,3.0353
etfs_com_petroleo,hrp,etfs_com_petroleo__hrp,MCHI,2.9908
etfs_com_petroleo,hrp,etfs_com_petroleo__hrp,VT,2.9747
etfs_com_petroleo,hrp,etfs_com_petroleo__hrp,EWA,2.9447
etfs_com_petroleo,hrp,etfs_com_petroleo__hrp,SPY,2.7924
etfs_com_petroleo,hrp,etfs_com_petroleo__hrp,ARGT,2.747
etfs_com_petroleo,hrp,etfs_com_petroleo__hrp,FEZ,2.6026
etfs_com_petroleo,hrp,etfs_com_petroleo__hrp,EWT,2.188
etfs_com_tudo,hrp,etfs_com_tudo__hrp,GLD,18.7947
etfs_com_tudo,hrp,etfs_com_tudo__hrp,BOVA11.SA,5.8358
etfs_com_tudo,hrp,etfs_com_tudo__hrp,ARGT,5.7531
etfs_com_tudo,hrp,etfs_com_tudo__hrp,ECH,4.8785
etfs_com_tudo,hrp,etfs_com_tudo__hrp,SMAL11.SA,4.4679
etfs_com_tudo,hrp,etfs_com_tudo__hrp,EWW,4.0929
etfs_com_tudo,hrp,etfs_com_tudo__hrp,USO,3.7605
etfs_com_tudo,hrp,etfs_com_tudo__hrp,INDA,3.4192
etfs_com_tudo,hrp,etfs_com_tudo__hrp,QQQ,3.2867
etfs_com_tudo,hrp,etfs_com_tudo__hrp,EZA,3.163
etfs_com_tudo,hrp,etfs_com_tudo__hrp,IEMG,3.0927
etfs_com_tudo,hrp,etfs_com_tudo__hrp,EWH,3.0762
etfs_com_tudo,hrp,etfs_com_tudo__hrp,EWU,2.988
etfs_com_tudo,hrp,etfs_com_tudo__hrp,VEA,2.9663
etfs_com_tudo,hrp,etfs_com_tudo__hrp,EWY,2.9534
etfs_com_tudo,hrp,etfs_com_tudo__hrp,EWA,2.8709
etfs_com_tudo,hrp,etfs_com_tudo__hrp,ACWI,2.6646
etfs_com_tudo,hrp,etfs_com_tudo__hrp,EWJ,2.6495
