carteira,tipo,carteira_tipo,ativo,peso_%
etfs_com_ouro_petroleo,min_vol,etfs_com_ouro_petroleo__min_vol,ACWI,0.0
etfs_com_ouro_petroleo,min_vol,etfs_com_ouro_petroleo__min_vol,ARGT,0.0
etfs_com_ouro_petroleo,min_vol,etfs_com_ouro_petroleo__min_vol,ECH,0.0
etfs_com_ouro_petroleo,min_vol,etfs_com_ouro_petroleo__min_vol,EWA,0.0
etfs_com_ouro_petroleo,min_vol,etfs_com_ouro_petroleo__min_vol,EWY,0.0
etfs_com_petroleo,max_sharpe,etfs_com_petroleo__max_sharpe,QQQ,42.9213
etfs_com_petroleo,max_sharpe,etfs_com_petroleo__max_sharpe,BOVA11.SA,34.0223
etfs_com_petroleo,max_sharpe,etfs_com_petroleo__max_sharpe,EWT,13.9697
etfs_com_petroleo,max_sharpe,etfs_com_petroleo__max_sharpe,ARGT,5.3431
etfs_com_petroleo,max_sharpe,etfs_com_petroleo__max_sharpe,USO,3.7436
etfs_com_petroleo,max_sharpe,etfs_com_petroleo__max_sharpe,SPY,0.0
etfs_com_petroleo,max_sharpe,etfs_com_petroleo__max_sharpe,EWW,0.0
etfs_com_petroleo,max_sharpe,etfs_com_petroleo__max_sharpe,FEZ,0.0
etfs_com_petroleo,max_sharpe,etfs_com_petroleo__max_sharpe,EWH,0.0
etfs_com_petroleo,max_sharpe,etfs_com_petroleo__max_sharpe,EWG,0.0
etfs_com_petroleo,max_sharpe,etfs_com_petroleo__max_sharpe,VEA,0.0
etfs_com_petroleo,max_sharpe,etfs_com_petroleo__max_sharpe,EWA,0.0
etfs_com_petroleo,max_sharpe,etfs_com_petroleo__max_sharpe,EWU,0.0
etfs_com_petroleo,max_sharpe,etfs_com_petroleo__max_sharpe,ACWI,0.0
etfs_com_petroleo,max_sharpe,etfs_com_petroleo__max_sharpe,ECH,0.0
etfs_com_petroleo,max_sharpe,etfs_com_petroleo__max_sharpe,ENZL,0.0
etfs_com_petroleo,max_sharpe,etfs_com_petroleo__max_sharpe,EWJ,0.0
etfs_com_petroleo,max_sharpe,etfs_com_petroleo__max_sharpe,EWY,0.0
etfs_com_petroleo,max_sharpe,etfs_com_petroleo__max_sharpe,EZA,0.0
etfs_com_petroleo,max_sharpe,etfs_com_petroleo__max_sharpe,IEMG,0.0
etfs_com_petroleo,max_sharpe,etfs_com_petroleo__max_sharpe,INDA,0.0
etfs_com_petroleo,max_sharpe,etfs_com_petroleo__max_sharpe,MCHI,0.0
etfs_com_petroleo,max_sharpe,etfs_com_petroleo__max_sharpe,SMAL11.SA,0.0
etfs_com_petroleo,max_sharpe,etfs_com_petroleo__max_sharpe,VT,0.0
etfs_com_petroleo,max_sharpe,etfs_com_petroleo__max_sharpe,XLE,0.0
etfs_com_petroleo,min_vol,etfs_com_petroleo__min_vol,BOVA11.SA,36.0963
etfs_com_petroleo,min_vol,etfs_com_petroleo__min_vol,EWJ,29.0384
etfs_com_petroleo,min_vol,etfs_com_petroleo__min_vol,EWH,14.0035
etfs_com_petroleo,min_vol,etfs_com_petroleo__min_vol,SPY,9.5796
etfs_com_petroleo,min_vol,etfs_com_petroleo__min_vol,EWU,6.0086
etfs_com_petroleo,min_vol,etfs_com_petroleo__min_vol,USO,4.3541
etfs_com_petroleo,min_vol,etfs_com_petroleo__min_vol,MCHI,0.9195
