ticker_yahoo,000001.SS,ACWI,ARGT,BOVA11.SA,ECH,ENZL,EWA,EWG,EWH,EWJ,EWT,EWU,EWW,EWY,EZA,FEZ,GLD,IEMG,INDA,MCHI,QQQ,SMAL11.SA,SPY,USO,VEA,VT,XLE,^AXJO,^BVSP,^FTSE,^GDAXI,^GSPC,^HSI,^KS11,^MXX,^N225,^NDX,^NSEI,^NZ50,^STOXX50E,^TWII,BRL=X,BTC-USD,BZ=F,GC=F
QQQ,0.4899776718450625,0.9245234479727134,0.34062459674498746,-0.1547906338337899,0.33423917422732763,0.7371057954236796,0.7226309361264285,0.7373455297188909,0.5150425664913505,0.7948678866800883,0.7397929510298081,0.6857824553712984,0.42822535199846706,0.5510343402422301,0.3419319544256125,0.7255928488287902,0.3278236832863504,0.6996012668845499,0.6255051648781775,0.4515269619675195,1.0,-0.08224621449550354,0.9426035317962346,0.06075235036885328,0.811447202063113,0.9164129730452317,0.3225559582754599,0.7178200690916782,-0.16092427858690178,0.7093394499994552,0.7326482588329415,0.943170018403348,0.45795710126237055,0.5975649026367124,0.42662998551022374,0.7889121284243099,0.9998068195859919,0.5984739971418126,0.7426758877458124,0.7225272261111493,0.7225279552241708,0.5455213891622592,0.3115536779298702,0.14695492566861845,0.3405702067156306
SMAL11.SA,-0.18554107291533026,-0.0727626546189987,0.30332434057430807,0.9080880664221009,0.30041904843868455,0.04403771199695607,0.12335085193048075,0.07234445741977717,-0.1454895048386208,-0.1801077280083298,-0.03954643657790778,-0.06933647218756006,0.22913992735270994,0.1516282638689662,0.29234371409092935,0.04062349247761822,-0.28868925273155327,0.05583264007310078,0.05993263368364298,-0.20212426616889,-0.08224621449550354,1.0,-0.09706886600065551,-0.01280371607699275,-0.03068296793768849,-0.049526715895373385,0.1355791635420169,0.18327511136964875,0.9079967757986823,-0.0739716088564973,0.05650843104973891,-0.09537541201665053,-0.19996006054653404,0.13899401678249762,0.24205114523282562,-0.062927961217982,-0.08031072051153283,0.10151101495520647,0.05555212601996781,0.019571482697767567,-0.026367689602540875,-0.5769657950873426,0.06608623603300584,0.07891187875777922,-0.3051078088302573
SPY,0.5059112418709188,0.983129591384396,0.3707874495518989,-0.1479342933478386,0.37227642587711607,0.7762398306880376,0.801711834750467,0.7962116229634292,0.5552072090802882,0.8372527122628198,0.7245384308316077,0.8067459727077451,0.5046167173933052,0.5593596540774218,0.4312080851347653,0.7929363021910318,0.3564504824626426,0.7272992902227549,0.6865917309372114,0.44954587361399645,0.9426035317962346,-0.09706886600065551,1.0,0.14389260941844256,0.8874573068088238,0.9798283958565378,0.4922206813457003,0.7881762732416141,-0.1547023449505249,0.8163084055663856,0.7994741235503889,0.9998277669595609,0.47261161222128145,0.6018661473278101,0.4974899942695888,0.8105050535607903,0.9431360977606219,0.6519194136245151,0.7883919370890355,0.7926990684419272,0.7035349365808323,0.6051831513214619,0.31169771346919045,0.22842692739992998,0.366573949068493
USO,0.06765113737773208,0.1592728005898778,0.16106775029553708,0.06171256154778452,-0.04770644530515445,0.028288165172766958,0.15343721634272917,0.1189610999843834,0.05494919553771123,0.09372012516479955,0.0516658684654952,0.28059604156867884,0.19806915065634428,0.03560808597522586,0.09257632889624744,0.17625089346167588,-0.19766781819392673,0.11937682000085154,0.04553758785154738,0.09213231706707879,0.06075235036885328,-0.01280371607699275,0.14389260941844256,1.0,0.1588896523830833,0.16757542347987261,0.47745201030012263,0.10631053385829937,0.06129517088560478,0.2512316668667037,0.10732453514530771,0.143021701128413,0.04014995824594318,-0.03527619042828964,0.16897294616436231,0.03979649086464885,0.061754702546678183,-0.0041878704426242955,0.04622114687111421,0.156085340596299,-0.007089504395160837,0.043612190742305816,-0.007311311082197691,0.8693187385125775,-0.20406533276159106
VEA,0.5599575345665209,0.9500712371572403,0.37993557025431224,-0.04823489819100528,0.4785309526082072,0.7995765872772645,0.8749397935458628,0.9278296216909568,0.6835716834098602,0.911057122680106,0.7526099202715023,0.9377392870319642,0.6495741477621412,0.7170576672020587,0.6031816161315763,0.9349245537727244,0.39904438955401045,0.8381890009767211,0.7114834251317489,0.5455621931960922,0.811447202063113,-0.03068296793768849,0.8874573068088238,0.1588896523830833,1.0,0.953614353240088,0.48707597881115927,0.8313002424433595,-0.05241886545155295,0.9327080111588107,0.9136486113042385,0.8881594287559632,0.5864137264010186,0.7275136453943281,0.6398512623759767,0.857952701875646,0.8132240111753063,0.6795503559996345,0.8051607398467266,0.917501867055751,0.7184284513904438,0.5280885093139375,0.24661562895329492,0.21286598774029186,0.40710001252091016
VT,0.5673095891140862,0.9985141806554287,0.3993671388573083,-0.0868396646944897,0.43582050286074286,0.8186426642656804,0.8611941110853156,0.8672923661871023,0.6394340767086468,0.8849145741962572,0.775140529654364,0.8737589770978771,0.5771110792737532,0.6494790846826436,0.5309273955005017,0.8640188925701542,0.37551588824412435,0.8220777445767739,0.7260858555790982,0.5351816338895546,0.9164129730452317,-0.049526715895373385,0.9798283958565378,0.16757542347987261,0.953614353240088,1.0,0.5097572667622914,0.8376463646457026,-0.09330439402971324,0.8768724749591781,0.8602618003359463,0.9799931213716406,0.5558123657633902,0.6772420602335135,0.5691145340845163,0.8501533327310581,0.9177289103048623,0.6927472299994502,0.8292920053947598,0.8550840234442795,0.7454066790813658,0.5800483438640908,0.29560402587357276,0.24560869890736076,0.38374297011061803
XLE,0.1947084913372739,0.4932456741388389,0.3097893831914156,0.1683285994431709,0.40476401634857095,0.3318978529611093,0.49741286655029976,0.43790697886498936,0.27447382833991935,0.37757243573483085,0.2799863588734065,0.6034748150063635,0.3412731319515328,0.32051310894872787,0.3940587433242084,0.4541294517814082,-0.04904313682142305,0.37587278124674056,0.32993615240045215,0.16782834186189097,0.3225559582754599,0.1355791635420169,0.4922206813457003,0.47745201030012263,0.48707597881115927,0.5097572667622914,1.0,0.49880863060099095,0.16024784402072986,0.5681632492828885,0.4105730604381486,0.4931695725758151,0.2364754160636772,0.2983340224416163,0.3518684467765815,0.342102263223984,0.326194326126026,0.3430652522970406,0.3551512395953081,0.4148304338226659,0.25490985956856727,0.15254353790202643,0.1429899836083433,0.6357188998078928,-0.05760368520010764
^AXJO,0.46356948389888003,0.8241703636380063,0.43357302360287936,0.1547644662672736,0.46218444359636596,0.813910509077149,0.9585062436571177,0.7437472036016906,0.560504827160829,0.6912868544761498,0.6489445674366433,0.7631098059657316,0.5766459273769229,0.615986531077241,0.5812827557304574,0.7249511016198038,0.2761518834520273,0.727511374227651,0.6730358314562358,0.39846415438452193,0.7178200690916782,0.18327511136964875,0.7881762732416141,0.10631053385829937,0.8313002424433595,0.8376463646457026,0.49880863060099095,1.0,0.14480828839105447,0.7856600085119926,0.7363380060567927,0.7886314765733293,0.4713697921361654,0.6686181155283956,0.6089727022083914,0.7099866508509015,0.7191499555001774,0.6901427853492669,0.8510622009613661,0.7248202615153787,0.6651074689334817,0.3260140247187283,0.3190582008777495,0.22013719931162926,0.28256292411031897
^BVSP,-0.14579897362405458,-0.11436302096927647,0.2921034675094168,0.9981374733952056,0.3467294039819346,-0.011497106051686468,0.10018801007502205,0.046780047718918305,-0.1414434171912799,-0.2023419719370706,-0.06881949390108133,-0.06591210818098517,0.22261775981887635,0.14153205825840945,0.3435601364933762,0.027760675669084207,-0.337784520040607,0.05953664926624157,-0.0304652742432414,-0.1657285082852624,-0.16092427858690178,0.9079967757986823,-0.1547023449505249,0.06129517088560478,-0.05241886545155295,-0.09330439402971324,0.16024784402072986,0.14480828839105447,1.0,-0.07324985440647394,0.020609245542140633,-0.1522857989657229,-0.1684614738019264,0.11567294510584855,0.24125084362926297,-0.11060828860476654,-0.15938538958141338,0.004929165473099044,-0.013532452219174596,0.006985839776010227,-0.07807787017491942,-0.6345266865860506,-0.004316214778268455,0.15030462033907535,-0.35697106018237296
^FTSE,0.5113196049878485,0.8735837833968346,0.37163140913233267,-0.07133422739622179,0.44764078279970404,0.7249148672196851,0.806563885753908,0.847948687155752,0.6378041225244013,0.799619228534674,0.6385360181593716,0.9827572496972201,0.5829875680136027,0.6173954775209777,0.5635458259872688,0.8747321999078534,0.3355195537799939,0.742086221626451,0.647199332115325,0.4782372144692687,0.7093394499994552,-0.0739716088564973,0.8163084055663856,0.2512316668667037,0.9327080111588107,0.8768724749591781,0.5681632492828885,0.7856600085119926,-0.07324985440647394,1.0,0.8491439465680019,0.8169845813089721,0.5607471228347881,0.6369664297766072,0.5900061319929737,0.749108137200066,0.7110429668581203,0.6420600160049766,0.7380723674422777,0.8703986608884628,0.6254798055185037,0.4919625110884959,0.23984467315596167,0.2987834208548628,0.3468415757923375
^GDAXI,0.46662266343996456,0.8561555155676871,0.4140514134881515,0.024283753565935838,0.437313138716116,0.6824676473306955,0.7653908996622564,0.9755001931909503,0.55569138505612,0.7809938474509042,0.6407293343654324,0.8420405477416684,0.6518804104176233,0.6228170190505212,0.5579229149087419,0.9546406536249095,0.2870350783353512,0.7203698139248756,0.6205090543143841,0.43895453777334714,0.7326482588329415,0.05650843104973891,0.7994741235503889,0.10732453514530771,0.9136486113042385,0.8602618003359463,0.4105730604381486,0.7363380060567927,0.020609245542140633,0.8491439465680019,1.0,0.800005364815012,0.4770653123301473,0.6596619565075127,0.649032657886714,0.7783590933889625,0.7336985436097809,0.6021555630710409,0.6937193538526517,0.9641176029231113,0.6354991634241057,0.3856559607034892,0.28664740355904544,0.15453331570366624,0.29827408717339954
