data,etfs_com_tudo,etfs_com_ouro_btc,etfs_com_ouro_petroleo,etfs_com_ouro,etfs_com_btc_petroleo,etfs_com_btc,etfs_america_norte,etfs_com_petroleo,etfs_todos,etfs_global,etfs_exterior,etfs_desenvolvidos_emergentes,etfs_asia,etfs_latam,etfs_europa,etfs_oceania,etfs_brasil
2018-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01586338126876574,0.0,0.0,-0.14939418617523936
2018-07-31,-0.001804131054083058,0.0,-0.003534229005525691,-0.00015370168162898157,0.0,0.0,-0.007419604042525174,0.0,0.0,-0.008694127094307613,0.0,-0.008388164016166488,-0.010947899926339155,0.0,-0.01068763497621017,-0.028222960641680284,-0.09043788789238327
2018-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1231983885041068
2018-09-30,-0.02708895386690824,-0.02761276628329612,-0.02538047533074672,-0.028105942597609457,-0.026024839780420805,-0.02851793528525426,-0.023806020993673016,-0.025855178211192098,-0.02768412854585034,-0.02779360248811591,-0.03276954265362253,-0.03438890038485376,-0.040073480398810535,-0.006840035547039713,-0.0268560862537629,-0.04531772416411772,-0.1161932150088908
2018-10-31,-0.13963982092795102,-0.14581702081854409,-0.14657448851834942,-0.14848489872474535,-0.1581198591318339,-0.16008081392180618,-0.1802089736206468,-0.16072507735022745,-0.16163384497912503,-0.1773678467918911,-0.19084054258950423,-0.18781580941385212,-0.20575533922044165,-0.1996279304560259,-0.17025422321236827,-0.1807181735945993,-0.01824762636515942
2018-11-30,-0.09872855163788452,-0.0953120691647722,-0.09929405380769507,-0.09535991636268515,-0.11085399464913892,-0.10772218871705996,-0.14416287473619183,-0.1113208116193044,-0.10477724619381745,-0.1333186600782239,-0.1353629683591533,-0.13150007744292724,-0.1306030120142222,-0.17098931340004864,-0.14405555228745381,-0.11390893154685133,0.0
2018-12-31,-0.11711568337151823,-0.11796778137757857,-0.12111172865329178,-0.11471706768073542,-0.14398066580744784,-0.13726865226919538,-0.22453400347854446,-0.14223896211337939,-0.13542774816736625,-0.18427199321900034,-0.16931636010100448,-0.1639233770949584,-0.15672884717428015,-0.17402186189873836,-0.18049108884134824,-0.13906552758674107,-0.004083100111136662
2019-01-31,-0.08614915719984195,-0.08647614434726203,-0.08954574553194605,-0.08595652625192496,-0.10608004838121032,-0.10185823957352613,-0.1944402808122524,-0.10470237693955586,-0.09967271316631987,-0.16488268489792612,-0.14387624310340053,-0.1377072688980263,-0.14342570888574813,-0.11964264844469608,-0.16937681702058938,-0.13050406886764,0.0
2019-02-28,-0.07102921010206031,-0.07288621408768192,-0.07626782527534848,-0.07248130431461375,-0.09079748208121219,-0.08643529780021386,-0.16099250156671385,-0.08927895019277998,-0.08532980038192073,-0.13346437221522478,-0.12749744323542755,-0.12150403524821873,-0.12389010520534016,-0.13146065760183978,-0.13296670253133525,-0.0973046956335557,-0.007409320244935458
2019-03-31,-0.02987761802356348,-0.0325100435827439,-0.0355615259098081,-0.031057101995451752,-0.04697782084827351,-0.04212789312341192,-0.1006245519365192,-0.044390082383247376,-0.04174809616109998,-0.08515994190351439,-0.0796626665020348,-0.07327691717068208,-0.06268321604430649,-0.1073130700167233,-0.08756504520193875,-0.023505609639405622,-0.020045154178031765
2019-04-30,-0.0008880268271226344,-0.0030477823649330826,-0.006697134114343584,-0.0025644796967463357,-0.01216848336615739,-0.0074008100608515814,-0.061068501545799236,-0.010465948145808257,-0.00840298670290407,-0.04515594196632733,-0.0462266528298374,-0.03864181187956295,-0.03768659891526127,-0.08225723456926037,-0.0403897803489881,-0.005713023322929112,-0.007222217735605385
2019-05-31,-0.02234845087393611,-0.02825623922451903,-0.045384400355656496,-0.036801784822509065,-0.0507755062074734,-0.04116558453687458,-0.1323325948032097,-0.058357237251395855,-0.05267768159691388,-0.09058160624409917,-0.09128602555963028,-0.08935992845922525,-0.08706238620310247,-0.1225630398092813,-0.09128816928892047,-0.007813425098722404,0.0
2019-06-30,0.0,0.0,-0.019915826115323165,-0.012355944957475384,-0.024400178784801274,-0.015922573127466033,-0.10219253146461393,-0.03648087320839166,-0.03134356294088636,-0.07449833377983073,-0.07405328797137556,-0.0761104901145967,-0.0810732894403624,-0.10073117384836638,-0.07811955472620824,0.0,0.0
2019-07-31,-0.01831290304130384,-0.02145223725407952,-0.041568919282360506,-0.03407293609155715,-0.048493991443854356,-0.04052331284563049,-0.1018102943667426,-0.060824470249006723,-0.056107229134928716,-0.09027578549746795,-0.10373805172012329,-0.10315879483977808,-0.11267799801087808,-0.1447866008048061,-0.11156194810883313,-0.0006522181656222203,0.0
2019-08-31,0.0,0.0,0.0,0.0,-0.011775656085069253,-0.0029682660314976905,-0.050334489297291896,-0.019335897446980943,-0.012276693735140176,-0.019539586135201015,-0.05825874626183325,-0.041575053679463014,-0.05622984407071818,-0.1298411066945504,-0.05119208306893719,0.0,0.0
2019-09-30,0.0,0.0,0.0,0.0,0.0,0.0,-0.031096719594617017,0.0,0.0,0.0,-0.03466408625636874,-0.021611837481223528,-0.03013716192480076,-0.10308284219873565,-0.022846703995392237,0.0,0.0
2019-10-31,-0.016508014391143022,-0.018107854095315346,-0.020359716696663366,-0.016106216545260232,-0.01771555630324928,-0.01382961697774765,-0.05757583772153674,-0.015794954730515176,-0.01578587856018543,-0.012422193607303122,-0.05318659349841315,-0.026187051988935006,-0.029942656871812967,-0.15178071224987977,-0.02463236694751103,-0.029438705776481666,0.0
2019-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007260336823305957,0.0,0.0,-0.14170775328512064,0.0,0.0,0.0
2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,-0.000998368953244233,0.0,0.0,-0.0075059386330385,0.0,0.0,-0.001970551041342916,-0.10986079003219018,-0.002019013751849985,-0.00888431531541689,0.0
2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0818890464798755,0.0,0.0,-0.008751427706895853
2020-02-29,-0.01652912223702141,-0.02053724979016691,-0.020220465689083422,-0.01675125102922148,-0.03049043758568104,-0.026156019911892314,-0.04603671559440903,-0.028107921144517767,-0.026373226003232997,-0.02216561592922317,-0.023762380083777956,-0.002898225686400635,0.0,-0.12967545524877133,-0.04115108856322114,-0.02459625954677469,-0.08638331260464449
2020-03-31,-0.08154498868250093,-0.08265947659052941,-0.08321246173811736,-0.07127169277889711,-0.1311422122816841,-0.11773420399973156,-0.09495324665584748,-0.12902687521763023,-0.11234533547766501,-0.03336699664733456,-0.08131655884098588,-0.030629581053733923,0.0,-0.26717113200396125,-0.09211699127762274,-0.08782436241355274,-0.39950601292064114
2020-04-30,0.0,0.0,0.0,0.0,-0.023590472380492167,-0.00042060350170747274,0.0,-0.028510443499802363,0.0,0.0,0.0,0.0,0.0,-0.18276647652255562,-0.006950494165943177,0.0,-0.32080763641041143
2020-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1179748934225533,0.0,0.0,-0.27439621952281157
2020-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08012844820635878,0.0,0.0,-0.1917851439830921
2020-07-31,0.0,0.0,0.0,0.0,0.0,0.0,-0.01867583179246446,0.0,0.0,-0.008121187104580097,-0.0023233722933670986,0.0,-0.009079017937800637,-0.0722151569317524,-0.028041131768024363,-0.012677224238458629,-0.1197186625555946
2020-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052279225006716445,0.0,0.0,-0.1430927310185477
2020-09-30,0.0,0.0,0.0,0.0,0.0,0.0,-0.03699731452033539,0.0,0.0,0.0,0.0,0.0,0.0,-0.03580621280482732,0.0,-0.008717903760103618,-0.18477963689074717
2020-10-31,0.0,0.0,0.0,0.0,0.0,0.0,-0.0431107715436535,0.0,0.0,-0.003068391285710792,0.0,0.0,0.0,0.0,-0.03823363645312272,0.0,-0.19594473380634603
2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06186933747597978
2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041178523236542364
2021-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0059935158725122895,-0.07320273121204479
2021-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019510603026608453
2021-04-30,-0.043292258043312826,-0.0483702121737597,-0.04938131282058633,-0.04747770141238694,-0.0491393887847148,-0.047540901526404666,-0.03860867683856095,-0.04754634365531485,-0.049198668967428194,-0.041967464190283854,-0.0585717454706276,-0.053310220098551575,-0.06826711807855568,-0.07272655046029552,-0.03903957497816568,-0.0379243367096368,0.0
2021-05-31,-0.029228047598729545,-0.04185723164401567,-0.04013291611497882,-0.034689670689387664,-0.047177499852385285,-0.043503513836289476,-0.03970569054487494,-0.03993062689341287,-0.04249441609182336,-0.035513857373327795,-0.055327033082983146,-0.045739728979012684,-0.06580164702022095,-0.08194967271781484,-0.019674529554138953,-0.061436970609426655,0.0
2021-06-30,-0.0846249734625878,-0.09631415968156465,-0.0935736684700661,-0.09083195083119366,-0.09117639687199741,-0.09028297428135568,-0.055114000113740014,-0.0836679489755916,-0.0910069211927792,-0.08636654427854284,-0.10786976680846239,-0.09596847777338247,-0.1207288129317744,-0.1269850560300193,-0.08937698003966876,-0.12131819112911868,0.0
2021-07-31,-0.068948935799105,-0.08613764592314688,-0.08421139752900975,-0.08146561839552735,-0.08583768503628608,-0.08375129545953741,-0.03995566110448212,-0.07931382371012707,-0.08814282502425885,-0.057329279710722214,-0.09732818772899687,-0.09691995926041796,-0.12128061016059666,-0.10987123658273645,-0.0644383189817852,-0.10481723352911543,-0.04662565155109977
2021-08-31,-0.033783291792835346,-0.04816636636601024,-0.052372345740523185,-0.04862875091822361,-0.048495594143767806,-0.04454053031315275,-0.003700947133639554,-0.04567905709741471,-0.05297430850388407,-0.021371531629208906,-0.053818171085717625,-0.06623714270934733,-0.08844733194352106,-0.03166197520589353,-0.035367176957032065,-0.06135816788636872,-0.0773474565333494
2021-09-30,-0.034219468259635066,-0.05373571231874663,-0.05229850366703237,-0.05088367662064097,-0.050606093208030334,-0.05100339643005192,0.0,-0.04611947455914267,-0.05772678923695662,-0.016249579527905178,-0.04862900904694467,-0.05879126533503343,-0.07081661092822555,-0.062492541462736084,-0.029646446324040454,-0.05339289807584946,-0.13825872487140056
2021-10-31,0.0,-0.005844382009871696,-0.004717034015921939,-0.0032298059831844528,0.0,-0.0015360612558169562,0.0,0.0,-0.009809801395045725,0.0,0.0,0.0,-0.029628379529021642,-0.0421488501319105,0.0,0.0,-0.22060165198577042
2021-11-30,-0.04386614454870397,-0.04525583739674588,-0.04376049638744195,-0.04132611519025409,-0.04660470571001507,-0.0471147421467224,-0.021398398364011695,-0.04695337527473509,-0.054081936714181045,-0.04317445923348007,-0.04760549581426021,-0.049219771412858826,-0.06776359323013936,-0.08920585156853345,-0.061053343244673375,-0.0856571962468784,-0.23421204936463802
