carteira,tipo,coluna_retorno,data_inicio,data_fim,n_meses,retorno_total,retorno_anualizado_media,cagr,vol_anual,sharpe,sortino,max_drawdown,calmar,pct_meses_positivos,melhor_mes,pior_mes,n_ativos_total,n_ativos_com_peso,peso_max,peso_min,peso_medio,peso_mediano,top1_peso,top3_peso,top5_peso,hhi,n_efetivo_ativos,gini_pesos,classificacao_concentracao,n_ativos_no_limite_min,n_ativos_no_limite_max,pct_ativos_no_limite_min,pct_ativos_no_limite_max,n_ativos_universo,n_ativos_validos,n_ativos_com_peso_manifesto,peso_min_base,peso_max_base,peso_min_efetivo,peso_max_efetivo,ajuste_limites,periodo_inicio,periodo_fim
etfs_com_btc_petroleo,min_vol,etfs_com_btc_petroleo__min_vol,2015-02-28,2026-04-30,135,371.532,15.9977,14.8985,12.9569,1.2346903070027269,1.8671987827890815,-19.5166,0.7633767141790013,66.6667,0.1561315540055184,-0.121479526508597,26,26,10.0,2.0,3.8462,2.0,10.0,30.0,50.0,0.06396797093306168,15.632823511729564,0.36444208151750557,baixa,17,5,65.3846,19.2308,26,26,26,2.0,10.0,2.0,10.0,nenhum,2015-02-28,2026-04-30
etfs_com_btc,min_vol,etfs_com_btc__min_vol,2015-02-28,2026-04-30,135,375.6547,16.1187,14.9881,13.2031,1.2208256950288974,2.0501500945081634,-23.1405,0.647701811963771,65.1852,0.15823585951969754,-0.10901838634175047,25,25,10.0,2.0,4.0,2.0,10.0,30.0,50.0,0.06533850094113233,15.30491189109105,0.36895525463761114,baixa,15,5,60.0,20.0,25,25,25,2.0,10.0,2.0,10.0,nenhum,2015-02-28,2026-04-30
etfs_com_petroleo,min_vol,etfs_com_petroleo__min_vol,2015-02-28,2026-04-30,135,312.7277,14.7673,13.5361,12.8464,1.149530065910931,1.7363263244441256,-18.2905,0.7400612970398621,65.9259,0.1537173985763413,-0.11924506109651781,25,25,10.0,2.0,4.0,2.0,10.0,30.0,50.0,0.06465751564365861,15.466106144739827,0.3658399123820124,baixa,15,5,60.0,20.0,25,25,25,2.0,10.0,2.0,10.0,nenhum,2015-02-28,2026-04-30
etfs_todos,min_vol,etfs_todos__min_vol,2015-02-28,2026-04-30,135,317.662,14.9171,13.657,13.0815,1.1403135730104401,1.9313514211523575,-21.7933,0.626661976977193,65.1852,0.15609934288060584,-0.10878638025017959,24,24,10.0,2.0,4.1667,2.0,10.0,30.0,50.0,0.06665983244832403,15.001537856777828,0.3710831307948568,baixa,14,5,58.3333,20.8333,24,24,24,2.0,10.0,2.0,10.0,nenhum,2015-02-28,2026-04-30
etfs_america_norte,min_vol,etfs_america_norte__min_vol,2015-02-28,2026-04-30,135,621.2854,20.8982,19.3563,18.7545,1.1143045877198088,2.13241371707569,-22.7328,0.8514700097458431,61.4815,0.22748254035678786,-0.1614841420269966,3,3,33.3333,33.3333,33.3333,33.3333,33.3333,100.0,100.0,0.3333333333333333,3.0,0.0,alta,0,3,0.0,100.0,3,3,3,2.0,10.0,2.0,33.3333,ajuste_max_para_viabilidade,2015-02-28,2026-04-30
etfs_global,min_vol,etfs_global__min_vol,2015-02-28,2026-04-30,135,380.7697,16.8604,15.0983,16.3486,1.0313078515487781,1.7457221692790617,-29.0093,0.5204651300466334,59.2593,0.1828410141708794,-0.15232500677027938,3,3,33.3333,33.3333,33.3333,33.3333,33.3333,100.0,100.0,0.3333333333333333,3.0,0.0,alta,0,3,0.0,100.0,3,3,3,2.0,10.0,2.0,33.3333,ajuste_max_para_viabilidade,2015-02-28,2026-04-30
etfs_exterior,min_vol,etfs_exterior__min_vol,2015-02-28,2026-04-30,135,311.9512,15.2566,13.517,15.0317,1.0149620264404215,1.6211258198246572,-22.5277,0.6000155547125303,65.1852,0.18073501809207326,-0.16645736654781462,22,22,10.0,2.0,4.5455,2.0,10.0,30.0,50.0,0.07205886200141869,13.877543611225946,0.37671266363421885,baixa,12,6,54.5455,27.2727,22,22,22,2.0,10.0,2.0,10.0,nenhum,2015-02-28,2026-04-30
etfs_desenvolvidos_emergentes,min_vol,etfs_desenvolvidos_emergentes__min_vol,2015-02-28,2026-04-30,135,286.8644,14.7243,12.8801,15.5231,0.9485388146661474,1.4792538809166107,-31.4046,0.4101331019871542,64.4444,0.1751545947898494,-0.15889092348866662,2,2,50.0,50.0,50.0,50.0,50.0,100.0,100.0,0.5,2.0,0.0,alta,0,2,0.0,100.0,2,2,2,2.0,10.0,2.0,50.0,ajuste_max_para_viabilidade,2015-02-28,2026-04-30
etfs_latam,min_vol,etfs_latam__min_vol,2015-02-28,2026-04-30,135,372.1647,17.3084,14.9123,18.6702,0.9270613290279923,1.4529763547874572,-25.2892,0.5896705819651709,62.2222,0.2111558887547746,-0.1746049130987212,3,3,33.3333,33.3333,33.3333,33.3333,33.3333,100.0,100.0,0.3333333333333333,3.0,0.0,alta,0,3,0.0,100.0,3,3,3,2.0,10.0,2.0,33.3333,ajuste_max_para_viabilidade,2015-02-28,2026-04-30
etfs_asia,min_vol,etfs_asia__min_vol,2015-02-28,2026-04-30,135,312.1193,15.4864,13.5211,17.3537,0.8923987214325875,1.4241226171644925,-37.0783,0.3646644283765366,64.4444,0.18213372517861415,-0.17808982629322614,6,6,16.6667,16.6667,16.6667,16.6667,16.6667,50.0,83.3333,0.1666666666666667,5.999999999999998,-4.440892098500626e-16,media,0,6,0.0,100.0,6,6,6,2.0,10.0,2.0,16.6667,ajuste_max_para_viabilidade,2015-02-28,2026-04-30
etfs_europa,min_vol,etfs_europa__min_vol,2015-02-28,2026-04-30,135,251.5426,14.2494,11.9164,17.4333,0.8173666266971791,1.2816753288387708,-33.7056,0.3535418111510111,60.7407,0.18493559992309994,-0.15070083859798547,3,3,33.3333,33.3333,33.3333,33.3333,33.3333,100.0,100.0,0.3333333333333333,3.0,0.0,alta,0,3,0.0,100.0,3,3,3,2.0,10.0,2.0,33.3333,ajuste_max_para_viabilidade,2015-02-28,2026-04-30
etfs_oceania,min_vol,etfs_oceania__min_vol,2015-02-28,2026-04-30,135,208.2984,13.3263,10.6085,18.4492,0.7223268701389715,1.3033494627051305,-31.0808,0.34131941304198726,55.5556,0.19685112971945862,-0.1418277698311326,2,2,50.0,50.0,50.0,50.0,50.0,100.0,100.0,0.5,2.0,0.0,alta,0,2,0.0,100.0,2,2,2,2.0,10.0,2.0,50.0,ajuste_max_para_viabilidade,2015-02-28,2026-04-30
etfs_brasil,min_vol,etfs_brasil__min_vol,2015-02-28,2026-04-30,135,217.6024,13.7178,10.9034,22.8826,0.5994865206226014,0.7941913119378834,-39.9506,0.2729217909149317,57.037,0.1667489810309566,-0.34272874459931685,2,2,50.0,50.0,50.0,50.0,50.0,100.0,100.0,0.5,2.0,0.0,alta,0,2,0.0,100.0,2,2,2,2.0,10.0,2.0,50.0,ajuste_max_para_viabilidade,2015-02-28,2026-04-30
